"NAME:","walk_1_2.csv"
"EXPERIMENT TIME:","2022-05-25 22:14"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","110"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"756.074","1.73","-7.73","1.92"
"756.106","1.88","-8.08","1.33"
"756.14","2.04","-7.96","2.90756172"
"756.267","-1.53","-11.57","4.16756298"
"756.508","1.26","-10.04","3.33"
"756.54","2.00","-8.87","4.43"
"756.572","1.02","-8.00","2.86"
"756.604","1.18","-6.59","1.65"
"756.636","0.59","-5.41","0.27"
"756.668","-0.27","-5.02","0.67"
"756.7","-0.90","-4.90","1.77"
"756.732","1.14","-5.14","3.02"
"756.764","3.37","-8.39","2.08"
"756.796","4.51","-12.12","2.04"
"756.828","6.24","-13.22","11.45"
"756.86","4.82","-7.06","-0.35"
"756.892","3.65","-16.75","-2.98"
"756.924","-4.98","-10.36","10.83"
"756.956","-0.24","-9.06","-1.37"
"756.988","1.53","-7.57","-1.65"
"757.02","0.71","-10.32","1.06"
"757.052","-1.41","-10.40","2.47"
"757.084","-1.69","-7.18","0.90"
"757.116","-1.53","-7.37","0.63"
"757.148","-1.14","-7.77","2.00"
"757.18","1.26","-8.00","1.18"
"757.212","1.96","-7.53","2.79"
"757.244","1.77","-8.04","1.22"
"757.276","1.65","-8.04","2.39757308"
"757.431","0.00","-10.63","4.04"
"757.464","0.00","-13.02","2.94"
"757.496","1.84","-10.59","2.86"
"757.528","2.08","-10.00","1.33"
"757.56","-0.90","-9.18","2.43"
"757.592","-4.43","-12.16","5.88"
"757.624","-3.96","-11.69","3.80"
"757.656","2.28","-9.89","2.00"
"757.688","2.20","-8.75","4.08"
"757.72","1.02","-7.88","2.71"
"757.752","0.55","-6.86","2.12"
"757.784","0.31","-6.16","0.47"
"757.816","-0.31","-5.92","0.75"
"757.848","-1.06","-5.77","1.69"
"757.88","0.04","-4.94","2.12"
"757.912","2.04","-6.08","3.69"
"757.944","4.24","-10.75","1.61"
"757.976","5.88","-14.00","6.86"
"758.008","6.20","-9.53","6.51"
"758.04","4.63","-13.81","-3.41"
"758.072","-0.71","-15.42","8.32"
"758.104","-4.43","-8.43","7.88"
"758.136","-0.35","-8.79","-1.92"
"758.168","1.26","-8.55","-1.18"
"758.2","-0.59","-10.47","1.69"
"758.232","-1.57","-8.00","2.31"
"758.264","-1.10","-8.00","1.10"
"758.296","-1.22","-7.92","1.45"
"758.328","0.51","-7.92","1.29"
"758.36","1.26","-7.77","1.77"
"758.392","1.80","-7.92","1.84"
"758.424","2.47","-7.77","1.29"
"758.456","2.55","-7.49","2.94"
"758.488","2.08","-8.24","3.57"
"758.52","0.51","-8.98","1.69"
"758.552","-1.29","-11.89","2.00"
"758.584","-1.80","-10.90","4.67"
"758.616","2.12","-10.83","2.31"
"758.648","3.14","-11.22","3.57"
"758.68","2.35","-9.38","-0.43"
"758.713","1.26","-10.00","1.45"
"758.745","-3.45","-10.43","5.77"
"758.777","-5.45","-13.34","4.47"
"758.809","-1.14","-10.28","0.86"
"758.841","2.79","-9.18","4.47"
"758.873","1.77","-8.04","3.30"
"758.905","1.61","-7.18","2.04"
"758.937","1.41","-6.28","0.71"
"758.969","0.35","-5.73","0.04"
"759.001","-1.84","-5.33","1.26"
"759.033","-0.86","-4.59","2.08"
"759.065","1.18","-5.65","2.71"
"759.097","3.10","-10.24","2.39"
"759.128","5.65","-14.67","9.65759158"
"759.189","4.98","-7.49","-3.49759221"
"759.253","-3.06","-11.61","9.22"
"759.283","-0.90","-8.51","-0.86"
"759.316","-0.12","-7.85","-1.45"
"759.348","-1.84","-10.04","0.43"
"759.38","-2.82","-10.24","2.43"
"759.412","-0.67","-8.04","2.28"
"759.444","-0.31","-7.30","1.37"
"759.476","0.08","-7.22","0.43"
"759.508","0.90","-8.12","0.94"
"759.54","0.71","-7.81","3.41"
"759.572","1.49","-8.12","1.26"
"759.604","2.20","-8.00","2.35"
"759.636","2.20","-8.32","3.41"
"759.668","1.02","-8.75","1.84"
"759.7","0.51","-10.94","1.26"
"759.732","-0.04","-10.87","3.41"
"759.764","0.35","-10.04","1.88"
"759.796","1.65","-13.30","3.06"
"759.828","2.20","-10.08","1.80"
"759.86","1.33","-9.92","0.90"
"759.892","-3.92","-11.38","5.65"
"759.924","-6.00","-13.93","4.39"
"759.956","-0.78","-10.12","1.06"
"759.988","2.43","-9.22","3.41"
"760.02","2.39","-8.55","3.73"
"760.052","1.49","-7.41","2.39"
"760.084","0.78","-5.84","1.29"
"760.117","0.12","-5.77","0.35"
"760.149","-0.94","-5.45","0.94"
"760.181","-0.59","-4.86","2.08"
"760.213","1.37","-5.96","3.57"
"760.245","3.45","-9.30","2.59"
"760.277","4.00","-12.32","3.37"
"760.309","4.86","-11.45","10.98"
"760.341","5.84","-8.39","-1.26"
"760.373","3.77","-16.51","-0.75"
"760.405","-4.59","-10.20","10.83"
"760.437","-0.59","-8.83","-1.65"
"760.469","1.29","-8.36","-1.57"
"760.501","-0.71","-10.32","1.22"
"760.533","-2.35","-9.45","2.59"
"760.565","-1.84","-7.96","1.14"
"760.597","-1.41","-7.73","1.14"
"760.629","-0.16","-7.73","1.33"
"760.661","1.22","-7.88","0.98"
"760.693","1.80","-7.77","2.75"
"760.725","1.96","-8.20","1.73"
"760.757","1.61","-7.81","2.16"
"760.789","1.84","-8.24","3.45"
"760.821","1.22","-8.20","2.59"
"760.853","0.47","-10.32","0.78"
"760.885","0.04","-11.73","1.96"
"760.917","0.35","-11.06","3.73"
"760.949","1.18","-13.65","3.88"
"760.981","2.55","-10.59","1.88"
"761.011","2.12","-10.12","0.31761044"
"761.076","-6.71","-12.43","7.41761106"
"761.137","1.73","-8.94","1.69"
"761.17","2.55","-8.71","4.20"
"761.202","1.61","-7.45","2.31"
"761.234","1.49","-6.39","1.49"
"761.266","0.90","-5.81","0.27"
"761.298","-0.20","-5.61","1.14"
"761.33","-1.33","-5.81","2.51"
"761.362","1.26","-5.06","3.69"
"761.394","3.69","-7.22","2.43"
"761.426","4.67","-10.12","0.78"
"761.458","4.98","-12.08","10.83"
"761.49","5.06","-12.32","1.73"
"761.522","-0.04","-15.77","0.78"
"761.556","-5.69","-7.77","6.98"
"761.587","-3.02","-9.65","2.67761618"
"762.395","0.75","-5.73","1.65"
"762.428","-0.08","-5.84","1.77"
"762.46","0.35","-5.45","2.71"
"762.492","2.39","-6.00","3.33"
"762.524","3.65","-8.39","1.92"
"762.556","4.82","-13.57","6.32"
"762.588","5.14","-9.81","5.81"
"762.62","5.65","-11.61","-0.75"
"762.652","-3.02","-12.51","9.53"
"762.684","-3.22","-10.79","5.53"
"762.716","1.10","-10.40","-2.63"
"762.748","1.53","-7.49","-1.77"
"762.78","-0.55","-10.32","0.27"
"762.812","-2.55","-9.69","3.61"
"762.843","0.35","-8.51","2.90"
"762.874","0.71","-7.49","0.55"
"762.906","0.31","-7.61","0.04762938"
"762.998","1.10","-7.92","1.92"
"763.03","0.55","-8.00","1.57"
"763.062","1.65","-8.71","2.94"
"763.094","1.77","-8.98","2.39"
"763.126","1.45","-10.59","0.82"
"763.158","-1.02","-10.98","3.45"
"763.19","-1.61","-13.30","3.14"
"763.222","0.67","-11.26","3.18"
"763.254","1.41","-8.43","0.24"
"763.286","-1.53","-8.71","3.69"
"763.318","-4.39","-12.47","6.08"
"763.35","-2.12","-10.59","0.90"
"763.382","1.53","-9.77","0.31"
"763.414","1.37","-9.85","4.28"
"763.446","-0.94","-7.88","3.45"
"763.478","0.78","-6.32","1.37"
"763.51","0.82","-6.16","0.55"
"763.542","-0.51","-6.24","1.80"
"763.574","-1.10","-5.84","2.35"
"763.606","1.37","-4.86","2.43"
"763.638","3.37","-6.86","2.04"
"763.67","4.12","-10.04","2.31"
"763.702","5.73","-13.85","8.36"
"763.734","5.77","-9.02","2.24"
"763.766","0.67","-16.08","-0.71"
"763.798","-8.55","-7.81","11.53"
"763.83","-0.82","-10.28","0.35"
