NAME:,walk_5_1.csv,,
EXPERIMENT TIME:,25/05/2022 15:52,,
ACTIVITY TYPE:,Walking,,
COUNT OF ACTUAL STEPS,104,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
13.496,2.94,-1.02,-10.24
13.537,1.8,-0.24,-8.87
13.578,3.49,-0.16,-9.06
13.619,3.49,-1.41,-8.51
13.66,5.02,0.04,-11.06
13.701,5.53,-0.27,-13.14
13.742,1.18,-0.55,-14.83
13.783,-1.53,4.67,-16.48
13.824,0.04,5.02,-18.4
13.865,-1.57,2.12,-15.18
13.906,-2.16,3.61,-13.65
13.947,-3.18,2.67,-12.16
13.988,-2.12,0.12,-11.3
14.029,-2.12,-0.71,-11.1
14.07,-2.51,0.51,-11.57
14.111,-3.33,-0.43,-11.06
14.152,-4.9,-0.9,-10.28
14.193,-4.94,1.29,-12.16
14.234,-4.86,1.73,-14.87
14.275,-4.04,1.14,-16.75
14.316,-7.85,2.12,-13.93
14.357,-4.86,2.24,-14.67
14.398,-2.51,3.26,-16.32
14.439,-2.75,3.1,-16.83
14.48,-1.26,1.8,-16.28
14.521,-0.98,2.63,-15.18
14.562,0.35,2.24,-14.36
14.603,2.86,1.53,-12.87
14.644,3.1,1.45,-11.34
14.685,2.43,1.1,-9.96
14.726,1.96,-0.04,-8.87
14.767,2.71,-1.18,-9.06
14.808,3.84,-0.51,-10.59
14.849,4.04,-0.94,-12.67
14.89,4.08,-1.41,-14.36
14.931,-0.78,0.27,-13.73
14.972,-0.27,4.04,-15.18
15.013,1.73,2.51,-15.02
15.054,0.55,2.08,-14.2
15.095,-2.28,4.51,-12.87
15.136,-2.59,3.92,-11.89
15.177,-2.04,0.55,-11.57
15.218,-3.57,0.47,-11.26
15.259,-3.49,1.22,-11.49
15.3,-4.08,0.43,-10.9
15.341,-3.84,0.16,-10.71
15.382,-4.55,1.41,-11.85
15.423,-4.28,1.14,-13.65
15.464,-4.86,1.53,-15.77
15.505,-6.04,1.02,-14.2
15.546,-5.77,3.41,-13.69
15.587,-2.43,3.84,-15.69
15.628,-2.94,2.35,-16.44
15.669,-2.35,2.63,-17.06
15.71,-1.29,1.69,-16.08
15.751,-0.75,1.22,-14.44
15.792,1.14,1.41,-13.38
15.833,2.51,1.73,-11.69
15.874,2.79,1.02,-10.83
15.915,2.67,-0.51,-10
15.957,1.65,-0.63,-9.57
15.998,2.55,0.04,-10.36
16.039,3.26,-1.57,-10.63
16.08,4.94,-0.12,-13.22
16.121,2.24,0.43,-12.63
16.162,-1.06,2.08,-13.42
16.203,0.04,4.08,-15.77
16.244,0.59,1.8,-15.93
16.285,-1.84,1.02,-14.55
16.326,-3.18,3.69,-13.73
16.367,-3.37,1.06,-11.61
16.408,-2.47,-0.35,-11.77
16.449,-3.3,0.82,-11.34
16.49,-2.9,0.47,-11.41
16.531,-3.77,0,-10.16
16.572,-4.04,-0.12,-9.81
16.613,-4.43,2.28,-12.28
16.654,-4.24,2.2,-15.61
16.695,-6.55,1.29,-16.32
16.736,-8.98,1.8,-14.55
16.777,-4.43,1.57,-16.12
16.818,-2.08,2.47,-17.22
16.859,-1.06,2.24,-17.18
16.9,-0.12,1.61,-15.65
16.941,-0.2,2.08,-14.24
16.982,1.06,0.98,-13.1
17.023,2.08,1.29,-11.92
17.064,2.39,1.61,-10.79
17.105,1.84,1.06,-9.34
17.146,2.63,0.16,-7.81
17.187,4.08,-0.59,-10.24
17.228,3.06,-1.29,-9.85
17.269,4.67,-0.43,-12.51
17.311,3.18,-2.67,-13.18
17.352,-1.45,2.39,-15.1
17.393,-0.63,6.43,-17.93
17.434,-2.04,1.02,-15.65
17.475,-4.16,2.9,-12.32
17.516,-3.26,4.94,-11.22
17.557,-1.26,1.33,-10.83
17.598,-2,-0.16,-10.2
17.639,-2.51,0.9,-11.26
17.68,-3.22,0.75,-11.1
17.721,-4.24,-0.24,-10.9
17.762,-5.41,1.02,-11.45
17.803,-5.61,3.41,-14.32
17.844,-5.84,1.96,-15.85
17.885,-4.75,0.35,-15.42
17.926,-9.34,2.9,-12.47
17.967,-0.94,2.04,-15.49
18.008,-4.28,4.12,-14.28
18.049,-1.61,3.26,-15.14
18.09,-1.88,3.18,-13.89
18.131,-1.45,2.63,-12.98
18.172,-0.24,1.84,-12.28
18.213,1.26,2.16,-11.89
18.254,1.45,1.65,-11.45
18.295,1.29,0.27,-10.32
18.336,1.49,-0.27,-10.12
18.377,2.67,-0.86,-10.32
18.418,2.63,0.51,-10.79
18.459,5.02,-0.16,-12.36
18.5,0.67,-0.04,-12.16
18.541,-1.61,3.88,-14.63
18.582,-0.04,2.63,-15.38
18.623,-0.63,1.49,-14.12
18.664,-2.79,3.14,-11.81
18.705,-2.79,3.18,-10.9
18.746,-1.57,0.82,-11.06
18.787,-2.39,0.67,-11.57
18.828,-3.92,2.47,-12.28
18.869,-4.35,0.59,-11.92
18.91,-5.49,1.53,-11.18
18.951,-5.69,2.67,-11.69
18.992,-5.84,4.31,-14.04
19.033,-6.39,4.2,-16.04
19.074,-7.77,1.8,-14.51
19.115,-4.39,1.92,-16.08
19.156,-3.18,3.41,-16.59
19.197,-2.82,2.75,-16.91
19.238,-1.8,1.84,-15.69
19.279,-1.22,2.08,-14.71
19.321,-0.39,2.71,-13.73
19.362,1.37,1.65,-12.91
19.403,1.26,0.82,-11.41
19.444,1.8,-0.16,-10.51
19.485,1.69,-0.47,-9.14
19.526,2.35,0,-9.14
19.567,4.12,-0.59,-10.32
19.608,4.55,-0.35,-11.85
19.649,1.77,-0.2,-12.12
19.69,-2.16,4,-13.77
19.731,0.27,5.1,-16.32
19.772,0.75,1.18,-16.75
19.813,-3.8,2.31,-13.38
19.854,-3.14,5.96,-12.47
19.895,-1.65,1.53,-10.83
19.936,-2.59,1.29,-11.34
19.977,-2.79,1.37,-12.04
20.018,-2.9,0.12,-12.28
20.059,-5.26,0.31,-10.75
20.101,-5.3,1.26,-11.77
20.142,-6.12,3.49,-14.2
20.183,-6.55,2.71,-16.51
20.224,-8.08,3.14,-14.55
20.265,-5.65,3.65,-14.79
20.306,-3.22,3.26,-15.38
20.347,-1.88,3.69,-16.36
20.388,-2.67,1.96,-15.38
20.429,-1.92,2.35,-14.91
20.47,-1.37,2.63,-13.89
20.511,0.75,1.73,-13.26
20.552,2,0.9,-11.89
20.593,1.8,0.51,-10.55
20.634,1.45,0.04,-9.34
20.675,1.65,0.47,-9.41
20.716,2.51,0.04,-9.53
20.757,2.67,-1.61,-10.24
20.798,3.77,0.35,-12.94
20.839,1.57,-1.14,-12.24
20.88,-1.96,1.02,-13.38
20.921,-0.82,3.96,-15.49
20.962,0.98,3.06,-16.75
21.003,-1.77,1.06,-13.85
21.044,-3.65,3.77,-12.24
21.085,-3.06,2.2,-10.79
21.126,-2.59,1.02,-10.47
21.167,-2.98,1.77,-10.79
21.208,-2.43,1.49,-11.69
21.249,-4,1.57,-10.51
21.29,-4.24,1.18,-10.4
21.331,-5.84,4,-12.87
21.372,-5.37,3.53,-17.18
21.414,-7.49,2.24,-16.55
21.455,-10.04,0.16,-14
21.496,-3.1,3.1,-17.3
21.537,-1.49,3.69,-17.42
21.578,-2.16,1.8,-16.4
21.619,-1.33,1.8,-15.93
21.66,-1.45,1.92,-14.79
21.701,0.75,1.57,-13.73
21.742,2.75,1.57,-12.04
21.783,3.92,0.59,-10.63
21.824,1.88,-0.67,-7.96
21.865,1.41,0.12,-8.08
21.906,1.88,-0.24,-8.08
21.947,3.92,-0.86,-9.53
21.988,5.41,-0.43,-11.34
22.029,5.45,-0.94,-15.14
22.07,-2.04,1.1,-17.06
22.111,-2.82,6.04,-19.57
22.152,-1.69,3.77,-19.02
22.193,-4.31,1.45,-15.06
22.234,-3.53,3.53,-12.71
22.275,-2.98,1.92,-10.9
22.316,-2.16,0.2,-10.16
22.357,-3.3,0.78,-9.73
22.398,-3.61,0.27,-10.08
22.439,-4.71,-0.27,-9.89
22.48,-6.08,1.14,-9.96
22.521,-5.22,2.82,-12.83
22.562,-5.18,2.28,-15.65
22.603,-4.86,1.02,-16.28
22.644,-8.79,2.39,-15.42
22.685,-3.45,1.92,-15.85
22.726,-3.49,1.65,-15.22
22.767,-0.75,4.12,-17.02
22.808,0.71,4.08,-15.97
22.849,-1.49,1.88,-13.73
22.89,-0.24,2.31,-13.22
22.931,0.04,0.82,-11.49
22.973,1.06,-0.2,-10.59
23.014,0.82,0.39,-9.41
23.055,1.45,0,-8.9
23.096,2.28,-0.98,-8.47
23.137,3.18,-0.63,-9.73
23.178,3.18,-0.2,-11.41
23.219,4.16,-1.57,-13.81
23.26,-1.37,-0.31,-14.51
23.301,-2.71,2.82,-16.44
23.342,-1.02,2.43,-17.57
23.383,-4.31,0.51,-14.04
23.424,-2.9,3.22,-12.79
23.465,-2.98,2.08,-11.1
23.506,-2.82,0.67,-11.14
23.547,-3.84,1.8,-11.22
23.588,-4.08,2.16,-11.65
23.629,-5.02,1.8,-10.83
23.67,-6.39,2.12,-10.36
23.711,-5.26,2.16,-12.16
23.752,-6.98,2.94,-14.71
23.794,-6,2.94,-16.79
23.835,-8.28,3.73,-15.1
23.876,-2.75,1.22,-16.99
23.917,-3.45,2.86,-17.18
23.958,-2.08,2.63,-18.59
23.999,-2.16,1.06,-16.99
24.04,-1.26,0.55,-16
24.081,-0.35,0.71,-14.71
24.122,1.57,-0.31,-13.81
24.163,1.22,-0.55,-11.96
24.205,0.55,0.08,-10.43
24.246,0.55,-0.24,-8.55
24.287,1.96,-1.02,-8
24.328,3.22,-1.33,-7.96
24.369,3.53,-0.51,-9.14
24.41,4.35,-1.57,-10.43
24.451,0.51,0.04,-11.65
24.492,-1.8,4.12,-14.71
24.533,0.2,3.96,-17.77
24.574,-0.16,2.43,-18.48
24.615,-4.67,3.69,-15.3
24.656,-5.65,3.73,-14.95
24.697,-4.82,1.69,-13.77
24.738,-4.86,1.22,-12.79
24.779,-3.06,1.02,-13.02
24.82,-4.9,1.06,-11.1
24.861,-4.98,0.98,-10.32
24.902,-5.65,2.86,-11.49
24.943,-6.24,3.73,-14.47
24.984,-6.63,3.8,-17.02
25.025,-10.63,5.3,-16.2
25.066,-4.75,1.88,-16.48
25.107,-2,2.71,-15.89
25.148,-1.84,4.31,-16.83
25.189,-1.1,1.84,-16.63
25.23,-2.51,1.69,-15.65
25.271,-1.37,2,-15.14
25.312,0.31,0.55,-14.16
25.353,2.04,-0.08,-12.75
25.394,1.26,0.2,-10.71
25.435,1.33,-0.43,-9.57
25.476,1.84,-2.24,-8.2
25.517,3.53,-0.86,-9.22
25.558,2.43,-1.65,-9.1
25.599,4.31,-1.22,-11.61
25.64,3.84,0,-12.59
25.681,-1.92,3.18,-13.96
25.722,-1.06,6.63,-17.57
25.763,-0.78,4.04,-18.32
25.804,-4.98,2.43,-14.24
25.845,-4.35,7.69,-13.53
25.886,-2.39,2.51,-11.89
25.927,-3.45,1.26,-10.87
25.968,-2.71,2.9,-11.89
