NAME:,walk_5_1.csv,,
350.16,5.57,4.55,8.71
350.21,7.06,6.28,9.85
350.26,8.94,7.57,10.63
350.31,9.1,7.06,8.79
350.36,7.53,3.8,5.06
350.42,4.94,4.39,4.04
350.47,4.9,4.9,4.47
350.52,6.24,4.98,5.33
350.57,6,3.57,5.61
350.62,5.02,3.3,6.55
350.67,5.1,3.61,7.69
350.72,5.22,4.16,8.83
350.77,4.94,4.94,9.3
350.82,6.28,6.67,10.2
350.87,7.57,6.83,10.4
350.93,8.83,7.81,9.18
350.98,8.94,5.49,5.3
351.03,6.51,3.73,3.53
351.08,5.02,4.51,4.79
351.13,5.02,4.47,5.57
351.18,4.63,3.57,5.81
351.23,4.47,3.73,7.1
351.28,4.35,3.65,8.87
351.33,4.12,4.51,10.59
351.39,4.63,4.71,9.77
351.44,6.08,5.88,10.59
351.49,6.75,6.63,11.34
351.54,7.02,7.92,11.96
351.59,7.34,4.86,6.12
351.64,6.9,3.33,3.3
351.69,5.06,3.84,4.9
351.74,5.77,2.82,6.24
351.79,6.35,2.39,7.22
351.84,5.26,2.86,6.79
351.89,4.9,2.24,7.45
351.95,4.63,2.43,8.55
352,5.57,3.61,8.94
352.05,7.1,5.41,9.61
352.1,9.61,6.75,11.18
352.15,10.55,6.86,9.49
352.2,8.32,4.63,6.86
352.25,5.92,3.41,5.41
352.3,4.31,3.49,5.69
352.35,4.08,3.61,5.06
352.4,4,4.59,4.82
352.46,3.53,4.43,6.12
352.51,4.31,5.81,8.32
352.56,4.98,5.84,8.51
352.61,5.22,5.92,8.59
352.66,6.24,7.22,10.04
352.71,8.94,7.3,11.85
352.76,10.83,6.12,9.45
352.81,7.81,4.31,4.79
352.86,4.98,4.12,4.12
352.92,5.06,3.57,4.39
352.97,5.53,3.84,5.22
353.02,6,3.88,5.61
353.07,5.69,3.65,6.79
353.12,5.06,2.98,7.77
353.17,4.75,3.18,8.36
353.22,5.33,4.55,8.43
353.27,6.71,6.51,9.22
353.32,8.94,7.26,11.41
353.37,10.71,6.2,9.41
353.42,9.45,4.04,6.08
353.48,5.53,3.37,5.45
353.53,4.55,2.98,5.81
353.58,4.79,3.06,5.96
353.63,4.71,3.33,5.96
353.68,4.24,3.69,6.67
353.73,4.35,4.51,8.2
353.78,4.55,4.75,9.49
353.83,4.82,5.22,10.59
353.88,6.9,5.3,11.41
353.93,9.53,6.47,11.34
353.99,10.24,5.77,8.16
354.04,6.9,3.14,4.12
354.19,5.45,4.04,5.65
354.24,6.28,3.88,6.63
354.29,5.96,2.98,7.26
354.34,5.1,2.39,7.26
354.39,3.8,2.75,7.45
354.45,5.22,4.2,9.06
354.5,7.53,4.79,10.51
354.55,8.43,3.3,10.2
354.6,9.69,3.84,9.1
354.65,10.12,3.69,7.81
354.7,8.28,3.73,6.16
354.75,7.37,3.14,6.24
354.8,6.24,2.28,6.28
354.85,4.94,1.77,6.32
354.9,4.28,2.98,7.18
354.95,4.94,3.92,7.61
355.01,4.86,4.67,8.43
355.06,5.33,4.75,8.98
355.11,6.9,5.53,10.51
355.16,8.87,6.32,11.49
355.21,9.61,7.02,11.65
355.26,7.92,3.88,6.63
355.31,4.82,4.24,4.55
355.36,3.88,4.55,4.75
355.41,4.51,3.61,5.06
355.46,4.28,3.77,5.61
355.52,4.75,3.77,6.28
355.57,4.63,3.73,7.06
355.62,4.51,3.45,8.32
355.67,4.98,3.77,9.53
355.72,6.94,4.31,10.16
355.77,8.71,5.02,10.79
355.82,8.9,6.71,10.12
355.87,9.73,4.98,7.37
355.92,6.59,3.8,6.39
355.98,4.59,3.69,6.51
356.03,4.39,3.26,6.28
356.08,3.41,3.45,6.39
356.13,3.69,4.75,6.63
356.18,4.55,5.1,7.69
356.23,4.98,5.14,9.3
356.28,5.02,4.86,9.96
356.33,7.02,5.57,10.47
356.38,8.32,6.39,9.81
356.43,9.3,6.98,9.22
356.48,7.1,4.16,6.63
356.54,5.22,4.35,6.59
356.59,4.79,3.73,5.53
356.64,4.31,3.49,5.33
356.69,4.08,3.57,6.12
356.74,4.47,4.12,6.63
356.79,4.79,3.69,7.85
356.84,4.59,3.96,8.83
356.89,4.79,3.41,8.79
356.94,6.94,4.67,9.53
356.99,6.32,4,13.73
357.05,11.45,6.43,9.02
357.1,9.92,6.67,6.43
357.15,6.59,4.67,5.26
357.2,5.57,3.8,5.69
357.25,4.67,3.14,6
357.3,3.41,3.53,6.39
357.35,3.41,4,7.41
357.4,3.73,4.59,8.47
357.45,4.39,4.16,8.79
357.51,5.81,5.06,8.87
357.56,8.59,6.75,10.59
357.61,11.69,7.45,12.63
357.66,9.92,4.59,9.38
357.71,5.81,3.61,5.73
357.76,3.84,5.14,4.63
357.81,4.47,4.94,4.43
357.86,4.75,3.65,4.59
357.91,4.12,3.22,5.3
357.96,4.59,3.96,6.39
358.02,5.53,3.77,7.57
358.07,4.39,3.92,8.28
358.12,5.3,5.96,10.36
358.17,6.83,7.49,12.75
358.22,8.79,8.08,11.34
358.27,9.73,6.9,7.18
358.32,6.51,4.08,4.24
358.37,4.24,4.39,4.59
358.42,4.63,4.2,5.53
358.47,3.96,3.61,5.88
358.52,3.14,5.02,6.98
358.58,3.37,5.3,7.45
358.63,3.3,4.75,7.73
358.68,4.04,4.71,7.73
358.73,5.33,6.43,8.63
358.78,8.55,8.79,10.24
358.83,9.65,9.02,11.65
358.88,8.55,5.45,8.28
358.93,4.59,3.96,5.73
358.98,4.39,4.08,5.96
359.04,5.3,3.92,5.77
359.09,5.06,3.33,6.2
359.14,4.75,3.1,6.94
359.19,4.98,3.1,7.77
359.24,5.02,3.45,8.32
359.29,5.18,3.88,8.63
359.34,6.47,4.9,9.49
359.39,7.22,5.77,10.87
359.44,7.18,5.96,11.81
359.49,8.55,6.47,10
359.55,7.1,3.69,7.1
359.6,4.9,2.86,6.71
359.65,4.82,2.12,6.28
359.7,3.88,2.31,6.32
359.75,3.1,2.63,6.55
359.8,3.96,3.69,8
359.85,4.94,3.96,9.69
359.9,4.86,2.71,9.81
359.95,5.81,3.22,10.47
360,8.39,4.47,10.79
360.05,9.45,6.16,13.3
360.11,9.38,2.98,9.45
360.16,6,1.84,6.67
360.21,4.9,2.94,5.96
360.26,5.02,3.26,5.45
360.31,5.1,2.98,6.16
360.36,5.84,2.79,7.34
360.41,6.75,2.24,8.39
360.46,6.55,1.53,8.43
360.51,6.04,2.43,8
360.57,5.88,3.61,7.81
360.62,7.81,3.88,9.77
360.67,9.14,5.1,12.08
360.72,9.45,3.06,8.43
360.77,7.41,3.41,6.67
360.82,5.69,2.28,5.65
360.87,5.26,2,6.9
360.92,4.51,1.84,6.98
360.97,4.04,3.57,6.94
361.02,4.75,4.55,7.53
361.08,5.06,4.55,9.02
361.13,4.98,3.26,9.69
361.18,6.12,3.41,10.4
361.23,7.88,3.41,10.83
361.28,9.34,4.86,10.32
361.33,7.81,4.12,7.49
361.38,6.71,4.51,6.35
361.43,6.75,4.04,6.35
361.48,7.02,3.45,6.51
361.53,5.88,2.39,6.75
361.58,4.39,2.47,6.94
361.64,5.18,2.55,7.41
361.69,5.33,2.31,8.59
361.74,5.3,2.04,9.18
361.79,6.39,3.3,9.96
361.84,8.36,3.8,9.81
361.89,9.81,5.3,10.28
361.94,8.67,4.51,7.81
361.99,7.45,2.63,7.92
362.04,7.26,0.86,8.32
362.1,5.88,0.86,6.83
362.15,4.28,2,5.77
362.2,3.88,2.94,6.43
362.25,4.08,2.82,7.85
362.3,4.51,3.53,8.83
362.35,5.84,4.31,8.79
362.4,6.55,4.9,9.77
362.45,6.47,4.71,10.63
362.5,9.53,4.9,12.4
362.55,9.57,3.1,8.75
362.61,6.43,3.96,6.2
362.66,5.69,4.08,6.08
362.71,6.2,2.71,6.2
362.76,5.61,2.47,6.16
362.81,5.3,2.51,6.28
362.86,5.22,2.39,7.1
362.91,5.41,1.96,8.28
362.96,5.06,1.69,10
363.01,5.06,2.28,9.22
363.06,6.04,4.9,9.57
363.11,9.73,7.57,11.85
363.17,13.42,3.84,8.12
363.22,7.45,2.39,7.3
363.27,5.14,2.75,7.45
363.32,5.77,2.24,6.71
363.37,5.02,3.18,6.04
363.42,3.65,4.2,5.84
363.47,3.1,4.51,6.86
363.52,4.67,4.47,8.55
363.57,5.06,3.41,8.94
363.62,5.26,3.84,9.85
363.68,7.57,4.63,10.9
363.73,8.04,4.86,13.49
363.78,10.83,4.63,11.06
363.83,7.1,3.14,6.32
363.88,4.98,3.77,5.53
363.93,6.04,3.84,5.26
363.98,6.04,3.3,5.3
364.03,5.33,3.14,6.24
364.08,5.57,3.02,7.22
364.14,5.84,2.75,8.43
364.19,5.33,2.47,9.26
364.24,5.26,2.94,9.26
364.29,6.32,5.14,10.28
364.34,8.55,5.84,11.65
364.39,11.41,5.84,10.79
364.44,8.47,2.28,7.77
364.49,4.71,1.26,6.71
364.54,4.12,1.18,6.47
364.59,4.31,1.49,6.39
364.64,4.04,2.24,6.75
364.7,4.16,3.61,7.49
364.75,4.16,3.69,8.47
364.8,4.31,3.3,9.02
364.85,4.08,3.53,9.22
364.9,5.88,5.14,10.94
364.95,6.9,4.86,12.71
365,9.3,5.22,12.55
365.05,8,4.59,7.88
365.1,5.3,4.59,6.2
365.15,5.26,4.16,6.04
365.21,6.47,4.04,6.16
365.26,5.53,3.53,6.55
365.31,4.86,3.1,6.9
365.36,5.26,3.06,7.3
365.41,5.45,3.14,7.61
365.46,4.98,3.06,7.77
365.51,5.73,3.77,9.14
365.56,8.43,3.84,11.3
365.61,6.04,2.24,15.34
365.67,14.67,2,9.61
365.72,7.37,4.04,7.37
365.77,6.39,2.04,6.35
365.82,5.65,2.08,6.75
365.87,4.63,1.77,6.55
365.92,3.96,2.82,6.47
365.97,3.88,3.49,7.41
366.02,5.49,4.08,8.9
366.07,5.92,4.04,9.06
366.12,5.61,4.86,9.18
366.17,7.26,5.26,9.61
366.23,7.53,5.14,10.28
366.28,8.36,5.57,10.4
366.33,7.22,4.31,7.57
366.38,5.92,4.16,6.2
366.43,6.71,3.3,5.88
366.48,5.61,2.39,5.88
366.53,5.06,2.24,6.67
366.58,5.26,2.16,7.49
366.63,5.84,1.33,7.88
366.68,4.98,1.33,7.85
366.74,4.98,2.47,7.77
366.79,7.77,3.8,9.22
366.84,9.65,4.98,10.83
366.89,11.81,4.67,10.43
366.94,8.2,2.86,8.16
366.99,5.1,2.12,7.3
367.04,4.63,2.08,7.65
367.09,5.18,2.39,6.94
367.14,4.59,3.53,6.32
367.2,4.08,4.59,6.67
367.25,4.9,4.63,8.2
367.3,5.06,4.67,8.83
367.35,5.02,5.1,8.83
367.4,7.14,5.02,9.69
367.45,8.24,5.37,10.51
367.5,10.47,5.3,10.83
367.55,9.18,3.14,7.14
367.6,5.14,3.61,6
367.65,5.3,3.73,5.84
367.7,5.81,3.02,6.04
367.76,4.47,2.9,6.47
367.81,5.02,3.26,7.02
367.86,5.92,3.61,7.81
367.91,6,3.65,8.24
367.96,5.26,3.73,8.08
368.01,5.73,4.24,8.55
368.06,7.34,4.63,9.34
368.11,7.81,5.18,10.12
368.16,10.16,5.02,10.24
368.21,7.34,2.94,7.77
368.27,5.53,1.61,7.57
368.32,5.37,1.29,7.73
368.37,5.45,1.69,6.98
368.42,4.75,3.1,7.96
368.47,4.16,4,7.18
368.52,4.75,4.04,8.12
368.57,4.47,4.39,8.04
368.62,4.31,4.55,7.96
368.67,7.18,4.82,9.49
368.73,8.59,3.77,10.63
368.78,8.12,4.12,14
368.83,10,3.3,8.67
368.88,6.55,4.28,6.08
368.93,5.81,3.26,5.84
368.98,5.61,2.2,6.04
369.03,4.75,1.88,6.47
369.08,4.82,2.39,7.49
369.13,5.37,2.47,8.16
369.18,5.92,3.53,8.71
369.23,5.77,3.77,8.75
369.29,5.96,4.28,9.14
369.34,7.18,4.75,9.34
369.39,7.26,4.16,11.57
369.44,11.26,5.18,9.81
369.49,9.26,3.14,7.65
369.54,6.12,1.65,6.67
369.59,4.51,1.22,6.47
369.64,3.61,1.96,6.2
369.69,3.57,2.94,7.18
369.74,3.84,3.61,8.39
369.8,4.12,3.69,8.28
369.85,4.63,4.59,8.2
369.9,5.49,5.22,9.14
369.95,7.73,5.41,10.32
370,7.69,5.3,11.73
370.05,9.57,5.73,11.96
370.1,7.81,4.04,6.55
370.15,4.28,4.2,4.9
370.2,4.67,4.31,5.33
370.26,5.96,4.31,6.12
370.31,5.57,3.41,6.39
370.36,4.86,3.57,7.02
370.41,5.37,3.61,8.08
370.46,5.69,3.33,8.59
370.51,4.67,3.53,8.63
370.56,5.73,4.86,9.53
370.61,7.37,4.75,10.4
370.66,8.75,5.45,12.63
370.71,9.96,3.92,9.85
370.77,6.83,2.86,7.3
370.82,4.82,1.8,6.47
370.87,4,1.88,6.59
370.92,4.2,1.88,6.28
370.97,3.65,2.63,6.04
371.02,4.35,4,7.06
371.07,5.22,4.12,8.39
371.12,5.14,3.92,9.14
371.17,5.61,5.41,11.1
371.22,7.14,4.82,11.81
371.27,7.69,4.79,15.73
371.33,9.92,4.71,10.24
371.38,6.24,3.65,5.77
371.43,3.57,3.69,4.51
371.48,4.9,4.43,5.14
371.53,6.94,4.04,6.35
371.58,5.57,3.61,6.32
371.63,4.94,3.33,6.79
371.68,5.3,3.06,7.61
371.73,5.18,2.63,8.51
371.79,5.18,2.98,8.94
371.84,7.14,4.51,9.45
371.89,8.79,4.94,10
371.94,9.61,4.63,12.71
371.99,9.81,2.75,8.87
372.04,5.57,1.57,6.71
372.09,4.39,1.61,6.59
372.14,4.79,1.73,6.79
372.19,4.9,2.51,6.67
372.24,4.79,3.8,7.65
372.3,4.9,4.12,8.67
372.35,4.63,3.84,8.43
372.4,4.35,4.16,7.57
372.45,5.57,5.02,8.98
372.5,8.32,5.53,11.3
372.55,11.57,5.06,10.55
372.6,9.02,3.49,7.41
372.65,5.06,3.26,5.53
372.7,5.33,3.22,6.04
372.75,6.55,3.02,6.94
372.8,6.32,2.82,7.22
372.86,5.61,2.82,7.1
372.91,5.49,2.51,7.45
372.96,5.22,2.51,7.77
373.01,5.53,2.47,8.04
373.06,6.24,2.82,9.06
373.11,7.18,3.02,10.79
373.16,8,2.59,11.81
373.21,10.59,4,8.36
373.26,10.71,3.49,6.75
373.32,7.69,2.86,5.65
373.37,6.08,1.8,6
373.42,4.79,2.04,6.12
373.47,4.67,3.22,7.53
373.52,4.86,3.96,8.43
373.57,5.22,4.16,7.69
373.62,5.49,3.92,6.86
373.67,5.41,4.24,7.61
373.72,7.37,4.51,9.02
373.77,8.75,4.9,11.53
373.83,12.12,4.35,12.12
373.88,7.61,3.18,6.86
373.93,5.22,3.53,4.51
373.98,6,4.08,4.71
374.03,6.43,3.26,5.3
374.08,5.18,3.3,5.57
374.13,5.33,2.82,6.71
374.18,5.69,3.06,7.85
374.23,6.04,2.9,8.2
374.28,5.49,3.77,7.77
374.33,7.02,5.14,8.32
374.39,9.06,5.45,9.26
374.44,10.75,5.37,10.08
374.49,10.24,3.65,8.59
374.54,6.79,2.2,6.86
374.59,5.92,1.22,6.9
374.64,6.2,1.45,7.14
374.69,5.02,2.43,6.59
374.74,4.39,3.06,6.83
374.79,4.86,3.69,7.18
374.85,5.33,4.31,7.61
374.9,5.41,4.71,7.73
374.95,5.84,5.02,8.36
375,7.37,5.06,10.32
375.05,9.18,5.49,13.02
375.1,9.77,3.3,9.34
375.15,7.41,3.14,5.49
375.2,5.37,4.08,5.26
375.25,6.98,3.22,5.96
375.3,6.28,2.79,5.88
375.36,5.33,3.37,6.28
375.41,6.39,4,7.18
375.46,6.83,3.45,8
375.51,4.98,3.26,8.43
375.56,4.16,3.77,9.14
375.61,5.3,4.79,8.87
375.66,8.51,4.82,8.59
375.71,10.04,5.22,8.39
375.76,6.9,3.3,6.2
375.81,5.84,3.73,6.08
375.86,7.49,4.28,6.75
375.92,6.83,3.8,7.1
375.97,5.53,2.55,7.45
376.02,5.06,2.35,7.57
376.07,5.1,3.65,7.14
376.12,5.69,5.02,6.86
376.17,6.59,5.45,7.26
376.22,7.57,5.41,8.55
376.27,9.02,6.2,8.98
376.32,12.32,6.2,8.28
376.37,10.63,4.94,5.65
376.43,6.79,3.61,4.55
376.48,6.47,3.57,4.55
376.53,6.47,3.06,4.86
376.58,4.71,2.75,4.98
376.63,4.31,3.1,5.73
376.68,5.3,4,6.67
376.73,6.75,4.24,7.53
376.78,6.67,4.16,7.85
376.83,6.79,5.06,7.69
376.89,8.36,5.45,8.16
376.94,9.45,5.65,9.06
376.99,10.83,4.67,8.63
377.04,8.36,3.22,6.83
377.09,6.75,1.96,6.35
377.14,5.69,1.57,6
377.19,5.33,2.43,5.77
377.24,5.02,2.82,6
377.29,5.77,3.45,7.14
377.34,5.69,3.49,7.49
377.39,5.77,3.53,7.14
377.45,5.14,8.08,6.83
377.5,9.26,4.51,7.81
377.55,9.96,5.18,10.2
377.6,12.67,5.61,9.89
377.65,9.1,3.33,3.33
377.7,6.24,3.41,2.59
377.75,6.63,3.06,3.8
377.8,6.86,2.35,4.63
377.85,6.08,2.43,5.65
377.9,5.53,2.94,6.16
377.96,5.73,3.49,7.26
378.01,6.2,3.37,7.92
378.06,7.49,4.2,7.81
378.11,8.87,5.1,7.3
378.16,10.98,4,7.77
378.21,11.22,4.59,6.79
378.26,10.98,3.14,5.22
378.31,7.69,3.06,4.9
378.36,6.67,3.45,5.96
378.42,5.88,3.53,6.28
378.47,4.98,4.12,6.86
378.52,4.79,4.16,7.18
378.57,4.51,4.75,6.32
378.62,4.08,4.98,5.84
378.67,5.1,5.65,6.16
378.72,8.32,6.63,7.81
378.77,12.63,8,9.89
378.82,11.89,4.79,6.08
378.87,6.16,4.63,4.12
378.92,4.55,4.08,2.63
378.98,5.18,4.39,2.39
379.03,6.16,4.82,3.02
379.18,5.57,5.1,7.34
379.23,5.22,5.65,7.02
379.28,6.35,6.55,6.67
379.33,8.28,7.61,6.79
379.38,11.69,7.26,6.47
379.43,11.14,5.69,5.57
379.49,8.51,4,5.18
379.54,6.39,3.14,4.86
379.59,5.73,3.22,4.82
379.64,5.06,3.41,4.79
379.69,4.82,4.12,6.04
379.74,4.86,4.98,7.65
379.79,4.98,5.22,7.3
379.84,5.22,5.73,6.39
379.89,5.92,6.59,6.39
379.95,7.45,7.41,6.71
380,10.36,9.1,8.98
380.05,11.34,6.2,5.77
380.1,6.67,4.9,4.04
380.15,5.61,3.96,4
380.2,6.32,4,4.47
380.25,5.69,3.73,4.39
380.3,4.79,3.41,4.82
380.35,4.71,4,5.73
380.4,5.37,4.71,6.51
380.45,5.41,5.53,6.08
380.51,6.9,6.94,5.88
380.56,9.69,7.65,7.96
380.61,12.43,7.22,8.47
380.66,11.57,4.79,5.69
380.71,7.3,3.45,4.94
380.76,5.96,3.37,4.63
380.81,6,3.84,4.47
380.86,4.47,4.59,4.59
380.91,3.84,5.1,5.33
380.96,4.04,5.53,5.92
381.02,5.14,5.65,5.41
381.07,5.77,6.2,5.81
381.12,7.41,6.43,7.22
381.17,10.55,7.18,10.59
381.22,14.4,6.75,10.32
381.27,9.49,4.63,5.41
381.32,5.14,3.8,2.67
381.37,4.67,3.61,2.94
381.42,5.92,3.73,3.96
381.48,5.37,3.69,4.47
381.53,5.53,3.92,5.18
381.58,6.51,4.24,6.04
381.63,6.39,4.24,6.28
381.68,6.47,4.82,5.92
381.73,7.96,6.67,6.75
381.78,10.28,7.61,7.77
381.83,13.06,7.96,8.2
381.88,11.57,5.33,5.65
381.93,7.22,2.08,5.02
381.98,5.02,1.88,5.3
382.04,4.67,3.02,4.98
382.09,4.16,4.08,5.14
382.14,4.47,4.75,5.96
382.19,4.9,5.02,6.51
382.24,4.94,5.37,6.86
382.29,5.96,5.81,5.96
382.34,9.1,7.1,7.45
382.39,11.92,7.69,10.2
382.44,10.9,4.86,5.61
382.49,6.63,4.79,3.57
382.55,5.88,4.12,3.26
382.6,6.12,3.69,4.12
382.65,4.98,3.26,4.43
382.7,3.77,3.8,4.75
382.75,4.71,4.55,5.84
382.8,6.59,5.22,7.22
382.85,6.47,5.65,6.98
382.9,7.65,6.28,6.79
382.95,8.55,6.39,6.86
383.01,10.94,7.34,8.47
383.06,13.53,5.81,7.22
383.11,9.45,3.37,4.55
383.16,6.98,2.51,4.9
383.21,7.34,3.22,5.69
383.26,4.24,3.06,4.63
383.31,4,3.8,5.06
383.36,3.96,5.14,6.32
383.41,4.31,4.86,6.32
383.46,5.18,5.81,6.04
383.52,6.71,7.69,6.98
383.57,7.73,7.26,7.1
383.62,8.24,8.12,10.98
383.67,10.71,6.67,8.39
383.72,8.71,3.57,3.96
383.77,6.39,5.02,4.67
383.82,6.67,5.02,4.82
383.87,5.84,3.61,4.67
383.92,4.75,3.65,5.81
383.97,4.47,4.31,5.96
384.02,5.73,4.2,5.96
384.08,4.9,3.88,6.43
384.13,5.06,5.33,7.02
384.18,6.55,6.94,7.37
384.23,8.2,7.77,7.61
384.28,9.89,7.81,7.14
384.33,9.57,5.73,6
384.38,6.98,4.28,5.49
384.43,5.45,4.04,5.49
384.48,4.94,3.61,5.26
384.54,4.51,4.16,5.49
384.59,4.63,5.02,6.59
384.64,4.71,5.14,7.1
384.69,5.37,5.49,6.63
384.74,5.53,5.88,7.06
384.79,7.73,7.41,7.85
384.84,9.06,7.1,7.96
384.89,11.26,8.98,9.18
384.94,9.45,3.8,4.59
384.99,5.84,3.96,4.67
385.05,5.57,4.35,5.41
385.1,6.35,3.73,5.22
385.15,5.18,3.18,5.02
385.2,3.96,3.57,5.73
385.25,4.75,4.08,6.79
385.3,5.57,3.88,7.41
385.35,6.12,4.63,7.65
385.4,7.57,6.67,7.77
385.45,8.71,7.77,8.36
385.5,9.73,8.08,9.18
385.55,9.85,5.84,7.3
385.61,6.98,2.86,5.88
385.66,5.1,3.18,6.08
385.71,5.06,3.45,5.65
385.76,4.71,3.49,5.26
385.81,3.53,4.86,6.94
385.86,3.69,5.22,7.73
385.91,4.82,4.47,7.88
385.96,5.57,4.16,7.88
386.01,7.34,5.14,9.3
386.07,8.83,5.69,9.81
386.12,10.51,6.83,11.89
386.17,10.12,2.51,7.45
386.22,5.88,2.39,5.96
386.27,5.69,3.49,6
386.32,6.35,3.8,5.33
386.37,5.65,3.14,5.18
386.42,4.47,3.3,5.33
386.47,4.39,3.8,6.24
386.52,5.14,3.88,7.41
386.58,6.2,4.75,8.47
386.63,8.55,5.81,9.22
386.68,8.98,6.16,8.87
386.73,7.37,6.67,9.73
386.78,9.65,5.77,8.9
386.83,7.3,1.92,6.04
386.88,4.98,2.71,5.77
386.93,5.57,2.43,6
386.98,5.06,1.49,5.26
387.03,3.57,3.26,5.49
387.08,4.28,5.49,8.32
387.14,5.65,5.41,9.02
387.19,5.61,4.16,8.59
387.24,6.16,5.92,9.89
387.29,7.73,6.51,9.65
387.34,8.9,7.57,12
387.39,9.57,5.53,9.14
387.44,6.86,3.61,4.94
387.49,4.63,3.92,4.39
387.54,5.18,4.35,4.59
387.6,6.35,4.51,5.3
387.65,5.22,4,5.37
387.7,4.63,4.75,6.35
387.75,5.1,4.82,7.14
387.8,5.14,4.28,7.22
387.85,4.98,5.3,7.57
387.9,6.63,6.43,7.88
387.95,8.08,5.81,8.55
388,9.1,7.3,10.28
388.05,9.89,4.9,7.57
388.11,6.59,3.14,6.51
388.16,4.79,3.69,6.16
388.21,4.08,3.69,6.35
388.26,4.08,4,6.51
388.31,4.04,4.98,6.35
388.36,4.98,5.53,8.2
388.41,4.75,4.47,9.1
388.46,3.33,4.43,8.9
388.51,5.53,4.98,8.67
388.56,6.71,6.04,9.77
388.61,7.53,5.02,13.45
388.67,9.57,6.71,8.51
388.72,6.83,4.31,3.92
388.77,5.02,5.06,4.55
388.82,6.24,5.02,4.75
388.87,5.65,4.16,4.98
388.92,4.71,4.2,5.69
388.97,4.82,3.84,6.63
389.02,5.37,3.92,8.28
389.07,5.26,3.22,8.55
389.12,5.53,3.88,8.28
389.18,7.14,5.84,9.06
389.23,8.67,7.26,10.63
389.28,11.14,6.43,9.53
389.33,9.22,3.22,6.47
389.38,5.88,3.73,6.51
389.43,5.02,3.06,6.24
389.48,4.71,2.67,5.3
389.53,3.22,3.61,5.69
389.58,3.14,4.98,6.83
389.64,3.73,4.98,7.22
389.69,4.94,5.02,7.26
389.74,5.73,5.1,7.96
389.79,8,5.69,9.57
389.84,7.57,4.86,9.49
389.89,9.3,6.75,12.94
389.94,10.16,2.86,8.2
389.99,6.12,3.49,6.63
390.04,6.04,3.26,6.51
390.09,6.47,2.51,6
390.14,5.26,2.51,6.12
390.2,4.82,2.9,6.08
390.25,4.35,3.61,6.59
390.3,4.2,5.14,7.41
390.35,4.39,5.69,7.85
390.4,5.02,6.43,8.2
390.45,6.28,6.55,8.51
390.5,6.04,6.9,9.65
390.55,9.45,6.47,10.16
390.6,9.77,3.61,8.08
390.65,7.65,1.57,7.49
390.71,4.94,0.35,8.28
390.76,3.1,0.47,8.59
390.81,2.98,1.8,7.65
390.86,3.41,3.88,7.3
390.91,4.04,4.9,6.59
390.96,5.02,5.37,7.14
391.01,6.32,6.59,8.08
391.06,8.04,6.94,9.65
391.11,9.02,7.1,12.59
391.17,11.65,4.79,10.71
391.22,8.24,3.45,6.04
391.27,4.82,3.49,5.14
391.32,5.18,3.57,5.45
391.37,5.81,3.14,5.77
391.42,4.71,3.22,5.92
391.47,4.51,2.75,6.94
391.52,4.9,2.67,8.16
391.57,5.1,2.59,8.59
391.62,5.69,3.8,8.16
