"NAME:","walk_2.csv"
"EXPERIMENT TIME:","25/05/2022 12:00"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS","100"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"227.79","-10.08","-1.10","-3.92"
"227.90","-12.28","-4.71","0.98"
"228.00","-6.94","1.80","0.59"
"228.10","-5.10","0.71","2.35"
"228.20","-10.59","2.71","1.22"
"228.30","-6.94","4.98","5.02"
"228.40","-9.06","-1.45","2.00"
"228.50","-9.81","0.00","-0.67"
"228.61","-8.98","-0.24","-0.71"
"228.71","-8.63","1.61","-0.75"
"228.81","-11.92","-0.31","-0.39"
"228.92","-11.22","-1.41","-1.02"
"229.02","-15.30","-2.00","1.61"
"229.13","-7.73","0.98","0.51"
"229.23","-5.81","0.94","1.41"
"229.33","-5.92","2.08","2.94"
"229.43","-12.67","3.96","4.94"
"229.53","-16.04","-4.16","-2.86"
"229.64","-10.20","1.14","-0.47"
"229.74","-7.81","-0.31","-1.80"
"229.85","-9.38","1.29","-0.27"
"229.95","-11.02","0.24","-0.24"
"230.05","-11.22","0.51","-0.08"
"230.16","-17.02","-2.59","2.04"
"230.26","-10.16","1.96","0.43"
"230.36","-6.04","0.24","1.26"
"230.46","-5.33","0.31","3.02"
"230.56","-15.10","1.57","3.84"
"230.66","-11.92","0.12","3.53"
"230.77","-7.77","-2.35","-0.71"
"230.87","-9.96","-1.37","0.00"
"230.97","-9.57","0.55","-1.22"
"231.07","-8.90","1.88","0.39"
"231.18","-11.49","0.43","-0.04"
"231.28","-11.22","-1.37","-2.79"
"231.38","-14.71","-6.24","2.00"
"231.49","-8.04","3.53","0.31"
"231.59","-4.82","0.82","1.22"
"231.69","-8.24","1.61","2.75"
"231.79","-7.37","4.98","5.18"
"231.89","-9.85","0.27","0.71"
"231.99","-10.40","0.78","-1.26"
"232.09","-8.63","-0.20","-0.71"
"232.20","-9.53","1.26","-0.31"
"232.30","-9.77","0.35","0.55"
"232.40","-10.98","1.29","-1.06"
"232.50","-9.30","-1.49","-2.67"
"232.61","-12.08","-4.94","0.90"
"232.71","-7.37","2.39","0.51"
"232.81","-5.69","0.24","1.73"
"232.91","-7.77","1.92","2.90"
"233.01","-10.36","4.43","4.82"
"233.12","-11.14","-2.47","2.12"
"233.22","-10.43","0.24","-0.98"
"233.32","-7.61","0.27","-1.06"
"233.43","-9.38","0.78","-0.47"
"233.53","-10.63","0.16","-0.35"
"233.63","-11.10","0.43","-0.55"
"233.74","-11.81","-2.12","0.63"
"233.84","-10.00","-0.24","0.59"
"233.94","-6.98","0.67","1.10"
"234.04","-5.26","0.20","2.79"
"234.14","-14.55","1.61","3.96"
"234.25","-11.81","2.59","3.22"
"234.35","-8.00","-3.02","-0.27"
"234.45","-10.32","-0.31","-0.75"
"234.56","-8.94","0.59","-0.82"
"234.66","-8.94","1.41","0.51"
"234.76","-11.14","-0.59","-0.55"
"234.87","-11.02","-1.18","-1.69"
"234.97","-15.06","-3.92","2.28"
"235.08","-8.94","2.16","0.43"
"235.18","-6.04","0.20","1.45"
"235.28","-5.37","1.18","2.98"
"235.38","-15.97","1.53","4.59"
"235.48","-12.43","-1.18","0.90"
"235.58","-8.12","-1.37","-1.18"
"235.69","-8.87","-0.43","-0.16"
"235.79","-9.89","1.14","-0.55"
"235.89","-8.90","1.14","0.16"
"235.99","-11.26","0.00","-1.29"
"236.10","-10.16","-1.65","-2.79"
"236.20","-13.57","-4.75","1.96"
"236.31","-7.85","2.16","0.43"
"236.41","-5.84","0.39","1.57"
"236.51","-6.32","2.04","2.43"
"236.61","-12.04","3.37","5.65"
"236.71","-12.32","-1.61","0.55"
"236.82","-10.04","-0.04","-0.51"
"236.92","-7.85","0.04","-1.02"
"237.02","-9.69","0.94","-0.16"
"237.12","-9.96","-0.59","-0.71"
"237.23","-11.30","0.20","-0.31"
"237.33","-9.73","-1.02","-2.82"
"237.44","-10.36","-2.94","0.86"
"237.54","-7.61","0.94","1.26"
"237.64","-5.49","0.27","2.31"
"237.74","-10.36","1.88","2.12"
"237.84","-8.83","4.04","3.41"
"237.94","-7.69","-2.55","1.22"
"238.05","-10.12","-0.16","-0.98"
"238.15","-8.94","0.04","-0.51"
"238.25","-8.59","0.94","-0.27"
"238.36","-11.85","0.43","-0.47"
"238.46","-11.89","-1.84","-1.53"
"238.57","-14.28","-4.86","1.65"
"238.67","-8.71","2.90","0.31"
"238.77","-6.32","0.16","0.98"
"238.87","-5.49","0.94","2.24"
"238.97","-14.16","2.98","3.77"
"239.07","-17.85","-6.12","-0.51"
"239.18","-8.28","-1.73","-1.77"
"239.28","-8.36","-0.04","-0.55"
"239.39","-9.77","0.24","-0.55"
"239.49","-9.26","-0.16","-0.47"
"239.59","-11.22","0.08","1.57"
"239.70","-10.59","-1.73","-4.59"
"239.80","-10.40","-5.33","0.51"
"239.91","-8.24","0.35","1.61"
"240.01","-5.30","0.94","1.49"
"240.11","-7.65","2.12","2.55"
"240.21","-9.61","4.75","5.77"
"240.31","-11.61","-0.90","0.51"
"240.41","-10.40","0.08","-0.98"
"240.51","-7.81","0.24","-1.29"
"240.62","-9.14","1.02","-0.55"
"240.72","-10.08","-0.35","-0.82"
"240.82","-11.53","0.24","-0.55"
"240.93","-9.81","-1.29","-2.00"
"241.03","-11.57","-2.90","1.65"
"241.14","-6.98","0.82","0.67"
"241.24","-5.30","0.27","1.80"
"241.34","-10.00","2.35","2.12"
"241.44","-7.10","4.04","5.30"
"241.54","-9.73","-1.37","2.86"
"241.64","-11.22","1.41","-1.26"
"241.75","-7.73","-0.71","-1.22"
"241.85","-9.45","0.78","-0.63"
"241.95","-9.65","-0.47","-0.86"
"242.06","-10.83","0.59","-0.63"
"242.16","-11.26","-2.16","-3.33"
"242.27","-10.55","-2.98","0.55"
"242.37","-7.73","1.10","0.86"
"242.47","-4.67","0.98","2.08"
"242.57","-9.69","1.96","1.92"
"242.67","-5.77","4.67","5.45"
"242.77","-7.18","-1.96","2.98"
"242.87","-10.67","0.55","-0.90"
"242.98","-7.96","-0.27","-0.75"
"243.08","-8.83","0.75","-0.67"
"243.18","-10.79","-1.29","-0.24"
"243.29","-12.16","-0.51","0.20"
"243.39","-12.32","-1.69","1.73"
"243.50","-9.81","0.98","-0.16"
"243.60","-7.34","-0.39","1.61"
"243.70","-4.98","0.98","2.71"
"243.80","-13.38","1.69","3.18"
"243.90","-9.02","4.59","4.55"
"244.00","-8.39","-3.41","0.55"
"244.11","-9.73","0.08","-1.26"
"244.21","-8.71","0.31","-0.67"
"244.31","-8.51","1.33","-0.51"
"244.41","-10.28","-0.82","-0.31"
"244.52","-12.24","0.24","-0.27"
"244.62","-12.91","-2.08","2.28"
"244.73","-10.08","-0.16","-0.20"
"244.83","-7.18","0.04","1.06"
"244.93","-5.49","0.43","2.82"
"245.03","-13.96","1.69","3.41"
"245.13","-11.69","2.94","2.98"
"245.24","-6.55","-2.20","-0.35"
"245.34","-10.12","-2.00","-0.16"
"245.45","-9.02","0.00","-1.10"
"245.55","-8.67","2.67","-0.86"
"245.65","-11.77","-0.16","-0.12"
"245.76","-11.92","-0.47","-0.94"
"245.87","-16.24","-2.67","1.02"
"245.97","-7.41","1.22","0.43"
"246.07","-6.00","0.59","0.98"
"246.17","-5.49","0.98","3.49"
"246.27","-13.42","2.94","4.31"
"246.37","-15.57","-2.59","1.77"
"246.48","-7.61","-1.45","-2.35"
"246.58","-9.45","-0.35","-0.08"
"246.68","-10.04","0.59","-0.35"
"246.79","-9.69","1.22","0.24"
"246.89","-11.69","0.00","-0.47"
"246.99","-8.90","-1.33","-2.75"
"247.10","-13.02","-5.45","1.06"
"247.20","-7.18","2.98","0.04"
"247.30","-5.45","0.75","1.33"
"247.40","-7.45","1.80","2.63"
"247.50","-8.16","5.26","4.98"
"247.60","-9.53","-2.75","3.53"
"247.70","-9.65","2.16","-1.45"
"247.80","-8.20","-0.43","-0.35"
"247.91","-9.06","1.61","-0.71"
"248.01","-9.92","-1.02","0.86"
"248.11","-12.32","-0.71","-0.04"
"248.22","-12.32","-1.88","0.71"
"248.32","-9.77","0.51","0.00"
"248.42","-6.94","0.43","1.45"
"248.52","-5.22","1.33","2.51"
"248.62","-15.22","0.75","3.73"
"248.73","-14.95","-0.31","3.26"
"248.83","-8.59","-1.02","-1.65"
"248.93","-9.61","-0.82","0.31"
"249.04","-9.85","0.24","-0.63"
"249.14","-9.26","1.33","0.43"
"249.24","-11.34","0.59","-1.29"
"249.34","-10.24","-0.63","-2.94"
"249.45","-13.57","-4.90","1.65"
"249.55","-8.08","1.49","0.51"
"249.65","-5.88","0.27","0.94"
"249.75","-6.28","2.08","2.82"
"249.85","-11.57","4.86","4.04"
"249.95","-17.65","-4.28","-1.57"
"250.06","-9.30","-1.29","-1.14"
"250.16","-8.24","-0.12","-0.78"
"250.27","-9.41","1.80","-0.51"
"250.37","-10.04","0.67","-1.14"
"250.48","-11.38","-0.12","-0.43"
"250.58","-9.81","-1.73","-2.35"
"250.68","-11.18","-3.69","1.10"
"250.79","-7.34","1.73","0.71"
"250.89","-4.90","0.59","2.35"
"250.99","-12.08","1.73","2.24"
"251.09","-6.98","5.45","5.45"
"251.19","-8.79","-3.57","0.75"
"251.29","-10.00","-0.75","-0.75"
"251.40","-9.02","0.27","-0.71"
"251.50","-8.63","2.20","-0.55"
"251.60","-10.75","-1.92","0.16"
"251.71","-12.28","-0.59","-0.55"
"251.81","-12.16","-2.31","2.43"
"251.92","-10.24","1.18","0.59"
"252.02","-6.83","0.00","1.33"
"252.12","-5.18","0.51","2.67"
"252.22","-13.57","0.90","2.79"
"252.32","-9.73","3.45","4.24"
"252.42","-8.71","-3.41","1.02"
"252.52","-10.28","0.08","-0.90"
"252.63","-8.28","0.04","-0.39"
"252.73","-8.67","1.37","-0.67"
"252.83","-10.12","-0.86","0.00"
"252.94","-12.04","0.04","-0.27"
"253.04","-11.38","-2.63","-0.16"
"253.15","-10.20","-0.75","0.39"
"253.25","-8.08","-0.31","0.75"
"253.35","-6.00","0.04","2.04"
"253.45","-9.49","2.20","2.08"
"253.55","-7.73","5.06","4.71"
"253.65","-18.32","-2.98","0.24"
"253.76","-9.34","0.04","-1.84"
"253.86","-7.92","-0.67","-1.02"
"253.96","-9.49","1.80","-0.82"
"254.07","-10.04","1.10","-0.12"
"254.17","-11.38","-0.55","-0.63"
"254.28","-10.04","-1.80","-3.88"
"254.38","-11.49","-5.14","0.59"
"254.49","-7.65","1.80","0.20"
"254.59","-5.73","0.08","2.24"
"254.69","-7.88","2.04","1.92"
"254.79","-7.81","6.00","4.31"
"254.89","-8.04","-1.57","2.47"
"254.99","-12.51","-0.04","-0.82"
"255.10","-7.77","1.14","-0.67"
"255.20","-8.94","0.51","0.08"
"255.30","-9.06","0.27","-0.08"
"255.40","-12.63","0.94","-0.47"
"255.50","-9.26","-3.02","-0.55"
"255.61","-10.94","-1.65","1.37"
"255.71","-7.06","0.12","1.18"
"255.81","-5.06","0.20","1.69"
"255.91","-9.77","2.31","3.57"
"256.01","-4.71","5.18","5.18"
"256.11","-10.36","-3.88","1.37"
"256.22","-9.65","0.59","-1.33"
"256.32","-8.47","-0.31","-0.55"
"256.42","-9.14","2.16","-0.51"
"256.52","-9.96","-0.90","-0.16"
"256.63","-11.96","1.06","-0.71"
"256.73","-10.04","-1.77","-1.65"
"256.84","-10.32","-3.45","0.20"
"256.94","-7.22","0.75","1.37"
"257.04","-4.98","1.14","2.31"
"257.14","-12.20","1.37","3.10"
"257.25","-8.24","5.02","4.86"
"257.35","-8.28","-4.31","2.24"
"257.45","-9.85","0.31","-0.94"
"257.55","-8.36","-0.43","-0.94"
"257.65","-9.02","1.96","-0.39"
"257.76","-9.77","0.20","0.00"
"257.86","-12.59","-0.67","-0.24"
"257.96","-9.69","-1.10","-0.47"
"258.07","-10.51","-2.59","0.27"
"258.17","-7.22","0.27","1.29"
"258.27","-5.02","0.86","2.39"
"258.37","-11.81","1.77","2.94"
"258.47","-9.38","4.51","5.57"
"258.57","-7.61","-4.35","2.28"
"258.67","-9.26","0.31","-0.86"
"258.78","-8.59","0.08","-0.86"
"258.88","-9.14","0.98","-0.27"
"258.98","-9.61","-0.12","-0.59"
"259.08","-12.51","0.39","-0.86"
"259.19","-9.57","-2.28","0.35"
"259.29","-10.28","-1.84","0.04"
"259.40","-7.85","-0.51","1.06"
"259.50","-5.26","1.02","1.33"
"259.60","-9.14","2.04","2.20"
"259.70","-7.65","4.75","5.02"
"259.80","-19.18","-4.75","0.08"
"259.90","-11.77","-1.37","-1.45"
"260.01","-8.67","0.16","0.16"
"260.11","-8.94","-0.27","-1.33"
"260.21","-8.98","1.06","-0.35"
"260.31","-11.02","-1.69","-0.39"
"260.42","-11.69","0.59","-0.63"
"260.52","-13.38","-3.33","1.41"
"260.63","-9.61","0.35","-0.59"
"260.73","-7.61","-0.20","1.29"
"260.83","-5.33","0.94","2.55"
"260.93","-10.59","1.77","2.24"
"261.04","-7.34","5.18","5.02"
"261.14","-7.41","-2.04","2.86"
"261.24","-11.02","0.47","-1.29"
"261.34","-8.08","-0.31","-0.59"
"261.45","-9.30","1.49","-0.39"
"261.55","-9.53","0.59","-0.59"
"261.65","-11.89","0.04","-1.41"
"261.75","-11.26","-1.92","-4.20"
"261.86","-11.57","-6.32","0.82"
"261.96","-9.02","1.41","-0.12"
"262.07","-5.92","0.16","1.49"
"262.17","-5.73","1.92","2.86"
"262.27","-15.22","2.00","4.79"
"262.37","-15.77","-3.18","0.98"
"262.47","-7.77","-1.65","-0.67"
"262.58","-9.92","-0.94","0.00"
"262.68","-9.92","-0.20","-1.73"
"262.78","-9.02","1.18","0.16"
"262.88","-11.14","-0.12","0.63"
"262.99","-12.32","0.20","-0.98"
"263.09","-15.02","-2.67","1.10"
"263.20","-9.49","2.28","0.24"
"263.30","-7.10","0.43","0.86"
"263.40","-6.35","1.06","2.00"
"263.50","-12.94","1.10","2.43"
"263.60","-11.92","3.77","0.86"
"263.70","-6.00","-2.12","0.04"
"263.80","-10.63","-1.80","-0.24"
"263.91","-9.22","-0.04","-0.75"
"264.01","-8.75","-0.35","-0.71"
"264.12","-10.40","-2.35","-0.67"
"264.22","-12.24","0.86","-0.24"
"264.33","-9.65","-1.77","-2.12"
"264.43","-12.12","-2.55","0.00"
"264.54","-9.06","2.24","-0.47"
"264.64","-7.14","-0.51","1.96"
"264.74","-8.08","1.22","1.57"
"264.84","-9.14","4.43","2.47"
"264.94","-18.99","-5.06","-3.14"
"265.05","-8.28","-0.75","-3.92"
"265.15","-8.24","-0.31","1.14"
"265.25","-9.69","1.37","-0.78"
"265.35","-9.45","0.75","-0.12"
"265.46","-11.26","-0.71","-1.92"
"265.56","-11.10","-1.84","-4.04"
"265.67","-12.55","-3.18","0.82"
"265.77","-8.04","1.49","0.47"
"265.87","-6.55","-0.24","1.92"
"265.98","-6.20","2.63","2.55"
"266.08","-9.81","4.75","4.28"
"266.17","-5.77","0.24","2.71"
"266.27","-10.67","-1.02","-0.98"
"266.38","-8.79","-0.35","-1.33"
"266.48","-8.67","0.78","-0.55"
"266.59","-10.28","-0.39","0.35"
"266.69","-12.36","-0.71","-1.41"
"266.80","-14.79","-2.55","0.75"
"266.90","-9.02","0.98","0.27"
"267.00","-8.24","0.75","0.78"
"267.10","-4.86","-0.04","2.35"
"267.20","-13.93","-1.14","2.59"
"267.31","-8.59","2.71","4.08"
"267.41","-6.83","-2.24","0.67"
"267.51","-11.06","-1.45","-0.67"
"267.62","-8.43","-0.08","-1.14"
"267.72","-8.55","1.29","-0.20"
"267.82","-10.83","-0.35","-0.51"
"267.93","-10.63","-1.73","-2.63"
"268.04","-15.30","-5.14","2.28"
"268.14","-8.08","2.86","-0.12"
"268.24","-5.96","0.31","1.37"
"268.34","-4.47","1.69","2.98"
"268.44","-13.26","2.43","4.63"
"268.54","-18.79","-6.98","2.75"
"268.65","-6.59","0.12","-0.75"
"268.75","-9.45","-2.04","-0.24"
"268.85","-9.22","-0.08","-0.27"
"268.96","-9.02","2.24","0.04"
"269.06","-10.51","0.39","-2.00"
"269.16","-8.55","-1.06","-2.20"
"269.27","-13.85","-3.33","2.35"
"269.37","-8.75","2.43","0.75"
"269.47","-5.10","0.08","1.14"
"269.57","-7.41","-0.20","1.69"
"269.67","-8.79","5.10","4.16"
"269.77","-15.89","-1.45","-0.78"
"269.88","-10.63","-0.90","-0.04"
"269.98","-7.57","-0.71","-0.82"
"270.09","-8.87","1.29","-0.47"
"270.19","-9.53","0.71","0.39"
"270.29","-10.71","-0.98","0.47"
"270.40","-15.10","-3.92","1.53"
"270.50","-12.79","1.96","0.78"
"270.60","-5.92","0.16","0.98"
"270.70","-3.88","-0.75","2.98"
"270.80","-18.04","-0.51","2.43"
"270.91","-9.18","-1.02","5.30"
"271.01","-6.71","-3.14","-0.47"
"271.11","-11.02","-1.14","-1.37"
"271.22","-9.69","0.35","-0.47"
"271.32","-8.71","1.37","0.16"
"271.42","-10.87","-0.27","-1.02"
"271.53","-7.61","-0.20","-3.73"
"271.63","-11.85","0.35","3.22"
"271.73","-7.88","2.31","0.04"
"271.83","-5.30","-0.75","1.57"
"271.94","-6.63","1.65","1.84"
"272.04","-9.10","3.65","3.88"
"272.14","-18.01","-1.14","-1.96"
"272.24","-12.47","-1.57","0.04"
"272.35","-8.24","-0.43","-0.71"
"272.45","-9.53","1.61","-0.16"
"272.55","-9.96","0.04","-0.82"
"272.66","-11.22","-1.29","-0.90"
