NAME:,ofekwalk2.csv
EXPERIMENT TIME:,Tue May 24 18:46:43 GMT+03:00 2022
ACTIVITY TYPE:,Walking
COUNT OF ACTUAL STEPS:,112

Time [sec],ACC X,ACC Y,ACC Z
963.20,-0.78,11.92,1.8
963.25,-0.67,9.92,2.35
963.31,7.18,9.18,-2.0
963.36,5.22,16.87,-1.41
963.41,-5.57,13.22,3.22
963.47,1.57,9.38,1.84
963.52,-1.41,1.80,2.79
963.57,0.82,4.82,2.94
963.63,1.49,5.02,3.14
963.68,1.14,10.00,4.0
963.74,6.20,10.63,2.08
963.79,4.67,13.49,2.47
963.84,2.08,2.90,2.86
963.90,-1.45,7.41,3.65
963.95,8.36,9.49,0.82
964.01,-0.20,5.65,0.98
964.06,-0.55,7.57,0.98
964.11,-0.86,9.45,1.41
964.17,-0.98,8.24,1.26
964.22,0.78,10.40,1.73
964.28,0.31,10.43,5.02
964.33,2.47,12.87,-0.2
964.38,7.30,15.61,-1.37
964.44,-1.33,10.12,3.26
964.49,2.67,9.92,3.84
964.55,1.14,6.08,-6.12
964.60,0.00,3.06,2.28
964.65,3.69,5.69,2.51
964.71,2.28,9.49,5.18
964.76,1.33,11.61,1.41
964.82,-0.51,12.16,8.39
964.87,9.49,15.38,0.63
964.92,0.82,3.73,4.59
964.98,0.47,9.96,0.9
965.03,4.00,5.14,2.16
965.09,-3.22,13.18,-4.08
965.14,0.08,8.55,2.24
965.19,-0.78,8.63,1.92
965.25,-0.63,7.77,2.16
965.30,-2.35,11.10,1.22
965.35,3.92,12.91,1.77
965.41,6.83,9.26,-2.98
965.46,5.81,14.04,-0.24
965.52,-3.41,10.32,3.88
965.57,0.82,7.96,2.0
965.62,0.00,2.28,2.35
965.68,1.92,6.24,2.43
965.73,1.80,5.77,4.24
965.79,-0.86,8.90,5.88
965.84,6.08,8.59,-1.33
965.89,-1.14,12.28,11.18
965.95,11.57,10.16,-3.96
966.00,-0.94,2.12,5.1
966.05,6.00,16.00,-1.53
966.11,2.08,6.08,1.33
966.16,-0.78,8.51,1.18
966.22,-0.08,8.67,1.57
966.27,-0.82,7.37,2.16
966.33,-0.43,10.36,1.92
966.38,-0.94,10.59,1.96
966.43,5.61,12.83,-2.59
966.49,5.53,14.98,-1.49
966.54,-4.94,13.22,7.3
966.59,3.57,9.77,-0.67
966.65,-1.41,2.16,3.49
966.70,1.29,4.82,2.43
966.76,0.90,4.63,3.49
966.81,1.29,7.26,5.69
966.86,2.82,9.30,1.88
966.92,4.43,19.93,5.69
966.97,7.10,6.28,6.04
967.03,-0.27,5.65,3.77
967.08,7.10,11.57,-0.59
967.14,2.79,5.18,1.88
967.19,1.41,7.85,-0.47
967.24,0.20,8.67,1.96
967.30,-1.29,8.47,2.39
967.35,0.00,8.32,1.84
967.41,-2.51,10.47,2.08
967.46,1.77,12.79,1.61
967.51,6.94,11.89,-3.37
967.57,-0.31,11.57,1.18
967.62,0.24,10.63,3.37
967.67,0.63,7.65,2.35
967.73,0.75,2.55,2.39
967.78,1.80,5.84,3.18
967.84,1.33,5.57,3.61
967.89,0.31,9.49,3.26
967.95,10.79,20.01,-2.71
968.00,10.24,8.08,-10.79
968.05,-1.45,4.28,4.39
968.11,0.35,12.91,0.27
968.16,7.57,4.43,3.65
968.22,-0.59,8.20,0.39
968.27,-1.14,7.88,1.96
968.32,-10.67,6.98,19.14
968.38,-1.22,8.67,3.37
968.43,1.18,10.75,2.71
968.48,-1.96,9.89,3.37
968.54,2.08,12.47,0.39
968.59,5.26,10.67,-3.02
968.65,-0.51,12.83,6.2
968.70,3.49,10.83,-0.04
968.76,0.86,5.33,2.82
968.81,1.80,3.53,2.55
968.86,1.96,5.69,3.61
968.92,1.06,6.90,4.75
968.97,-0.35,10.32,2.71
969.03,8.43,20.01,0.59
969.08,7.26,16.16,1.22
969.13,-1.14,5.61,2.51
969.19,2.39,12.12,-1.92
969.24,5.10,5.53,2.04
969.29,-0.67,7.69,1.22
969.35,-0.08,8.00,0.86
969.40,-1.18,9.10,2.12
969.46,-0.24,7.77,2.94
969.51,0.35,11.22,1.26
969.56,2.08,9.92,3.73
969.62,2.20,10.43,0.63
969.67,6.83,14.12,-0.98
969.72,-1.73,12.47,1.45
969.78,1.88,9.77,1.57
969.83,-0.51,5.88,3.45
969.89,0.63,4.00,2.31
969.94,2.39,5.73,2.82
969.99,1.96,7.26,5.49
970.05,2.16,10.24,2.79
970.10,2.20,14.91,7.02
970.16,8.20,14.59,3.06
970.21,-2.82,2.98,4.28
970.27,7.26,14.44,-1.37
970.32,3.53,5.22,1.22
970.37,-0.51,9.26,-1.49
970.43,-0.27,8.98,1.61
970.48,-2.12,8.47,2.79
970.53,0.24,7.41,2.0
970.59,-2.31,10.94,2.75
970.64,5.26,12.12,1.06
970.70,7.34,11.85,-2.28
970.75,-0.90,11.53,1.61
970.80,1.18,13.77,0.12
970.86,2.16,8.12,1.49
970.91,0.08,3.65,2.86
970.97,0.78,5.02,3.53
971.02,1.18,5.22,4.0
971.07,1.77,10.28,2.55
971.13,9.73,19.97,-0.86
971.18,6.83,7.53,-4.47
971.23,0.78,5.84,2.35
971.29,-1.22,10.04,1.61
971.34,6.55,6.04,2.71
971.39,0.67,7.41,0.31
971.45,-0.90,8.12,1.29
971.50,4.94,6.59,-3.84
971.55,-1.61,8.36,2.75
971.61,0.90,9.85,2.35
971.66,-3.26,10.16,4.04
971.72,3.41,11.53,0.75
971.77,6.24,12.12,-3.53
971.82,3.65,12.91,0.16
971.88,1.18,9.89,2.2
971.93,1.73,7.61,2.16
971.98,-1.29,3.14,3.18
972.04,1.49,5.77,2.59
972.09,1.80,4.86,2.63
972.15,2.12,9.61,3.49
972.20,3.06,9.30,0.43
972.25,-0.47,14.28,9.53
972.31,9.96,17.53,-1.14
972.36,-1.92,3.26,4.67
972.41,5.81,12.63,1.18
972.47,3.06,6.12,1.96
972.52,-8.00,4.94,2.39
972.57,0.75,8.12,1.53
972.63,-3.41,8.90,2.59
972.68,0.27,7.53,2.9
972.73,-1.37,11.02,2.28
972.79,3.14,10.98,3.02
972.84,5.10,11.77,-1.77
972.90,4.31,12.43,-1.73
