NAME:,walk_1_1.csv,,
EXPERIMENT TIME:,22-05-22 20:00,,
ACTIVITY TYPE:,Walking,,
COUNT OF ACTUAL STEPS,113,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
72.417,-7.57,13.57,7.18
72.456,-6.32,12.36,4.24
72.494,-3.84,12.12,12.51
72.534,-3.33,5.1,5.65
72.571,-4.31,5.81,2.75
72.759,-2.55,1.77,1.73
72.796,-7.14,5.06,2.39
72.834,-2.04,0.27,-2.59
73.098,-9.34,12.04,8.79
73.137,-4.59,7.41,4.86
73.174,-2.24,7.1,0.51
73.212,-4.16,4.08,0.86
73.249,-5.02,4.24,1.84
73.287,-2.12,5.1,1.69
73.324,-2.24,6.75,-1.61
73.363,-5.57,7.73,0.43
73.4,-8.67,12.12,6.32
73.439,-8,14.32,4.98
73.478,-5.37,10.94,2.9
73.668,-4.9,6.98,6.55
73.706,-3.53,6.55,6.12
73.743,-2.71,4.51,2.28
73.781,-2.98,2.39,0.71
73.818,-9.22,9.49,-2.35
73.857,-8.43,8.36,3.88
73.894,-3.1,8.51,4.24
73.932,-6.59,9.77,2.79
73.969,-9.22,11.02,4.79
74.008,-5.88,9.96,10.12
74.046,-0.67,8.39,7.85
74.084,-3.57,9.65,4.79
74.272,-3.3,4.31,1.29
74.31,-1.41,5.81,2.35
74.347,-11.1,7.53,4.39
74.386,-6.08,7.69,1.77
74.423,-8.63,9.61,3.77
74.461,-7.92,12.63,4.04
74.499,-6.04,12.24,3.84
74.538,-4.47,11.77,15.73
74.578,-2.9,5.3,7.22
74.615,-4.51,5.45,2.71
74.653,-2.98,5.02,2.47
74.69,-2.51,7.26,5.57
74.917,-4.86,7.73,4.75
74.955,-5.61,9.53,4.79
74.992,-8.39,10.04,3.92
75.031,-6.71,9.41,7.41
75.068,-2.71,6.63,8.04
75.106,-0.98,8.75,9.53
75.143,-6,11.1,7.92
75.182,-5.14,8.39,7.02
75.219,-3.57,6.59,1.57
75.257,-4.59,4.98,1.57
75.294,-5.14,4.71,1.18
75.332,-2.43,4.98,1.45
75.369,-2.2,6.83,0.59
75.407,-4.08,7.73,0.2
75.559,-6.47,12.51,4.39
75.597,-3.65,9.41,9.49
75.635,-3.45,5.33,4.94
75.672,-4.39,5.1,3.02
75.71,-2.47,6.12,4.16
75.747,-2.59,7.85,4.47
75.785,-2.55,6.86,5.61
75.822,-2.94,3.69,3.18
75.86,-5.84,4.28,2.55
75.897,-5.65,6,3.1
75.935,-7.34,7.53,3.88
75.972,-4.75,7.65,3.1
76.01,-3.84,9.45,4.71
76.162,3.57,6,4.63
76.198,-4.55,10.36,4.79
76.237,-7.22,9.81,6.86
76.274,-3.57,6.63,3.53
76.312,-3.77,5.45,0.59
76.349,-4.82,4.98,1.14
76.387,-3.53,5.37,1.73
76.424,-2,6.75,1.77
76.462,-2.79,7.14,-0.39
76.5,-5.96,7.53,2.16
76.538,-6.75,12.91,7.41
76.576,-7.18,13.42,3.84
76.615,-7.22,10.04,3.22
76.654,-3.77,12,13.34
76.693,-2.04,5.77,6.47
76.806,-3.57,8.2,6.86
76.843,-2.43,7.34,6.67
76.881,-4.47,6.2,-0.04
76.919,-3.92,2.9,1.29
76.957,-10.87,-5.02,-5.69
76.997,-8.24,7.06,2.16
77.035,-4.12,6.35,5.33
77.072,-5.14,9.89,6.79
77.11,-8.08,10.67,4.24
77.148,-6.94,10.12,7.02
77.187,-2.75,6.2,7.81
77.224,-0.86,8.55,8.04
77.262,-6.16,10.59,6.9
77.3,-4.55,8.16,5.73
77.413,-4.71,4.51,1.92
77.45,-2.63,4.75,2.12
77.488,-4.2,7.18,-0.47
77.526,-5.1,6.9,-0.51
77.565,-6.32,8.87,4.31
77.602,-7.18,14.24,8.75
77.641,-6,13.14,4.08
77.68,-6.16,12.28,6
77.718,-3.3,7.77,8.59
77.756,-3.96,5.14,3.06
77.793,-4.63,5.3,4.16
77.831,-3.49,6.08,4.43
77.868,-2.9,7.92,5.96
77.906,-3.14,7.14,5.33
77.943,-2.67,3.8,2.16
78.133,-4.9,9.06,4.16
78.17,-8.36,9.85,2.79
78.208,-6.04,11.02,6.16
78.246,1.18,7.45,10.2
78.284,-0.63,7.65,6.28
78.321,-5.57,11.02,5.37
78.36,-5.73,8.16,8.04
78.397,-2.39,7.34,2.75
78.435,-3.37,5.49,2.24
78.472,-5.45,5.06,1.29
78.51,-2.51,5.49,2.63
78.547,-2.67,7.26,-0.24
78.586,-4.67,7.02,-0.43
78.624,-6.16,8.32,2.51
78.739,-5.73,10.94,2.28
78.777,-1.45,10.79,13.26
78.817,-1.88,6.12,7.81
78.855,-3.45,5.49,2.94
78.892,-2.28,6.08,1.37
78.93,-3.1,7.96,5.37
78.967,-2.31,6.32,5.49
79.005,-2.86,4,2.63
79.042,-4.31,4.28,2.47
79.08,-10.47,6.47,2.31
79.118,-6.39,7.88,3.92
79.156,-3.53,6.71,3.69
79.193,-3.18,8.59,5.37
79.231,-7.41,9.41,3.41
79.268,-8,10.32,4.94
79.534,-4.2,4.79,1.65
79.571,-2.24,5.81,3.41
79.609,-2.31,6.9,1.06
79.646,-3.92,6.86,-0.16
79.685,-6.32,6.75,0.55
79.722,-5.1,11.92,7.06
79.761,-6.24,13.26,4.63
79.799,-6.83,12.16,3.18
79.838,-2.47,11.41,9.49
80.026,-3.22,7.85,6.43
80.064,-1.65,5.3,4.43
80.101,-3.14,3.49,1.49
80.139,-5.53,5.06,3.18
80.176,-8.59,6.28,3.92
80.214,-4.67,7.77,5.33
80.251,-3.69,8.83,4.43
80.289,-6.2,9.53,3.77
80.326,-8.32,10,2.51
80.365,-7.88,10.71,6.67
80.404,-2.79,6.83,5.77
80.441,-2.24,9.3,4.86
80.479,-5.88,10.59,7.34
80.517,-3.53,8.04,5.14
80.63,-4.43,5.18,1.69
80.667,-2.71,5.3,1.06
80.704,-3.3,6.24,0.2
80.742,-5.22,7.85,0.2
80.78,-5.53,8.51,2.82
80.817,-5.49,12.4,5.88
80.856,-6.08,14.08,0.75
80.894,-7.53,11.1,2.75
80.933,-2.28,11.57,12.08
80.972,-1.65,5.69,4.98
81.01,-3.22,5.02,3.92
81.047,-3.8,5.53,3.22
81.272,-6.79,8.28,3.49
81.31,-3.22,7.06,4.94
81.347,-3.41,5.96,2.75
81.385,-6.83,8.9,1.73
81.422,-8.16,9.69,3.1
81.46,-3.06,8.12,10.4
81.498,1.45,7.88,8
81.535,-4.82,11.02,6.28
81.573,-9.26,9.57,8.51
81.611,-3.53,7.85,5.81
81.648,-2.86,6.94,0.63
81.686,-5.22,5.41,1.22
81.723,-4.75,4.98,1.26
81.761,-0.67,6,2.98
81.798,-2.59,7.02,-0.27
81.913,-5.81,14.55,8.08
81.95,-2.86,16.28,16.24
81.991,-2.51,8.16,4.59
82.029,-2.82,5.18,-1.57
82.067,-4.24,2.51,1.45
82.105,-7.65,8.43,4.63
82.142,0.2,8.71,8.32
82.179,-2.12,6.94,1.96
82.216,-2.51,2.16,1.49
82.254,-4.86,3.3,2.31
82.291,-6.51,7.02,4.55
82.329,-4.51,7.18,5.53
82.366,-5.26,7.34,3.45
82.404,-3.61,7.37,5.81
82.441,-8.47,9.18,3.88
82.479,-6.08,11.06,6.04
82.593,-5.49,12,8.47
82.632,-7.3,3.96,6.43
82.669,-1.77,7.3,3.26
82.707,-2.98,5.41,0.75
82.744,-4.79,4.39,1.8
82.782,-3.73,5.02,2
82.819,-2.2,6,-0.39
82.858,-3.96,6.47,-0.55
82.896,-6.55,7.37,1.65
82.934,-7.26,12.04,7.57
82.972,-7.26,14,2.31
83.011,-5.92,10.79,4.47
83.049,-1.65,10.75,16.24
83.201,-3.84,6.71,4.55
83.239,-3.41,7.06,5.61
83.276,-2.24,4.08,2.08
83.314,-3.41,4.51,3.45
83.351,-7.41,6.59,3.53
83.389,-7.26,7.06,2.59
83.426,-3.45,11.61,-10.4
83.467,-2.86,8.59,4.71
83.505,-6.86,10.59,4.43
83.543,-7.96,9.49,4.55
83.581,-3.57,8.87,7.85
83.618,-10.67,7.34,10.71
83.658,-4.98,10.47,8.04
83.696,-5.53,10.36,7.02
83.735,-3.61,8,2.79
83.772,-3.96,6.28,2.04
83.81,-4.82,4.79,1.77
83.847,-3.3,4.82,2.08
83.885,-1.84,5.77,1.61
83.922,-2.79,7.14,-0.04
83.961,-5.37,6.9,-0.16
83.999,-5.96,9.34,3.57
84.037,-5.81,13.81,7.81
84.075,-6.12,11.61,2.08
84.114,-3.8,12.51,8.79
84.152,-2.59,7.26,10.08
84.191,-3.96,5.02,2.9
84.229,-3.18,6.12,2.04
84.266,-3.33,7.1,4.79
84.304,-3.33,8.16,6.63
84.341,-2.12,5.69,4.71
84.379,-2.47,2.47,1.61
84.53,-4.28,8.39,4.2
84.567,-6.43,9.02,4.12
84.605,-8.55,10.9,3.37
84.643,-6.55,10.4,7.81
84.682,-0.82,11.49,8.75
84.72,4.86,8.28,-0.12
84.758,-4.2,11.41,6.08
84.796,-2.9,10.79,2.63
84.835,-2.04,7.41,2.9
84.872,-3.65,6.47,2.28
84.91,-3.22,5.1,1.84
84.947,-0.24,5.81,0.9
85.098,-3.65,13.93,7.3
85.137,-5.41,12.55,2.28
85.175,-6,12.16,2.31
85.214,-0.63,10.59,10.71
85.254,-1.14,6.16,7.14
85.291,-2.51,6.16,4.16
85.329,-2.2,6.75,3.06
85.366,-3.02,8.04,5.26
85.404,-1.37,6.71,4.71
85.441,-1.45,4.98,2.55
85.479,-3.53,5.18,3.84
85.516,-7.65,7.65,3.41
85.554,-6.79,7.81,4.31
85.591,-4.55,7.18,4.24
85.629,-2.51,8.79,4.94
85.666,-5.57,10.24,4.31
85.781,0.63,10.47,7.69
85.818,0.63,8.71,5.92
85.855,-5.14,11.34,5.33
85.893,-1.26,8.12,4.59
85.931,-5.73,5.06,1.92
85.968,-4.2,5.49,2.86
86.006,-2.98,5.22,1.41
86.043,0.63,5.49,3.69
86.08,-1.73,7.57,-0.16
86.118,-5.53,7.3,0.59
86.156,-4.98,8.36,3.14
86.193,-3.26,11.96,7.26
86.232,-5.45,14.04,3.3
86.27,-6.16,11.65,2.75
86.422,-3.69,5.96,3.22
86.46,-0.08,6.83,6.28
86.497,-1.92,8.43,6.79
86.535,0.16,4.59,3.61
86.571,-2.82,4.04,1.92
86.609,-6.71,6.71,3.49
86.646,-7.34,7.3,4.82
86.684,-5.88,8.43,3.1
86.721,-2.47,8.2,3.45
86.759,-4.75,9.81,6.32
86.796,-7.96,10.24,2.98
86.835,-6.71,11.06,6.39
86.873,-4.82,9.3,11.49
87.061,-3.33,6.71,2.63
87.098,-4.12,5.37,3.02
87.136,-2.08,5.22,1.61
87.173,-1.02,7.1,1.73
87.211,-3.37,7.96,-0.04
87.249,-5.18,7.92,1.53
87.287,-4.82,10.28,4.28
87.325,-3.3,14.47,6.86
87.364,-5.22,12.36,3.26
87.402,-2.39,11.92,10.04
87.442,-0.39,6.67,7.49
87.48,-2.24,5.61,2.31
87.517,-2.86,6.35,4.47
87.704,-2.75,4.59,3.8
87.742,-7.37,7.1,3.8
87.78,-7.3,7.96,5.77
87.817,-0.98,6.79,8.24
87.855,-3.73,9.45,5.14
87.892,-7.85,9.34,3.49
87.93,-6.79,10.59,4.08
87.968,-2.31,8.83,10.43
88.007,0.2,8.39,0.63
88.043,-6,12.59,3.33
88.082,-6.12,10.16,7.49
88.12,-2.59,8.04,3.41
88.158,-2.08,7.1,2.04
88.195,-3.69,6.04,2.47
88.233,-3.77,5.49,2.51
88.345,-4.2,7.61,0.75
88.383,-4.35,8.75,3.22
88.42,-4.86,12.28,7.3
88.459,-7.61,12.36,0.78
88.497,-3.92,12.36,5.84
88.536,-0.55,9.89,12.59
88.574,-2.47,6.16,5.84
88.612,-3.41,6.94,4.12
88.649,-3.06,6.2,3.57
88.687,-2.43,7.96,5.69
88.724,-2.35,7.65,6.51
88.762,-1.61,4.9,1.37
88.799,-2.2,3.37,2
88.949,-2.28,6.75,5.81
88.987,-3.96,9.1,5.77
89.024,-7.73,9.41,3.73
89.062,-6.75,10.79,3.57
89.1,-2.94,8.87,8.63
89.138,1.57,7.88,4.39
89.174,-2.9,10.08,6.04
89.213,-3.73,9.89,7.22
89.25,-1.77,8.24,4.71
89.288,-3.33,6.47,2.24
89.325,-4.9,5.33,2.9
89.363,-3.61,6.2,2.59
89.4,-0.86,6.39,3.22
89.438,-2.59,6.59,0.16
89.475,-4.55,7.81,0.27
89.627,-4.12,12.59,4.75
89.666,-1.45,13.14,14.12
89.706,-1.18,6,4.04
89.743,-3.49,4.75,1.29
89.781,-5.18,5.3,3.73
89.818,-1.73,10.59,7.49
89.857,-1.29,8.83,6
89.894,-0.75,5.65,2.79
89.932,-3.14,3.33,1.45
89.969,-6.86,5.73,2.9
90.007,-7.45,7.53,3.3
90.044,-8.12,3.18,2.2
90.082,-3.77,7.1,2.75
90.27,-1.53,6.75,5.45
90.308,-1.88,9.02,4.79
90.345,-3.37,10.04,7.37
90.384,-3.14,9.34,4.31
90.421,-4.08,7.49,2.31
90.459,-5.02,6.04,2.9
90.496,-4.47,5.65,2.16
90.534,-1.61,5.92,2.2
90.571,-3.1,6.24,-0.2
90.61,-4.51,8,0.24
90.647,-5.1,8,1.33
90.685,-5.18,10.36,3.57
90.723,-5.1,13.61,5.18
90.762,-6.79,11.57,1.57
90.8,-3.41,12.98,6.67
90.915,-3.88,6.04,1.84
90.952,-3.41,5.61,2.79
90.99,-3.1,8.2,6.12
91.027,-1.29,7.37,6.43
91.065,-2.08,4.94,1.37
91.102,-5.06,4.47,2.79
91.14,-7.45,6.32,4.9
91.177,-7.85,7.65,2.67
91.215,-4.51,6.79,1.53
91.252,-2.71,7.88,2.63
91.29,-5.02,9.77,4.94
91.327,-7.73,9.73,2.71
91.365,-8.32,9.57,3.65
91.477,-5.06,11.89,7.22
91.516,-5.22,9.73,8.67
91.554,-3.33,7.69,3.37
91.591,-3.06,6.71,1.45
91.629,-4.43,6.28,2.98
91.666,-3.1,5.96,3.26
91.704,-0.86,5.84,1.84
91.741,-2.94,6.35,-0.51
91.78,-4.39,6.94,-0.35
91.818,-5.49,8.43,2.63
91.856,-5.41,11.34,5.69
91.894,-6.16,12.98,2.24
91.933,-6.86,11.06,1.84
91.971,-1.29,9.92,11.73
92.161,-2.82,7.45,5.73
92.198,-0.67,4.24,4.86
92.236,-2.55,4.82,3.1
92.273,-13.96,-1.49,-3.37
92.314,-8,5.81,2.04
92.351,-6.83,7.61,3.06
92.389,-3.14,8,4.94
92.426,-5.73,9.14,3.92
92.464,-8.43,9.49,2.63
92.501,-5.88,10.51,7.37
92.54,0.2,8.24,10.94
92.577,-3.02,8.75,5.57
92.615,-5.41,10.16,7.45
92.804,-2.94,5.33,2.43
92.841,-2.24,5.81,0.47
92.879,-4.04,6.51,-0.24
92.917,-5.02,7.61,1.33
92.955,-5.57,8.51,3.3
92.992,-5.22,11.61,6.94
93.031,-6.04,13.42,3.3
93.069,-6.04,12.04,3.69
93.108,-2.35,10.4,11.53
93.147,-1.18,6.59,4.82
93.185,-2.82,5.73,3.45
93.222,-4.16,5.53,3.3
93.26,-2.94,7.69,6.12
93.297,0.16,8.94,4.35
93.484,-5.77,7.14,2.75
93.521,-2.71,6.98,3.57
93.559,-3.26,8.67,3.61
93.596,-7.49,8.9,4.71
93.634,-10.4,10.08,2.86
93.673,-1.45,8.43,9.81
93.711,-0.71,7.85,7.61
93.748,-2.86,9.34,6.9
93.786,-3.57,9.38,7.02
93.823,-3.33,8.67,5.33
93.861,-3.96,7.69,2.82
93.898,-4.79,6.75,3.37
94.049,-4.67,7.81,-0.16
94.088,-5.49,7.53,1.22
94.125,-5.41,10.12,4.59
94.164,-4.86,13.69,5.41
94.202,-5.26,10.67,1.57
94.241,-4.39,12.55,5.57
94.28,-1.22,10.47,12.08
94.319,-1.53,7.1,7.77
94.357,-3.22,6.98,4.75
94.394,-3.53,5.96,2.94
94.432,-2.98,7.65,5.18
94.469,-1.8,7.37,5.14
94.507,-0.98,3.61,2.08
94.544,-2.67,3.37,3.22
94.582,-7.92,6.28,3.45
94.619,-8.71,7.41,1.84
94.769,-9.61,10.2,1.65
94.808,-3.22,8.63,8.55
94.845,-0.67,7.81,6.9
94.883,-3.41,8.9,3.69
94.92,-7.1,11.26,8.08
94.959,-5.1,8.94,6.35
94.996,-1.26,7.41,1.8
95.034,-4.28,5.61,1.61
95.071,-5.02,5.37,2.39
95.109,-2.59,5.22,2.51
95.146,-1.77,6.08,-0.04
95.185,-4.04,6.63,-0.9
95.223,-6.24,8.04,2.9
95.261,-5.57,12.16,7.06
95.376,-2.08,11.65,19.02
95.416,-1.61,5.84,4.16
95.453,-1.73,4.67,-0.67
95.492,-2.55,5.96,2.94
95.53,-3.57,7.96,7.53
95.567,-2.04,7.26,7.53
95.605,-2.86,4.16,1.1
95.642,-3.45,2.94,1.18
95.68,-9.38,9.73,0
95.717,-7.49,7.73,2.55
95.755,-2.2,6.63,1.57
95.792,-2.63,8.75,6.98
95.83,-8,10.08,2.39
96.022,-5.88,10.24,7.37
96.061,-4.2,7.3,2.47
96.098,-4.75,6.67,1.88
96.136,-5.14,6.2,2.59
96.173,-3.33,6.24,2.71
96.211,-2.2,6.39,1.53
96.248,-0.71,7.73,-1.49
96.287,-6.35,6.35,-0.31
96.325,-5.88,9.14,3.26
96.363,-5.88,9.26,14.87
96.401,-6.16,13.14,2.67
96.44,-5.33,11.45,4.63
96.556,-3.61,6.47,2.28
96.593,-2.75,6.47,4.35
96.63,-4.04,8.43,6.51
96.668,-2.28,7.69,6.32
96.706,-2.2,3.65,1.33
96.743,-2.75,3.45,2.9
96.781,-8.08,7.02,3.65
96.818,-7.69,9.81,1.26
96.856,-4.9,6.79,2.31
96.893,-2.86,8.43,5.06
96.931,-6.16,10.36,5.18
96.969,-9.02,9.45,3.8
97.007,-5.14,10.87,5.73
97.045,-5.81,10.94,2.71
97.084,-1.69,8.9,5.65
97.121,-3.37,9.96,5.84
97.159,-4.31,8.51,3.73
97.196,-4.51,7.92,2
97.234,-4.82,7.02,3.33
97.346,-2.86,6.39,0.24
97.384,-4.12,7.45,-0.08
97.422,-5.18,7.65,1.41
97.46,-5.02,11.18,5.61
97.498,-4.86,13.73,6.71
97.537,-7.57,11.14,1.49
97.575,-5.22,12.59,6.39
97.614,-1.49,8.59,9.89
97.651,-2.43,5.49,4.55
97.689,-3.84,6.39,3.22
97.726,-2.98,7.69,4.71
97.764,-3.41,8.55,6.16
97.914,-9.06,9.53,1.65
97.951,-6.39,7.85,2.82
97.989,-3.92,7.41,2.59
98.026,-3.92,9.89,5.84
98.064,-8.04,10.51,3.37
98.102,-9.14,10.2,3.8
98.141,-0.31,7.96,6.86
98.178,8.04,7.41,5.69
98.215,-3.14,9.18,6.24
98.252,-5.45,10.08,5.18
98.291,-4.2,8.12,3.53
98.328,-4.51,6.67,3.14
98.366,-5.14,5.77,2.79
98.592,-4.9,11.49,5.53
98.631,-6,12.63,0.47
98.669,-6.16,13.14,4.82
98.708,-2.2,10.28,13.73
98.747,-2.79,5.88,4.47
98.785,-3.06,5.18,1.69
98.822,-1.02,6.24,3.88
98.86,-2.43,8.67,6.83
98.897,-2,7.65,6.39
98.935,-1.96,3.61,3.3
98.972,-4.55,5.18,2.16
99.01,-6.98,8.08,3.88
99.047,-6.2,7.53,3.53
99.085,-4.39,6.75,1.26
99.236,-6.71,9.89,4.9
99.273,-2.98,8.43,9.06
99.311,0.27,7.96,5.61
99.424,-2.9,7.88,2.82
99.462,-3.92,6.51,1.53
99.499,-4.75,5.41,1.84
99.537,-2.63,5.57,2.67
99.574,-2.39,6,1.37
99.612,-2.24,6.59,1.41
99.649,-4.75,7.65,0.75
99.88,-3.1,5.96,7.1
99.917,-2.98,4.79,1.33
99.955,-3.49,5.84,1.26
99.992,-3.57,8.36,6.71
100.03,-2.08,7.69,7.57
100.067,-3.96,3.8,2.51
100.105,-2.71,3.02,2.31
100.142,-5.14,1.53,4.31
100.18,-9.14,7.81,2.55
100.217,-9.53,12.83,-3.18
100.257,-4.35,8.67,4.2
100.294,-6.94,9.06,4.2
100.332,-6.43,10.24,6.24
100.37,-3.14,7.88,11.02
100.485,-6.59,10.63,8.67
100.523,-1.84,8,3.37
100.561,-2.9,6.75,1.41
100.598,-5.26,5.61,2.39
100.636,-4.31,5.49,2.43
100.673,-0.43,6.32,2.04
100.711,-3.06,6.75,-0.82
100.749,-4.71,7.41,1.26
100.787,-5.3,10.43,4.71
100.825,-5.1,12.4,5.96
100.864,-6.08,11.14,2.08
100.902,-3.06,14,10.55
100.942,0.71,6.75,18.48
100.98,-2.2,3.69,-1.06
101.093,-2.08,7.61,8.39
101.13,-1.29,6.08,3.77
101.168,-3.45,3.49,1.61
101.206,-5.96,5.57,3.06
101.243,-7.73,7.18,2.98
101.281,-5.45,7.96,3.06
101.318,-4.43,8.83,1.84
101.356,-3.8,9.73,6.47
101.393,-6.16,9.61,3.3
101.431,-7.3,10.32,4.94
101.469,-1.14,9.41,9.73
101.507,-3.06,9.61,5.73
101.544,-3.88,10.63,6.9
101.583,-2.24,7.92,4.71
101.62,-3.57,7.26,0.82
101.733,-2.71,5.41,1.8
101.77,-2.79,5.69,-0.27
101.809,-4,8.87,-2.9
101.847,-5.81,7.49,1.1
101.885,-5.02,10.9,5.61
101.923,-4.2,13.81,4.35
