NAME:,run_1_1.csv,,
EXPERIMENT TIME:,22-05-22 20:14,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS,160,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
400.356,-19.5,20.01,-8.87
400.396,-0.9,5.88,12.2
400.435,0.12,6.04,7.06
400.471,-2.94,1.8,2.24
400.509,-1.84,-2.12,-4.39
400.548,2.39,-4.98,-6.16
400.587,-0.16,2.39,2.35
400.624,-5.1,10.28,5.3
400.663,-10.28,-7.41,16.63
400.703,-20.01,20.01,-6.12
400.744,2.63,1.84,17.69
400.782,9.22,-4.94,20.01
400.82,4.67,-0.86,13.1
400.859,-0.98,1.84,-1.73
400.897,-1.18,-2.35,-4.98
400.937,5.06,-5.06,-5.81
400.975,5.33,1.65,4.51
401.012,12.98,-1.14,13.3
401.051,10.16,3.22,12.04
401.09,-17.61,17.1,8.94
401.129,1.73,4.24,14.44
401.243,0.78,-1.73,-4.04
401.281,5.69,-3.96,-0.2
401.32,-1.26,1.33,1.26
401.358,-2.71,5.81,5.37
401.395,-14.79,2.98,19.42
401.435,6.39,16.87,-1.88
401.473,-5.06,6.63,20.01
401.512,4.2,-1.77,12.04
401.55,7.37,-3.06,17.81
401.589,3.22,-0.55,0.12
401.626,0.27,-2.79,-6.35
401.665,3.84,-1.41,-0.08
401.703,2.71,-1.92,3.26
401.741,19.57,0.2,20.01
401.779,16.48,3.06,8.75
401.934,-2.04,1.92,-0.12
401.972,2.2,-2.75,-2.35
402.011,2.04,-2.28,-4.16
402.049,-1.73,6.67,1.88
402.087,-2.12,0.63,20.01
402.125,5.49,1.65,19.65
402.163,-14.36,9.14,12.55
402.202,6.08,-3.37,6
402.24,6.24,-3.33,16.2
402.278,1.41,1.33,0.47
402.315,-2.04,-1.96,-6.55
402.354,5.14,-4.31,-0.43
402.393,3.8,1.41,0.08
402.429,1.41,-2.75,6.32
402.583,-3.73,6.39,2.86
402.62,-3.45,3.14,1.96
402.658,1.26,-1.73,-2.31
402.696,1.06,-2.63,-1.77
402.735,-0.16,1.57,-1.8
402.773,5.88,-4.82,3.96
402.811,-20.01,9.89,7.92
402.849,-20.01,20.01,-13.81
402.891,-0.27,3.8,16.67
402.929,13.93,-6.63,20.01
402.969,2.67,-0.94,10.83
403.008,-1.49,-0.75,-9.34
403.047,0.94,-4.08,-8.32
403.198,11.22,8.24,19.93
403.237,1.65,9.65,6.86
403.273,0.08,3.73,7.57
403.31,-2.08,7.45,4.9
403.347,-2.43,2.82,1.41
403.385,-0.35,-1.84,-1.33
403.424,0.98,-3.57,-2.43
403.463,-1.92,2.86,-1.22
403.501,15.73,-11.92,20.01
