NAME:,run_3_1.csv,,
EXPERIMENT TIME:,25-05-22 18:17,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS:,136,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
7.354,-1.37,-1.65,20.01
7.387,5.02,-7.22,19.81
7.423,1.33,-1.8,17.53
7.455,-0.16,2.79,8.87
7.487,-3.18,-1.1,1.65
7.52,-3.1,-2.24,2.59
7.597,-0.55,-1.22,-1.49
7.668,-2.86,-0.39,1.29
7.728,-0.78,-1.37,10.51
7.758,2.28,-11.45,20.01
7.797,3.8,-2.55,17.18
7.863,2.28,-2.79,16.75
7.893,1.41,-1.1,6.86
7.931,-1.84,2.67,4.12
7.957,1.41,-0.63,-3.57
7.96,1.22,-1.49,-1.57
7.962,-1.73,-2.24,4.9
7.964,-1.96,-4.31,4.04
8.017,15.42,1.53,20.01
8.04,-2.59,6.67,3.96
8.079,2.43,-0.71,14.91
8.104,-2.9,-8.04,20.01
8.143,1.49,-2.12,10.2
8.178,0.43,2.2,16.63
8.187,-2.43,0.82,4.94
8.216,-3.45,0.12,1.57
8.249,-0.47,-1.88,0
8.282,-2.55,0,1.96
8.315,-4.43,-3.22,0.94
8.351,-14.08,-4.16,5.02
8.384,-4.98,2.24,19.22
8.416,-3.22,-3.26,20.01
8.449,3.96,-3.06,18.04
8.481,-3.22,0.78,19.42
8.514,1.73,-5.65,11.77
8.55,0.75,-1.61,6.28
8.585,-0.51,3.3,-1.18
8.617,1.69,-0.51,-5.22
8.65,-0.43,-1.02,-0.47
8.682,0.16,-1.06,5.73
8.715,-12.47,-10.67,13.85
8.733,19.57,-0.9,14.4
8.783,-0.31,6.24,-0.86
8.815,-1.06,-3.37,17.89
8.836,0.63,-10.43,20.01
8.892,-1.96,3.18,19.18
8.921,-1.88,0.51,7.65
8.958,-3.53,-1.1,2.39
8.988,-1.02,0.27,0.16
8.991,-3.45,-0.24,-1.18
9.017,-2.47,-2.35,0.86
9.05,-5.45,-1.69,4.35
9.083,-8.67,-4.71,16.24
9.118,-0.75,-6.28,20.01
9.152,6.08,-2.35,18.51
9.188,1.77,-0.04,17.97
9.216,5.06,-5.06,13.85
9.25,-1.1,-0.71,6.9
9.281,-1.1,2.82,2.16
9.317,-0.24,-1.65,-3.88
9.351,1.37,-4.35,-1.29
9.386,-2.75,-2.28,3.22
9.415,0.94,-2.51,4.98
9.447,8.2,5.3,20.01
9.524,-0.82,8.55,8.12
9.595,-2.59,-6.79,12.16
9.617,4.71,-6.28,13.49
9.662,0.16,2.94,13.81
9.713,-2.08,-0.59,2.28
9.735,-1.37,-2.12,-0.71
9.75,-2.63,-1.84,3.33
9.784,-4.28,-1.92,10.28
9.818,1.84,-4.67,20.01
9.849,4.16,-7.34,20.01
9.895,0.27,-2.59,15.26
9.915,0.43,-1.65,16.44
9.944,0.43,-2.82,8.67
9.976,-0.86,2.16,3.69
10.009,1.92,1.22,-2.63
10.043,-0.43,-2.59,-2.55
10.079,-1.69,0.2,-1.69
10.155,-0.04,-2.63,7.57
10.218,-1.96,8.67,9.77
10.248,6.63,-6.94,17.53
10.261,-0.67,-6.94,15.93
10.28,0.98,0.51,17.1
10.31,-1.61,1.29,14.2
10.343,-1.8,-0.71,4.12
10.376,-0.59,-1.65,0.16
10.408,-0.67,-1.65,-1.33
10.442,-4.12,-1.1,1.49
10.478,-3.3,-1.06,1.8
10.497,-1.61,-0.71,8.47
