NAME:,run_5_2.csv,,
EXPERIMENT TIME:,23/05/2022 21:18,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS,165,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
20.951,-6.01,-0.84,13.93
20.999,-1.69,-0.13,4.6
21.049,0.95,-1.15,-1.64
21.096,6.8,-0.79,-7.62
21.097,11.15,-3.2,-14.01
21.149,0.51,5.09,4.4
21.203,-6.52,-3.14,18.74
21.247,-4.45,-12.65,26.02
21.302,-5.75,-5.83,16.08
21.35,-5.8,-9.46,13.11
21.351,-1.33,-3.45,12.07
21.352,-1.35,-0.41,8.72
21.404,-5.24,-0.56,7
21.453,-8.79,-1.53,2.35
21.505,-5.47,2.51,0.15
21.507,-5.29,1.28,-0.08
21.548,-0.97,-1.58,0.05
21.549,-0.54,-9.66,13.75
21.601,11.17,-14.42,24.82
21.602,5.62,-4.65,23.06
21.651,-13.11,-8.82,23.39
21.652,-11.66,-4.83,17
21.701,-3.32,-1.79,11.09
21.754,2.28,-0.56,1.66
21.805,3.3,-1.28,-4.5
21.806,6.72,-1.23,-9.76
21.853,11.78,-3.25,-12.01
21.902,1.07,7.87,9.3
21.903,-10.15,-7.31,18.1
21.904,9.36,-11.32,33.18
21.954,-8.28,-2.58,-12.73
21.955,9.82,5.34,2.91
22.006,8.23,-19.61,30.34
22.007,-5.44,-5.32,16.31
22.053,-8.9,-8.59,17.2
22.054,-2.94,-6.57,13.75
22.105,0.18,-1.43,11.4
22.153,-1.2,0.61,8.54
22.154,-7.49,-2.89,5.21
22.205,-7.75,-0.61,0.97
22.206,-3.4,2.74,2.25
22.257,-5.11,-1.46,-1
22.259,0.41,-4.68,6.52
22.306,5.01,-10.53,20.32
22.355,11.91,-8.69,20.4
22.357,-4.24,-9.28,24
22.411,-12.01,-6.11,22.62
22.413,-6.19,-4.04,16.95
22.457,-0.46,-0.89,8.38
22.509,1.48,-1.51,-0.51
22.51,5.57,-0.41,-4.06
22.557,10.2,-3.25,-12.78
22.559,4.63,0.31,-4.06
22.605,-4.29,3.55,13.32
22.657,-8.03,-3.91,24.59
22.659,9.46,-18.71,20.17
22.66,-4.29,0.87,-19.86
22.709,13.8,5.88,0.31
22.758,-2.53,-21.04,33.41
22.759,-6.19,-3.2,14.32
22.808,-6.57,-9.33,15.54
22.809,-0.77,-5.55,13.39
22.877,-1.51,-0.92,10.69
22.926,-2.38,1.35,8.03
22.976,-7.77,-3.78,4.6
22.978,-8.26,-0.33,0.23
23.025,-5.96,1.94,1.35
23.027,-2.63,-2.58,-0.49
23.077,0,-6.37,12.83
23.126,12.19,-13.85,22.16
23.174,3.09,-7.52,22.52
23.176,-6.47,-11.04,25.43
23.225,-13.09,-6.11,21.57
23.227,-3.68,-3.37,15.75
23.275,6.29,-0.1,-7.75
23.276,9.66,-4.04,-13.06
23.326,2.1,3.83,2.91
23.378,-4.09,0.56,14.09
23.38,-3.99,-4.04,19.12
23.427,3.5,-18.12,25.08
23.476,0.79,2.76,-13.75
23.478,12.14,-0.84,16.74
23.48,-5.21,-13.62,24.69
23.527,-5.39,-5.04,14.88
23.577,-6.88,-10.1,13.73
23.579,0.18,-2.63,12.63
23.628,-0.87,-0.72,9.84
23.678,-3.73,-1.74,7.16
23.68,-7.64,-1.41,2.33
23.681,-7.13,1.48,1.3
23.728,-5.34,0.66,1.69
23.777,-1.25,-3.43,0.79
23.778,-0.41,-9.18,17.71
23.826,13.09,-10.15,19.12
23.828,-1.41,-9.56,22.7
23.877,-12.19,-7.21,22.27
23.879,-5.52,-5.42,18.74
24.233,-2.66,-0.89,10.23
24.297,0.92,-1.02,1.33
24.72,4.47,-0.82,-3.63
24.791,8.54,-2.35,-11.4
24.845,7.39,0.51,-6.54
24.893,5.8,-17.08,27.53
24.932,-3.43,-1.07,-10.86
24.985,14.93,-1.35,10.79
24.986,-3.81,-16,25.56
25.036,-3.78,-5.14,15.16
25.086,-4.93,-9.74,15.85
25.087,-1.33,-5.93,13.37
25.136,-1.05,-1.2,10.46
25.138,-3.76,0.15,8.41
25.184,-7.39,-2.94,4.73
25.186,-8.21,1.43,0.28
25.236,-4.81,1.51,2.07
25.288,-2.05,-3.2,0.72
25.289,-0.61,-8.26,20.78
25.339,12.04,-8.77,16.18
25.34,0.77,-10.38,21.83
25.389,-5.6,-7.57,22.98
25.391,-6.42,-5.98,22.62
25.439,-4.63,-1.97,14.6
25.487,-1,-1.41,4.91
25.488,2.17,-0.13,-1.2
25.539,5.47,1.43,-5.21
25.54,9.87,-4.06,-13.62
25.589,0.46,4.32,3.2
25.64,-5.42,-0.72,16.05
25.641,-3.02,-6.03,26.74
25.698,-4.4,-10.48,5.55
25.749,7.16,1.69,-4.42
25.751,11.35,-5.29,19.33
25.752,-2.38,-8.46,18.89
25.805,-7.62,-6.8,17.64
25.807,-10.28,-11.07,15.93
25.855,-2.63,-6.39,12.22
25.905,0.1,-2.07,11.89
25.907,-1.97,-1.28,10.38
25.908,-6.8,-1.76,4.27
25.963,-8.56,0.77,-0.33
26.005,-5.11,0.36,1.76
26.052,-0.49,-3.04,2.33
26.053,3.2,-8.03,15.93
26.104,12.27,-10.94,18.43
26.106,-0.23,-10.1,23.52
26.157,-8.38,-6.49,24.23
26.159,-5.73,-5.96,18.41
26.206,-2.74,-1.64,11.48
26.255,0,-0.77,2.76
26.257,2.25,-0.13,-1.58
26.307,5.06,1.25,-7.77
26.308,7.92,-0.97,-14.16
26.356,-0.41,1.97,0.84
26.357,-6.54,0.69,10.89
26.408,4.91,-7.13,21.45
26.41,-6.85,-9,10.84
26.461,8.26,-0.1,-5.44
26.51,9.02,-5.04,22.57
26.561,-3.76,-9.02,19.22
26.614,-11.12,-7.85,16.77
26.617,-7.85,-8.92,14.11
26.655,2.1,-2.79,11.35
26.71,1.79,-0.28,9.89
26.761,-2.1,-0.28,6.6
26.811,-5.47,-0.41,2.48
26.812,-6.93,2.43,1.23
26.861,-0.87,-9.28,18.58
26.863,14.6,-12.14,20.04
26.912,1.66,-8.38,22.19
26.961,-11.53,-7.62,22.67
27.013,-8.1,-5.11,18.38
27.015,-3.73,-1.23,10.74
27.061,6.9,-1.38,-6.6
27.063,10.1,-1.74,-11.3
27.112,1,5.55,4.45
27.114,-7.85,-2.53,11.99
27.161,2.48,-3.25,14.85
27.212,5.37,-12.19,17.97
27.214,-9.89,3.68,-5.39
27.261,9.64,1.15,21.19
27.263,-0.31,-13.34,18.94
27.317,-3.37,-4.93,14.7
27.319,-6.47,-9.74,15.34
27.368,-1.2,-5.24,12.88
27.412,0.56,-2.05,11.84
27.463,-3.04,0.15,7.82
27.465,-9.3,-2.07,2.68
27.466,-8.36,2.02,-0.13
27.517,-6.29,0.56,1.02
