NAME:,run_2_2.csv,,
EXPERIMENT TIME:,25/05/2022 16:58,,
ACTIVITY TYPE:,Walking,,
COUNT OF ACTUAL STEPS,160,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
15.79,-0.39,-2.35,9.14
15.831,-2.9,-1.26,0.75
15.872,-1.96,1.8,-3.3
15.913,-2.24,2.98,-5.73
15.954,-5.26,-0.35,-1.14
15.995,-5.88,-2.24,9.22
16.036,-3.14,-0.08,16.71
16.077,-3.26,-4.59,19.97
16.118,-2.08,-6.16,20.01
16.159,2.59,-0.16,13.22
16.2,4.47,0.75,2.98
16.241,3.65,-1.18,0.08
16.282,5.81,2.47,-1.84
16.323,3.61,-0.86,-0.78
16.364,3.33,-2.39,11.26
16.405,4.31,-5.18,20.01
16.446,-1.92,-9.45,20.01
16.487,-4.55,-10.36,15.26
16.528,-4,-2.71,8.24
16.569,-4.47,1.14,1.69
16.61,-4.31,2.35,-3.96
16.651,-4.59,1.88,-4.98
16.692,-5.65,2,-0.82
16.733,-4.67,2.51,2.71
16.774,-5.1,5.69,12.51
16.815,-7.41,0.24,20.01
16.856,-8,-2.79,20.01
16.897,-2.94,-1.06,11.1
16.938,0.04,-0.82,1.45
16.979,2.82,-0.43,1.33
17.02,5.77,1.45,-1.29
17.061,4.39,1.88,-0.39
17.102,2.16,0.39,5.49
17.143,2.39,-1.18,13.93
17.184,-1.96,-4.9,20.01
17.225,-3.73,-9.34,20.01
17.266,-2.79,-5.96,15.22
17.307,-4.9,-3.73,-0.2
17.348,-4.28,1.61,-1.18
17.389,-0.35,3.88,-5.02
17.43,-1.77,1.73,-4.9
17.471,-3.92,-0.04,3.57
17.512,-4.51,-2.16,13.26
17.553,-3.8,-2.2,19.73
17.594,-2,-8.16,20.01
17.635,-1.37,-4.24,20.01
17.676,4.51,4.08,7.57
17.717,9.45,6,1.41
17.758,0.39,-3.14,-2
17.799,14.67,10.32,0.51
17.84,3.53,-0.12,-1.06
17.881,1.26,-2.04,5.73
17.922,5.57,-0.31,17.69
17.963,-3.92,-9.89,20.01
18.004,-2.04,-8.08,20.01
18.045,-2.28,-4.35,10.32
18.086,-4.55,-2.31,0.59
18.127,-2.9,2.31,0.35
18.168,-2.16,4.31,-3.45
18.209,-3.1,2.9,-2.55
18.25,-7.85,-1.41,7.02
18.291,-8.39,-3.88,17.18
18.332,-7.14,-5.88,20.01
18.373,-2,-4.86,20.01
18.414,2.2,0.16,16.32
18.455,2.28,-2.28,2.28
18.496,3.26,-0.63,2.08
18.537,7.57,5.37,-5.53
18.578,-0.08,-1.77,-5.73
18.619,0.75,-0.47,7.96
18.66,2.9,2.82,10.28
18.701,-0.12,-2.71,16.24
18.742,-0.82,-8.04,20.01
18.783,-5.73,-7.73,9.81
18.824,-4.55,3.33,8.08
18.865,-3.88,4.94,5.3
18.906,0,5.22,-0.31
18.947,-0.94,1.37,-3.06
18.988,-5.02,-3.53,3.88
19.029,-5.57,-4.16,12.28
19.07,-9.57,-7.41,20.01
19.111,-7.92,-10.2,18.28
19.152,-2.9,-6.79,13.34
19.193,2.04,-0.86,7.88
19.234,2.2,1.37,4.04
19.275,4.75,2.59,0.43
19.316,4.39,1.73,-2.24
19.357,0.98,-3.33,1.14
19.398,0.12,-3.88,13.53
19.439,-2.31,-5.45,19.77
19.48,-6.39,-7.61,20.01
19.521,-3.8,-6.75,15.18
19.562,-4.12,-4.55,7.41
19.603,-2.82,2.28,2.67
19.644,0.16,7.57,-2.55
19.685,-1.61,5.37,-2.12
19.726,-6.63,0.16,3.33
19.767,-5.92,-0.2,9.45
19.808,-6.67,-1.65,19.18
19.849,-9.41,-8.47,20.01
19.89,-4.16,-6.83,17.38
19.931,2.12,-0.75,9.3
19.972,5.53,2.12,2.51
20.013,6.32,3.1,-0.39
20.054,5.14,2.75,-1.88
20.095,3.37,-0.82,2.24
20.136,2.82,-2.12,12.04
20.177,3.53,-3.26,16.08
20.218,0.04,-6.28,20.01
20.259,-2.82,-8.32,20.01
20.3,-5.1,-4.82,8.83
20.341,-7.37,-2.59,-4.31
20.382,-6.94,3.77,-4.67
20.423,-4.08,4.98,-5.49
20.464,-8.75,-0.94,-0.12
20.505,-7.85,-0.08,9.89
20.546,-5.73,1.88,15.65
20.587,-5.65,-0.59,20.01
20.628,0.51,6.63,20.01
20.669,2.63,3.45,11.65
20.71,3.8,-1.73,1.29
20.751,6.51,-0.08,-1.65
20.792,7.34,3.26,-3.45
20.833,3.1,2.59,2.16
20.874,1.73,2.47,11.45
20.915,2.16,0.55,17.97
20.956,-5.96,-8.36,20.01
20.997,-5.49,-5.65,20.01
21.038,-7.06,-2.63,4.47
21.079,-7.77,1.65,-4.98
21.12,-2.75,6.75,-4.43
21.161,-3.45,4.47,-5.65
21.202,-7.1,-0.43,0.67
21.243,-7.14,-1.8,8.71
21.284,-11.34,0.63,15.69
21.325,-9.02,-3.57,20.01
21.366,-4.51,0.08,20.01
21.407,0.98,2.94,11.85
21.448,4.51,-2.51,2.82
21.489,9.34,-2.67,2.39
21.53,8.51,-0.67,-3.69
21.571,3.37,-2.31,-0.86
21.612,0.51,-0.39,10.4
21.653,0.59,-4.75,15.61
21.694,-7.22,-13.14,20.01
21.735,-6.12,-10.04,20.01
21.776,-3.33,-5.33,10.63
21.817,-2.55,1.37,0.55
21.858,-0.63,5.02,-4.63
21.899,-1.96,4.9,-6.67
21.94,-3.37,1.77,-3.8
21.981,-5.61,0.08,5.88
22.022,-8.39,-1.57,17.89
22.063,-8.39,-8.43,19.85
22.104,-7.85,-7.45,20.01
22.145,0.16,0.16,16.55
22.186,3.69,1.88,9.3
22.227,3.14,0.31,3.22
22.268,3.88,-0.43,-0.04
22.309,6.67,0.55,-2
22.35,5.49,-0.94,4.04
22.391,5.73,-1.1,11.96
22.432,4.9,-7.69,16.2
22.473,-1.06,-14.12,20.01
22.514,-2.47,-12.08,20.01
22.555,-2.79,-4.59,13.18
22.596,-4.35,-0.55,-0.12
22.637,-3.65,3.57,-4.35
22.678,-3.3,3.3,-6.63
22.719,-5.1,1.77,-3.53
22.76,-7.49,-1.41,8.71
22.801,-5.37,-0.78,17.65
22.842,-5.1,-4.31,19.85
22.883,-4.08,-8.79,20.01
22.924,4,2.12,16.59
22.965,6.35,3.73,7.14
23.006,4.43,-0.27,2.43
23.047,5.41,-1.14,-0.9
23.088,5.92,-0.27,-1.84
23.129,5.06,-1.29,1.69
23.17,5.84,-4.71,10.67
23.211,3.61,-9.92,17.42
23.252,0.94,-14.75,20.01
23.293,-2.43,-9.02,20.01
23.334,-7.26,-4.98,5.22
23.375,-5.65,1.29,-3.14
23.416,-3.57,4.2,-2.63
23.457,-1.33,4,-6.35
23.498,-2.75,1.45,-2.79
23.539,-5.84,-0.75,5.88
23.58,-5.22,1.22,16.44
23.621,-6,-3.61,20.01
23.662,-7.34,-5.77,20.01
23.703,-4.94,4.9,13.65
23.744,5.14,4.71,4.43
23.785,6.04,-0.63,1.22
23.826,7.26,-0.75,-1.06
23.867,5.37,0.24,2.31
23.908,5.84,0.43,8.39
23.949,3.57,-3.73,14.87
23.99,-0.43,-10.94,20.01
24.031,-2.59,-14.79,20.01
24.072,-3.92,-8.2,12.28
24.113,-2.2,-3.22,0.82
24.154,-2.51,1.06,-1.73
24.195,-2.59,1.88,-3.18
24.236,-4.43,1.33,-4.2
24.277,-6.16,0.67,4.47
24.318,-3.8,3.41,15.49
24.359,-3.88,-3.88,20.01
24.4,-5.41,-7.57,20.01
24.441,-1.1,-1.02,16.79
24.483,4.12,0.71,6.12
24.524,3.53,-0.35,1.57
24.565,6.12,0.71,1.77
24.606,6.71,1.73,2.71
24.647,5.49,-1.41,4.24
24.688,6.86,-3.84,11.69
24.729,5.69,-8.87,17.81
24.77,1.77,-11.53,20.01
24.811,-3.3,-9.65,18.67
24.852,-5.92,-4.08,5.84
24.893,-5.65,-1.65,-3.49
24.934,-4.86,1.92,-6.71
24.975,-5.02,2.71,-5.14
25.016,-5.18,0.98,0.24
25.057,-4.31,2.63,14.04
25.098,-5.69,1.65,20.01
25.139,-4.75,-0.51,20.01
25.18,-0.43,4.47,20.01
25.221,2.86,3.06,6.59
25.262,3.92,0.39,1.41
25.303,4,0.12,-0.59
25.344,6.9,1.45,-0.2
25.385,4.75,-0.24,6.16
25.426,4.12,-2.98,11.81
25.467,9.34,-7.41,14.63
25.508,4.04,-10.83,20.01
25.549,0.27,-3.65,20.01
25.59,-10.12,-3.45,14.24
25.631,-12.55,-1.37,-0.47
25.672,-7.49,2.16,-6.51
25.713,-6.86,0.43,-7.53
25.754,-7.85,-0.16,0.35
25.795,-5.06,0.31,3.88
25.836,-3.49,-0.71,8.08
25.877,-2.82,-11.06,20.01
25.918,1.88,-2.08,20.01
25.959,6.67,4.98,13.81
26,2.04,-1.29,4.51
26.041,2.82,-1.1,1.53
26.082,7.88,2.47,-0.31
26.123,4.24,-0.94,-1.65
26.164,2.2,-3.69,6.39
26.205,3.02,-2.63,16.71
26.246,-0.31,-7.81,20.01
26.287,-4.43,-9.53,20.01
26.328,-5.73,-7.06,16.24
26.369,-6.32,-2.31,1.61
26.41,-4.71,3.06,-1.14
26.451,-1.8,5.18,-4.9
26.492,-2.51,2.12,-3.8
26.533,-4.43,-0.2,6.08
26.574,-4,-1.29,12.28
26.615,-4.94,0.94,18.67
26.656,-3.49,-4.98,20.01
26.697,-3.77,-3.69,20.01
26.738,4.59,3.22,5.88
26.779,3.57,-1.37,-3.33
26.82,3.8,0.63,-1.14
26.861,5.73,1.49,-2.55
26.902,4.16,-0.94,1.53
26.943,4.94,-2.08,13.26
26.984,5.14,-6.83,20.01
27.025,-0.59,-10.9,20.01
27.066,-2.08,-7.65,17.38
27.107,-5.45,-1.45,2.67
27.148,-3.92,3.92,-2.28
27.189,-2.51,5.69,-4.16
