"NAME:","run_2.csv"
"EXPERIMENT TIME:","25/05/2022 12:00"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS","157"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"825.33","-3.61","7.34","-1.73"
"825.43","-0.27","-5.10","-1.49"
"825.54","-15.30","2.39","4.35"
"825.64","-19.65","5.69","0.27"
"825.74","-3.45","0.94","-0.16"
"825.84","-1.88","0.51","-2.04"
"825.95","-20.01","-13.96","-7.22"
"826.05","-12.00","8.94","3.14"
"826.16","3.02","-4.47","1.02"
"826.26","-1.29","-3.22","-5.18"
"826.36","-15.93","14.44","-4.55"
"826.47","-11.89","3.53","1.77"
"826.57","-0.12","0.16","-1.73"
"826.67","-15.65","1.61","-4.79"
"826.78","-15.57","12.24","7.69"
"826.88","0.82","3.06","-2.98"
"826.98","-0.31","-5.49","0.71"
"827.08","-20.01","17.97","-7.06"
"827.19","-16.20","3.53","-2.35"
"827.29","-3.61","1.57","-1.96"
"827.40","-1.77","-4.16","-1.49"
"827.50","-17.30","13.30","-4.75"
"827.60","-3.14","8.87","2.35"
"827.71","0.86","-4.35","-0.55"
"827.81","-13.30","-4.35","5.30"
"827.91","-13.26","6.79","3.73"
"828.01","-6.67","3.02","3.77"
"828.11","0.71","1.77","-1.73"
"828.21","-20.01","7.61","14.32"
"828.32","-12.51","9.06","4.43"
"828.42","1.61","-0.78","-1.22"
"828.52","-0.39","-6.43","-2.47"
"828.63","-13.57","15.81","-4.39"
"828.73","-11.02","4.04","1.65"
"828.84","-0.04","1.10","-2.16"
"828.94","-4.75","-4.20","4.82"
"829.04","-16.67","13.42","6.75"
"829.14","-2.31","6.35","-1.41"
"829.24","0.43","-4.94","-1.10"
"829.35","-20.01","-0.04","14.44"
"829.45","-16.83","9.77","-0.20"
"829.56","-4.71","0.86","-0.55"
"829.66","-2.16","0.55","-2.90"
"829.76","-19.77","-8.63","-0.59"
"829.87","-11.22","8.87","3.10"
"829.97","3.02","-4.16","1.69"
"830.07","-3.18","-6.75","-1.33"
"830.17","-11.73","11.61","-2.94"
"830.28","-9.65","3.26","2.35"
"830.38","1.26","0.82","-3.33"
"830.48","-7.18","-1.88","2.28"
"830.58","-16.87","10.43","8.28"
"830.69","-0.12","4.55","-3.84"
"830.79","-4.82","-4.71","0.35"
"830.89","-20.01","20.01","-9.06"
"831.00","-17.81","5.26","-1.53"
"831.10","-3.02","1.41","-2.31"
"831.20","-1.02","0.00","-3.57"
"831.30","-16.59","6.43","-4.98"
"831.41","-8.00","9.06","3.45"
"831.51","2.08","-3.77","0.20"
"831.61","-5.14","-6.67","-1.80"
"831.71","-14.40","7.45","-0.86"
"831.82","-11.02","3.49","3.84"
"831.92","1.84","1.80","-1.02"
"832.02","-20.01","2.12","-4.67"
"832.12","-15.57","8.12","8.28"
"832.23","1.37","1.96","-2.16"
"832.33","0.59","-3.69","0.78"
"832.43","-20.01","16.20","-1.18"
"832.53","-15.81","3.88","-3.88"
"832.64","-1.88","-0.27","-4.12"
"832.74","-0.24","-4.47","3.26"
"832.84","-17.69","12.59","2.35"
"832.95","-4.59","6.35","2.59"
"833.05","0.04","-4.98","-0.63"
"833.15","-15.34","1.02","-2.71"
"833.25","-12.75","7.65","3.61"
"833.35","-9.18","3.26","3.53"
"833.46","0.63","2.86","-1.53"
"833.55","-20.01","4.28","7.53"
"833.66","-14.71","11.41","7.10"
"833.76","1.49","0.47","-2.71"
"833.86","2.98","-6.04","1.49"
"833.96","-20.01","20.01","-7.30"
"834.07","-16.55","4.71","-2.16"
"834.17","-1.26","-0.12","-3.45"
"834.28","-0.27","-2.94","1.49"
"834.38","-17.42","13.26","2.51"
"834.48","-6.04","8.98","3.65"
