NAME:,run_2_1.csv,,
EXPERIMENT TIME:,22-05-22 20:16,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS,163,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
530.674,17.5,-8.39,20.01
530.714,14.91,-0.75,18.24
530.753,-1.22,6.04,3.18
530.791,-5.69,2.94,3.41
530.828,-2.04,-0.16,-0.24
530.868,-0.9,-1.77,-6.47
530.907,2.86,0.39,4.16
530.944,4.04,8.08,0.2
530.98,-0.39,-8.12,20.01
531.095,2.12,3.45,13.96
531.132,5.61,-1.88,12
531.171,-0.35,1.06,1.49
531.208,-1.57,-2,-3.1
531.248,2.16,-5.57,-2.2
531.286,8,-3.53,5.41
531.324,4.79,3.22,-2.35
531.361,20.01,-1.53,20.01
531.401,12.04,-3.06,20.01
531.441,6.51,4.47,11.18
531.478,1.02,4.79,6.83
531.515,-5.18,3.33,2.9
531.552,2.67,-0.39,-3.22
531.591,3.69,-1.61,6.39
531.628,-0.51,0.08,-0.75
531.782,4.98,2.79,13.93
531.82,0.98,-0.12,17.22
531.858,6.59,-3.41,12.83
531.897,2.55,-1.77,-1.69
531.935,-2.86,-3.73,-12.12
531.976,1.18,-4.55,4.2
532.014,10.16,-3.92,0.43
532.052,-0.16,-1.96,-2.67
532.092,16.48,3.57,13.1
532.13,13.65,-3.3,8.47
532.169,19.93,2.55,20.01
532.207,3.1,2.31,1.84
532.244,-5.81,4.55,7.57
532.396,0.16,1.57,1.92
532.432,10.87,-6.67,11.45
532.472,-19.14,19.69,6.28
532.511,-16.04,9.45,-4.75
532.551,0.55,0.2,20.01
532.589,7.92,0.16,15.61
532.626,3.8,0,9.38
532.662,1.06,-1.88,1.41
532.7,-0.98,-7.26,-4.9
532.74,5.02,-2.04,-1.61
532.778,2.47,4.35,-0.75
532.816,10.63,-4.43,11.57
532.855,12.67,6.24,3.57
532.893,-20.01,20.01,7.81
533.046,1.53,-2.28,-5.49
533.084,2.67,-0.94,-3.14
533.123,1.61,1.53,-0.59
533.16,9.92,-15.77,15.49
533.2,-19.89,4.47,-2.31
533.24,-17.57,16.63,-5.73
533.28,3.14,0.59,20.01
533.318,10.67,1.41,17.1
533.356,3.61,0.04,9.53
533.393,-0.55,-3.3,-2.24
533.432,-0.55,-2.43,-1.29
533.472,2.63,0.75,-1.14
533.509,3.69,-1.33,2.35
533.547,20.01,-3.18,20.01
533.664,-1.92,6.08,8.87
533.701,-1.8,4.51,4.9
533.739,-1.22,1.57,1.26
533.776,-1.02,-2.82,-8.16
533.816,0.94,-1.41,-1.45
533.854,-1.49,5.3,1.26
533.892,20.01,-18.4,20.01
533.932,2.98,8.36,19.65
533.97,8.94,5.22,18.55
534.007,1.88,0.12,13.38
534.045,8.16,0.43,12.32
534.082,0.78,1.57,3.37
534.119,-2.2,0.2,-4.55
534.157,-0.67,-0.67,-3.1
534.313,-6.47,13.96,3.8
534.352,6.9,7.65,19.93
534.39,3.37,5.61,6.43
534.426,-1.96,1.29,0.63
534.464,1.02,-1.57,0.63
534.501,-2.94,-3.06,-7.1
534.541,-1.65,1.73,0.78
534.578,-2.16,7.18,-0.86
534.617,20.01,-20.01,20.01
534.657,-18.79,16.67,19.5
534.698,-9.89,17.69,20.01
534.737,3.53,4.47,16.59
534.775,11.3,-4.86,16.71
534.815,1.61,-0.51,2.94
534.967,0.59,-4.98,-1.26
535.005,14.44,-0.43,20.01
535.045,7.49,10,1.69
535.082,18.59,2,16.32
535.121,1.65,5.69,9.34
535.157,-4.71,3.84,3.41
535.195,-2.12,1.96,-3.65
535.233,2.94,-2.2,-1.1
535.272,1.57,-2.39,-1.18
535.31,0.47,0.12,3.02
535.347,7.49,-0.63,10.87
535.385,-17.3,10,15.46
535.426,-20.01,20.01,0.47
535.466,5.69,5.84,15.3
535.579,-0.78,-2,1.26
535.618,-0.86,-2.79,-6.83
535.657,4.98,-2.94,2.59
535.695,2.47,-0.51,1.02
535.732,2.47,-0.9,10.12
535.771,6.08,10.87,20.01
535.809,-20.01,20.01,10.12
535.85,-3.61,9.38,19.38
535.889,-0.47,5.02,7.06
535.926,-0.94,2.67,-0.04
535.965,0.2,-0.24,-7.26
536.003,1.02,-2.71,-5.77
536.042,4.43,-3.53,1.88
536.079,-2.43,2.35,0.98
536.117,20.01,-6.98,20.01
536.234,2.71,2.94,13.26
536.272,6.16,2.55,16.63
536.309,1.41,-0.04,5.3
536.347,-3.41,-1.41,0.78
536.385,-2.71,-4.31,-6.51
536.425,6.71,-4.39,0.43
536.462,2.86,-1.14,3.3
536.5,20.01,-1.69,20.01
536.54,15.1,-0.82,20.01
536.579,15.46,0.12,19.69
536.618,3.45,6.51,2.94
536.654,1.33,4.63,7.73
536.691,2.12,-0.27,-1.45
536.729,0.04,-1.37,-3.65
536.881,-7.45,6.2,20.01
536.92,-19.38,18.83,20.01
536.96,-2.98,12.2,-1.14
537,1.88,3.53,13.69
537.037,1.61,-1.77,10
537.076,2.43,-2.94,-3.22
537.115,4.28,-6.67,-1.65
537.153,7.45,-3.53,5.69
537.191,4.98,-2.55,6.28
537.228,4.16,14.83,16.87
537.267,-12.36,19.14,8.98
537.306,2.51,7.49,19.97
537.344,-0.94,8.24,6.32
537.381,-2.31,2.55,2.79
537.419,3.37,-1.26,-1.29
537.457,-2.39,-2.2,-10.9
537.498,0.2,-0.12,2.79
537.535,-1.1,8.79,-0.59
537.574,18.87,-20.01,20.01
537.615,6.12,6.35,20.01
537.652,-4.39,11.92,16.71
537.692,3.41,0.31,9.45
537.728,5.22,-0.08,14.16
537.767,3.73,-0.39,11.1
537.805,0.04,-1.61,-2.12
537.844,-1.8,-2.75,-6.83
537.883,3.22,-6.43,-2.12
537.922,7.06,-0.78,5.77
537.959,8.51,-2.59,9.45
537.997,3.61,13.49,16.79
538.035,-10.47,4.98,9.14
538.148,-1.69,0.71,1.88
538.185,0.16,-0.71,-6.28
538.224,-2.16,0.08,-4.51
538.262,2.51,-1.06,-0.82
538.301,1.45,6.67,0.71
538.337,9.85,-17.57,20.01
538.377,3.69,4.98,7.37
538.414,-11.41,15.77,-0.27
538.454,4.31,-3.1,9.34
538.492,3.14,-2.39,12.67
538.53,3.33,-0.59,2.28
538.568,2.04,-2.16,-4.28
538.606,2.67,-4.86,-3.77
538.645,3.1,-1.41,2.35
538.76,12.32,-11.57,20.01
538.801,0.08,4.47,18.63
538.839,-1.1,7.14,8.67
538.876,-1.26,3.84,1.65
538.914,0.78,0.71,-1.02
538.951,-2.86,0.9,-7.45
538.99,2.9,-4.39,-1.06
539.028,0.39,2.75,2.2
539.065,20.01,-12.75,20.01
539.105,-13.93,18.36,12.75
539.146,-18.59,17.81,-5.49
539.186,3.69,1.65,7.22
539.223,5.57,-2.28,12.28
539.261,4.94,-1.29,10.2
539.3,1.61,-0.39,1.02
539.337,-0.94,-3.1,-6.63
539.377,6.63,-5.69,0.2
539.414,-1.37,-2.12,2
539.453,14.98,-5.73,16.48
539.493,1.69,12.28,2.59
539.53,-20.01,20.01,-1.65
539.571,1.57,4.51,13.53
539.608,-2.04,3.53,7.96
539.646,-2.08,2.04,1.29
539.683,0.59,-0.27,-4.79
539.722,-0.12,-1.57,-5.92
539.761,-0.94,1.92,1.84
539.799,9.49,-8.32,10.08
539.837,-9.45,12.83,-0.27
539.877,-18.2,20.01,0.35
539.917,2.75,2.55,17.89
540.03,0.63,-0.24,4.12
540.068,-0.9,-0.94,-7.85
540.107,5.06,-5.88,-1.57
540.146,6.59,-3.18,1.49
540.183,9.73,-4.94,17.06
540.222,1.06,10.08,6.67
540.259,-6.32,17.65,12.16
540.299,3.84,3.1,8.59
540.335,0,3.26,5.37
540.372,0.2,0.2,0.24
540.408,-1.41,-2.43,-9.06
540.448,-0.63,-0.82,3.69
