"NAME:","run_3.csv"
"EXPERIMENT TIME:","25/05/2022 12:00"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS","160"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"925.70","-20.01","7.14","11.26"
"925.80","-17.46","7.49","-1.33"
"925.91","-3.33","0.67","-2.75"
"926.01","-2.12","-0.20","-6.16"
"926.11","-20.01","11.34","-7.61"
"926.22","-3.18","5.96","0.63"
"926.32","0.39","-7.41","-3.06"
"926.42","-14.98","0.00","0.63"
"926.52","-14.32","5.92","2.51"
"926.63","-4.75","2.47","-0.35"
"926.73","-2.24","2.12","-2.35"
"926.83","-20.01","-12.04","-6.63"
"926.94","-9.06","9.85","2.12"
"927.04","2.90","-4.51","0.75"
"927.14","-5.61","-5.45","-0.47"
"927.24","-11.92","2.90","2.35"
"927.34","-6.67","4.24","4.12"
"927.45","2.71","2.28","-2.31"
"927.54","-20.01","0.47","19.10"
"927.65","-14.12","9.96","4.31"
"927.75","2.51","0.00","-1.96"
"927.85","0.20","-4.94","0.75"
"927.95","-13.38","18.48","-6.16"
"928.06","-12.20","3.69","-2.20"
"928.16","0.67","0.24","-3.06"
"928.26","-5.61","-3.49","2.24"
"928.36","-17.89","13.65","4.79"
"928.47","0.12","3.18","-3.73"
"928.57","-3.73","-5.30","0.31"
"928.67","-20.01","9.73","5.88"
"928.77","-16.51","6.20","-2.28"
"928.88","-2.20","1.22","-3.26"
"928.98","0.39","-2.67","-4.59"
"929.08","-20.01","14.83","1.80"
"929.18","-4.35","7.06","1.77"
"929.28","1.26","-6.24","-0.82"
"929.39","-13.26","0.35","5.41"
"929.49","-15.85","8.59","-0.67"
"929.59","-5.26","-0.39","4.51"
"929.70","-1.80","1.45","-3.33"
"929.80","-19.42","-11.22","-1.96"
"929.91","-9.02","9.92","3.02"
"930.01","3.57","-2.94","-0.12"
"930.11","-4.82","-7.53","-1.77"
"930.21","-12.40","5.92","-0.82"
"930.32","-9.14","2.28","4.08"
"930.42","1.06","2.98","-0.63"
"930.52","-20.01","4.94","9.53"
"930.62","-15.49","7.41","6.08"
"930.72","3.49","2.12","-3.37"
"930.82","0.94","-4.35","0.98"
"930.92","-19.22","17.89","-5.06"
"931.03","-14.16","4.08","-2.86"
"931.13","-0.90","0.75","-4.00"
"931.23","-5.37","-5.49","3.73"
"931.33","-19.93","11.77","3.30"
"931.44","-0.90","5.26","-1.33"
"931.54","-1.80","-7.45","-2.08"
"931.65","-17.73","7.61","-1.41"
"931.75","-16.83","6.47","-2.00"
"931.85","-3.61","0.55","-2.67"
"931.96","-1.29","0.27","-7.10"
"932.06","-14.87","-2.86","0.16"
"932.16","-6.86","5.96","4.20"
"932.26","0.98","-5.41","-1.53"
"932.36","-10.16","-1.18","5.45"
"932.47","-14.44","7.88","3.06"
"932.57","-5.37","0.08","5.06"
"932.67","-1.92","1.57","-0.98"
"932.77","-20.01","-13.89","-3.49"
"932.88","-11.69","8.08","3.73"
"932.98","3.41","-2.63","-0.04"
"933.08","-4.71","-6.32","-2.63"
"933.19","-12.00","10.08","-0.86"
"933.29","-10.47","2.94","3.57"
"933.40","2.35","2.79","-2.98"
"933.50","-16.87","-1.18","-2.67"
"933.60","-13.81","8.71","9.26"
"933.71","2.63","2.04","-3.41"
"933.80","2.31","-6.20","1.45"
"933.91","-20.01","14.28","-4.55"
"934.01","-12.67","2.28","-1.14"
"934.12","-0.63","0.04","-3.80"
"934.22","-3.80","-3.84","3.92"
"934.32","-18.24","11.85","5.30"
"934.42","-1.73","5.49","-3.26"
"934.53","-2.75","-4.90","-1.61"
"934.63","-20.01","3.88","0.59"
"934.73","-16.99","4.98","-3.06"
"934.84","-3.22","-0.43","-2.47"
"934.94","-0.86","-3.22","-3.26"
"935.04","-18.75","14.51","-2.51"
"935.15","-1.18","6.12","-0.59"
"935.25","0.20","-5.69","-1.53"
"935.35","-19.22","-1.73","1.84"
"935.46","-13.45","5.02","3.02"
"935.56","-6.98","2.00","7.02"
"935.66","-1.77","2.35","-1.84"
"935.76","-20.01","-10.43","5.69"
"935.87","-11.02","9.73","3.10"
"935.97","3.41","-4.04","-0.63"
"936.07","-2.86","-6.83","-4.86"
