NAME:,ofekrun2.csv
EXPERIMENT TIME:,Tue May 24 18:36:26 GMT+03:00 2022
ACTIVITY TYPE:,Running
COUNT OF ACTUAL STEPS:,85

Time [sec],ACC X,ACC Y,ACC Z
371.68,7.30,20.01,4.43
371.74,-1.41,10.04,2.55
371.79,1.53,4.43,-0.04
371.85,4.67,6.20,-8.9
371.90,-1.88,-5.10,-0.98
371.95,-0.71,2.71,-9.26
372.01,7.34,20.01,1.77
372.06,-6.28,20.01,1.41
372.11,5.14,16.99,5.84
372.17,6.20,-7.22,15.14
372.22,-2.59,-6.63,-1.14
372.28,7.77,-6.51,0.12
372.33,1.92,6.51,-2.24
372.38,6.94,20.01,10.87
372.44,-4.31,14.24,6.75
372.49,10.08,19.77,2.43
372.55,-3.18,9.65,0.08
372.60,4.55,4.16,1.53
372.65,0.51,-0.43,-3.37
372.71,-1.77,-0.98,1.84
372.76,2.16,10.16,-3.41
372.82,20.01,19.93,2.86
372.87,-1.80,20.01,2.98
372.92,7.53,13.30,4.43
372.98,-4.71,0.47,4.67
373.03,2.47,-7.02,-4.82
373.08,4.43,-1.26,0.94
373.14,5.53,20.01,8.36
373.19,-1.77,9.10,10.12
373.25,12.28,20.01,3.8
373.30,-5.69,11.18,2.82
373.36,3.92,3.73,0.08
373.41,1.88,6.28,-5.96
373.46,-1.37,-3.77,-1.49
373.52,0.94,2.75,-14.59
373.57,13.14,20.01,2.63
373.62,-5.88,20.01,0.71
373.68,6.55,14.75,3.96
373.73,0.24,1.37,0.71
373.79,-0.20,-7.26,-2.16
373.84,5.33,-3.53,-0.43
373.89,12.59,0.04,-20.01
373.95,-7.30,15.18,7.73
374.00,10.83,18.08,3.1
374.06,-0.98,13.30,3.61
374.11,0.35,4.59,1.45
374.17,2.90,1.92,-3.37
374.22,0.39,-1.88,-1.02
374.27,6.98,-0.82,-16.59
374.33,5.81,18.48,2.16
374.38,2.51,20.01,-1.37
374.43,2.00,18.99,5.26
374.49,4.82,7.73,0.75
374.54,-7.10,-9.30,0.94
374.60,5.53,-3.92,1.49
374.65,3.33,6.08,-2.63
374.70,11.34,20.01,7.22
374.76,-3.88,3.45,12.98
374.81,10.75,20.01,-0.47
374.87,-6.28,11.61,1.18
374.92,6.47,4.00,0.31
374.98,2.20,0.55,0.47
