NAME:,run_3_1.csv,,
7.978,0.53,1.1,-2.12
8.025,0.53,-2.82,-0.47
8.072,0.26,-3.22,-2.82
8.074,1.69,3.06,-2.67
8.121,2.04,3.88,-5.22
8.166,0.4,7.88,-20.01
8.169,0.3,20.01,-20.01
8.215,0.73,19.93,-0.47
8.217,2.51,18.51,-5.18
8.264,0.98,13.57,-5.37
8.311,3.41,14.79,-6
8.356,0.51,5.92,-2.94
8.403,0.22,7.1,-9.1
8.405,0.61,0.47,-3.33
8.452,0,-0.59,-2.24
8.497,0.16,-2.47,0.78
8.499,2.9,0.24,-4.79
8.544,0.49,6.2,-6
8.546,3.1,20.01,-20.01
8.592,8,20.01,-5.22
8.638,0.43,15.46,-5.96
8.689,0.04,13.69,-4.94
8.691,0.39,10.28,-1.49
8.737,1.73,4.39,0.08
8.783,0.35,-0.35,-0.98
8.785,0.39,-3.14,-0.63
8.83,0.08,-0.55,-4.12
8.876,0.35,3.77,-7.18
8.879,0.96,9.06,-10.04
8.925,7.81,20.01,-11.38
8.927,0.12,9.45,5.96
8.972,0.83,19.46,-9.18
9.019,0.33,17.85,-5.77
9.065,0.9,16.83,-8.16
9.067,2.39,13.57,-6.39
9.114,4.2,8.9,-4.16
9.161,0.18,2.04,-7.41
9.163,0.35,-2.75,-2.71
9.211,2.59,-3.3,1.18
9.212,0.29,-2.43,-0.71
9.259,0.47,0.78,-3.61
9.306,0.12,19.57,-12.83
9.352,0.53,20.01,-20.01
9.353,7.1,20.01,-9.22
9.402,0.31,15.57,-3.37
9.449,0.41,12.67,-3.57
9.451,1.22,7.65,0.35
9.498,3.1,4,0.39
9.5,0.12,-1.26,0.82
9.548,0.88,-2.39,-3.3
9.597,3.3,5.45,-0.35
9.646,5.88,19.5,-11.49
9.694,0.92,13.18,-4.51
9.696,0.3,15.49,-3.88
9.742,0.43,15.89,-8.47
9.789,3.61,11.49,-5.1
9.836,3.77,14.04,-7.41
9.837,0.22,7.96,-2.82
9.885,1.84,5.1,-9.26
9.933,0.51,-1.49,-4.24
9.935,1.65,-1.96,-0.82
9.983,0.55,-1.49,-0.2
10.034,0.18,-0.94,-4.51
10.037,0.83,9.38,-3.49
10.085,1.73,20.01,-16.95
10.134,20.01,20.01,1.88
10.136,2.9,19.46,-1.06
10.185,0.9,15.02,-5.02
10.187,1.96,8.51,-1.84
10.237,0.35,5.45,-1.06
10.284,0.2,0.27,-0.59
10.286,0.94,-3.02,-1.22
10.335,0.27,-1.06,-2.16
10.337,1.96,2.51,-6.71
10.386,0.04,19.26,-7.1
10.434,0.59,9.69,-9.65
10.483,4.55,20.01,-4.71
10.485,0.79,15.61,-3.57
10.533,0.94,17.77,-9.65
10.583,3.45,14.98,-6.94
10.585,3.3,11.41,-3.77
10.635,0.16,9.38,-9.81
10.637,0.24,0.94,-7.06
10.686,1.18,-3.22,-2.47
10.736,3.57,-2.43,0.24
10.737,0.86,-1.02,-2.86
10.786,0.3,5.3,-6.16
10.788,0.43,20.01,-14.71
10.837,19.89,20.01,-8.55
10.917,2.63,18.91,-8.94
10.967,3.37,7.26,0.24
11.017,0.75,-1.29,1.53
11.019,0.28,-4.31,1.14
11.068,0.9,0.31,-3.14
11.119,2.71,5.96,-4.82
11.121,0.98,-1.37,-8.39
11.167,0.9,20.01,-19.93
11.214,1.18,2.43,4.75
11.216,0.61,17.14,1.33
11.263,0.63,16,-2.59
11.265,0.55,13.69,-4.2
11.312,0.75,15.49,-11.18
11.364,0.39,8.79,3.18
11.368,0.16,6.75,-7.37
11.416,0.28,-0.9,-6.35
11.465,0.12,-3.26,-2
11.513,3.14,-1.61,-1.88
11.515,0.92,-0.31,-3.3
11.563,0.65,1.29,-7.34
11.565,0.27,15.77,-12.47
11.618,0.83,20.01,-20.01
11.619,-6.55,20.01,-7.26
11.668,1.18,20.01,-6.86
11.717,0.12,13.14,-4.08
11.718,1.92,9.65,-1.61
11.767,3.61,2.24,-1.8
11.815,0.57,-2,-0.43
11.817,0.45,-5.14,0.31
11.866,0.35,1.06,-4.31
11.916,0.39,2.12,-12.67
11.917,2.82,20.01,-6.47
11.967,2.86,-0.16,1.41
12.015,3.96,20.01,-17.53
12.018,0.81,12.79,1.22
12.066,3.18,17.5,-6.98
12.068,0.12,12.47,-4.16
12.117,3.06,11.85,-7.3
12.235,0.67,8.47,-5.1
12.238,2.28,-0.71,-2.55
12.291,0.18,1.8,-8.67
12.34,0.71,20.01,-15.02
12.391,0.79,18.01,-18.04
12.393,4.9,20.01,-14.44
12.444,0.35,15.46,-5.22
12.494,1.14,12.87,-3.88
12.496,3.77,7.1,-1.77
12.546,0.29,0.39,0.08
12.596,0.59,-4.75,1.69
12.599,0.55,-6.35,0.04
12.648,1.65,5.22,-3.1
12.65,0.18,2.35,-7.81
12.7,0.65,20.01,-9.96
12.75,0.59,0.71,0.24
12.752,7.1,20.01,-5.37
12.801,0.63,15.77,-2.98
12.85,0.53,15.18,-8.67
12.852,3.1,15.93,-9.61
12.901,0.45,7.81,0.24
12.903,0.78,6.94,-6.75
12.952,0.1,-2.31,-7.69
13.004,1.29,-1.84,-3.33
13.054,1.77,-0.55,-2.82
13.056,0.35,-1.22,-3.3
13.106,0.73,5.49,-6.98
13.108,0.1,19.26,-9.3
13.159,0.79,19.65,-20.01
13.161,5.37,20.01,-10.24
13.211,0.04,16.59,-6.79
13.261,0.67,10.87,-0.39
13.264,1.29,5.57,-2.08
13.314,0.47,-0.47,-0.63
13.365,0.9,-4.9,1.33
13.368,0.59,-5.41,-3.3
13.418,3.65,3.57,-1.14
13.47,0.06,12.04,-12.63
13.473,7.41,14.51,-10.83
13.524,0.63,12.91,2.12
13.575,0.35,18.32,-7.22
13.577,0.14,13.1,-6.32
13.63,1.65,14.63,-13.18
13.633,0.39,9.34,-6.63
13.689,0.24,3.49,-8
13.74,0.51,-2.67,-3.33
13.742,1.26,-1.45,-0.9
13.792,1.61,-0.47,-3.33
13.844,0.61,-1.14,-5.69
13.846,0.57,10.47,-15.14
13.899,0.49,20.01,-20.01
13.901,8.08,20.01,-2.82
13.952,0.04,15.65,-3.88
14.004,0.08,13.81,-4.55
14.008,1.61,10.75,-0.35
14.059,2.24,0.94,-1.1
14.061,0.57,-4.31,2.08
14.112,0.78,-0.86,-6.47
14.165,3.88,2.67,-2.24
14.167,0.51,4.51,-16.36
14.219,0.02,20.01,-18.51
14.221,0.12,0.51,6.28
14.272,0.37,20.01,-8.94
14.326,0.47,18.91,-7.96
14.328,0.35,14.2,-7.41
14.38,1.8,13.61,-11.57
14.382,0.43,9.61,-3.88
14.435,0.1,5.06,-5.81
14.489,0.35,-1.45,-6.59
14.491,2.75,-1.57,-4.82
14.546,1.26,-4.98,-8.71
14.549,0.12,-1.73,-4.24
14.601,0.06,9.73,-11.22
14.654,0.27,20.01,-20.01
14.656,19.85,20.01,0.59
14.71,2.86,19.26,-8.98
14.711,0.59,16.44,-6.63
14.764,2.2,11.69,2.08
14.766,6.2,2.67,-2.98
14.819,0.18,-2.28,-1.1
14.872,84,-5.06,1.96
14.874,0.55,0.27,-3.45
14.927,0.47,2.75,-4.51
14.929,0.24,7.81,-5.1
14.981,4.43,4.16,-2.86
14.983,12.98,20.01,-0.47
15.036,0.02,15.53,-0.35
15.088,0.26,17.18,-7.96
15.141,0.16,13.96,-7.3
15.143,4.12,13.93,-9.81
15.144,1.18,7.22,-5.06
15.198,0.16,2,-6.94
15.251,0.55,-1.02,-3.06
15.253,1.57,-0.67,5.1
15.305,3.41,-0.24,-4.16
15.358,0.35,2.16,-8.08
15.36,0.12,15.57,-10
15.416,0.85,19.97,-19.46
15.418,4.35,20.01,-8.47
15.471,0.12,15.97,-4.47
15.473,0.98,13.57,-5.33
15.531,2.12,9.73,-1.53
15.533,3.45,2.28,-0.12
15.586,0.94,-2.2,-0.78
15.64,0.26,-2.43,-4.79
15.644,0.9,2.67,-1.18
15.7,0.51,3.22,-9.3
15.704,0.45,20.01,-2.59
15.756,1.41,6.24,-5.84
15.808,12.91,20.01,0.2
15.81,0.92,15.93,-2.2
15.812,0.75,16,-8.55
15.866,4.86,13.69,-6.79
15.921,0.78,9.14,-6.12
15.923,0.39,9.53,-7.1
15.976,71,1.88,-6.12
15.978,2.2,-0.9,-3.92
16.033,2.16,2.47,-1.22
16.087,1.84,-2.31,-4.63
16.141,0.2,5.53,-7.92
16.143,4,20.01,-20.01
16.198,18.32,20.01,-3.57
16.2,4.86,19.69,-9.61
16.201,0.16,14.79,-4.51
16.258,2.67,9.14,-1.53
16.312,4.63,1.61,-0.35
16.315,0.28,-1.29,-0.75
16.369,0.1,-4.31,-0.98
16.371,0.35,-0.27,-3.06
16.425,0.43,5.41,-3.77
16.428,8,5.88,-17.5
16.482,6.51,8.9,-8.04
16.538,10.43,18.12,-2.16
16.54,0.91,17.42,-2.9
16.596,0.18,19.53,-6.83
16.598,1.26,12.91,-5.37
16.651,2.75,14.16,-8.24
16.653,0.49,9.02,-2.82
16.708,0.84,-0.16,-6.04
16.763,0.63,-0.71,-3.41
16.765,1.65,-1.26,3.65
16.82,0.71,-1.18,-1.65
16.822,0.02,1.73,-4.79
16.876,0.88,13.1,-13.18
16.877,0.67,20.01,-20.01
16.932,3.8,20.01,-9.3
16.934,0.16,16.83,-5.37
16.991,0.59,11.89,-6.51
17.047,3.26,8.36,-1.41
17.049,1.84,-0.35,0.2
17.104,0.83,-2.12,0.39
17.106,0.26,-4.79,-5.1
17.161,0.35,1.96,-0.94
17.163,0.26,4.35,-13.53
17.218,0.57,20.01,-4.35
17.22,-2.51,2.86,3.3
17.276,12.28,20.01,-5.57
17.333,0.98,15.53,0.9
17.336,0.78,13.96,-6.35
17.425,4.71,16.91,-10.87
17.427,5.18,8.9,-1.37
17.429,0.22,6.08,-8.12
17.43,0.24,-2.04,-2.59
17.495,2.9,-1.14,-4.43
17.551,0.86,-1.69,-1.61
17.554,0.43,-0.2,-1.41
17.614,0.82,3.96,-10.08
17.617,0.77,15.61,-7.77
17.673,0.57,20.01,-18.75
17.731,-6,20.01,-5.3
17.733,0.9,17.85,-2.94
17.789,0.9,12.08,-4.51
17.847,3.88,5.37,-2.71
17.85,0.08,0.75,-3.33
17.852,4.47,-4.51,0.35
17.909,0.8,-2.94,-4.43
17.966,0.08,1.73,-1.96
17.968,0.9,2.39,-13.73
17.97,0.27,20.01,-9.34
18.027,6,14.36,-10.9
18.029,0.98,16.24,-6.43
18.085,0.47,14.67,-4
18.142,1.45,13.3,-3.41
18.144,3.92,17.61,-11.57
18.201,0.33,9.18,-4.59
18.203,0.75,1.26,-6.16
18.259,0.94,-2.98,-1.84
18.261,1.61,-0.78,-3.02
18.318,0.8,-0.04,-2.86
18.32,0.02,-0.24,-3.02
18.377,0,11.3,-12.2
18.38,0.45,20.01,-20.01
18.438,15.06,20.01,-2.71
18.495,2.94,17.42,-3.88
18.497,0.55,14.63,-4.35
18.553,1.14,9.26,-0.08
18.555,3.69,1.22,0.98
18.614,0.33,-2.47,-0.75
18.616,0.37,-2.35,-2.39
18.674,3.69,4.08,-1.96
18.731,0.78,2.35,-8.63
18.733,0.35,20.01,-5.65
18.791,0.06,6.98,10.4
18.793,9.3,20.01,-3.8
18.851,0.16,12.63,-3.41
18.853,0.18,15.02,-7.85
18.91,2.86,16.36,-7.69
18.912,0.2,11.38,-3.65
18.97,0.27,5.57,-4.59
18.972,0.98,-0.2,-6.83
19.037,1.33,-3.02,-5.77
19.039,1.22,-2.35,1.18
19.098,0.29,-0.04,-2.79
19.1,0.67,7.1,-10.83
19.158,0.16,20.01,-7.85
19.161,0.08,15.18,-12.79
19.222,5.53,20.01,-11.41
19.224,2.28,16.16,-5.81
19.283,0.67,9.92,-1.29
19.285,1.53,7.69,-0.94
19.344,0.27,-0.2,-0.59
19.346,0.59,-2.67,0.78
19.405,0.39,0.39,-5.49
19.464,1.61,3.84,-2.59
19.466,0.78,0.08,-7.45
19.467,0.35,18.24,-2.82
19.528,0.61,5.02,10.75
19.586,0.71,17.1,-2.2
19.588,0.63,15.1,-1.92
19.648,1.69,13.61,-5.26
19.65,2.86,14.87,-9.77
19.715,1.96,10.32,-4.55
19.718,0.49,6.28,-5.96
19.78,0.02,-1.22,-5.06
19.782,3.77,-1.53,0.43
19.783,1.77,-2.43,-2.16
19.843,0.41,0.86,-3.45
19.902,0.18,1.92,-4.94
19.904,0.65,10.36,-12.83
19.969,0.01,20.01,-20.01
19.971,2.55,20.01,-10.47
20.034,0.59,17.38,-6.86
20.094,4.59,7.06,-3.84
20.096,0.31,0.24,1.1
20.156,0.3,-2.12,1.65
20.158,0.71,-3.41,-5.88
20.219,0.43,5.65,-4.67
20.223,0.78,3.65,-6.9
20.285,0.73,18.95,-3.8
20.286,0.04,11.73,-9.06
20.348,16.51,20.01,3.65
20.351,0.38,19.97,-7.53
20.412,0.08,16.55,-5.77
20.414,4.79,16.24,-10.08
20.48,3.02,11.1,-5.14
20.483,0.24,4.82,-7.14
20.543,0.47,-0.04,-6.47
20.546,1.26,-1.77,-1.88
20.607,0.78,-3.41,-9.92
20.609,0.96,-1.8,-1.33
20.674,0.41,6.47,-11.18
20.676,1.02,20.01,-10.16
20.736,0.2,19.1,-14.67
20.738,3.61,20.01,-8.36
20.8,0.71,15.38,-5.22
20.802,1.88,9.85,-4.16
20.863,6.59,3.26,-0.55
20.865,0.63,-0.47,-2.98
20.924,0.37,-4.67,2.9
20.984,0.49,0.39,-8.24
20.986,1.18,3.73,-2.16
20.987,0.36,3.06,-13.26
21.047,7.85,20.01,-9.81
21.049,7.14,16.87,-2.75
21.11,36,19.18,-4.63
21.112,0.82,18.28,-7.06
21.173,0.06,13.18,-7.3
21.175,4.55,14.63,-11.81
21.236,0.9,8.32,-6.86
21.238,0.55,3.53,-4.39
21.34,0.63,-2.31,-3.53
21.343,0.59,-0.2,-1.53
21.344,0.2,0.27,-4.35
21.412,26,8.51,-10.12
21.475,0.67,20.01,-15.69
21.477,3.45,18.91,0.51
21.538,2.67,18.28,-6.24
21.54,0.18,14.71,-5.61
21.6,0.24,11.3,0.04
21.602,4.24,4.24,-2.59
21.664,0.16,-0.67,-1.8
21.666,0.26,-5.88,0.86
21.729,0.51,0.9,-1.29
21.731,3.3,5.73,-4.31
21.793,0.43,4.79,-14.59
21.795,3.26,13.18,-14.63
21.858,3.45,17.18,-3.3
21.86,0.31,17.14,-1.29
21.922,0.26,15.18,-3.65
21.924,0.47,13.45,-5.84
21.984,0.51,14.83,-7.69
21.986,1.14,9.73,-4.08
22.049,0.35,2.86,-6.75
22.05,0.61,0.27,-6.43
22.112,3.41,-1.1,-5.06
22.114,5.3,-3.14,-2.08
22.175,0.31,-1.41,-3.18
22.177,0.47,8.79,-10.67
22.24,0.63,20.01,-18.16
22.242,18.79,20.01,-4.31
22.304,2.16,19.93,-8.51
22.306,0.04,15.89,-5.88
22.369,0.08,10.79,-1.61
22.371,5.49,3.41,-2.82
22.433,0.9,-1.73,-3.06
22.435,0.18,-5.73,-0.35
22.5,0.77,-1.65,-2
22.501,1.57,3.57,-1.88
22.563,0.96,0.9,-10.79
22.565,0.24,20.01,-20.01
22.627,9.02,17.02,0.63
22.628,6.28,18.01,-5.06
22.691,0.06,16.55,-7.37
22.692,4.55,13.22,-8.83
22.755,4.24,13.85,-11.06
22.756,0.3,8.98,-5.81
22.819,0.73,1.1,-5.18
22.821,1.22,-2.24,-2.12
22.883,3.37,0.08,-4.39
22.885,0.67,-0.31,-2.08
22.948,0.9,-0.75,-1.69
22.95,0.3,9.22,-11.92
23.013,0.39,20.01,-14.32
23.014,20.01,20.01,4.55
23.078,1.8,16.59,-2.08
23.08,0.26,13.53,-6.94
23.143,1.37,8.51,1.49
23.145,5.49,2.12,-1.1
23.209,0.53,-1.61,-0.94
23.21,0.37,-4.59,-3.8
23.273,0.63,1.57,-3.06
23.275,0.82,5.81,-10.16
23.338,0.55,16.08,-10.51
23.34,4.24,3.06,-3.65
23.405,11.89,20.01,3.88
23.407,0.98,14.75,-0.27
23.473,0.37,17.34,-5.26
23.475,1.88,17.02,-7.88
23.539,4,6,-3.18
23.541,4.82,8.55,-6.86
23.609,0.98,2.16,-6.86
23.612,0.45,-0.94,-4.47
23.676,2.63,-0.9,-2.55
23.677,-2.2,-1.49,-1.1
23.742,0.14,-1.8,-3.1
23.744,0.45,10.67,-13.38
23.746,0.14,20.01,-20.01
23.81,20.01,20.01,1.37
23.812,3.73,18.87,-10.9
23.877,1.14,13.65,-6.2
23.942,0.31,10.36,-0.04
23.944,-4.12,3.06,0.55
24.009,0.9,-5.88,-0.47
24.011,0.39,-2.28,0.43
24.074,0.82,5.53,-4
24.076,0.8,2.35,-12.04
24.141,0.8,12.28,-9.81
24.143,7.1,11.18,-0.98
24.208,0.61,19.97,-9.02
24.21,0.67,14.95,-4.86
24.276,1.65,15.06,-7.57
24.278,3.77,16.59,-6.94
24.28,3.84,11.61,-3.33
24.348,0.8,4.2,-5.65
24.413,0.39,-2.82,-5.18
24.415,0.9,-0.75,-5.88
24.417,2.98,0.63,3.53
24.482,0.12,0.04,-2
24.484,0.47,1.29,-7.3
24.549,0.63,13.02,-15.26
24.551,0.71,16.99,-14.83
24.617,0.69,19.97,-8.71
24.62,1.41,15.38,-2
24.685,0.14,13.26,-4.59
24.687,3.73,6.28,-0.47
24.688,2.43,1.06,-1.57
24.754,0.06,-2.9,1.22
24.821,63,-2.04,-1.57
24.824,0.59,4.08,-2.35
24.825,0.73,2.82,-12.43
24.893,0.14,20.01,-10.08
24.895,0.55,2.79,6.47
24.961,7.34,20.01,-6.67
24.963,0.14,15.65,-2.63
25.03,0.12,14.32,-8.24
25.032,3.18,17.53,-11.3
25.098,3.45,10.24,-4.04
25.1,1.69,5.84,-7.06
25.168,0.88,-1.1,-5.77
25.17,0.59,-1.73,-1.57
25.235,0.49,-2.55,-10
25.237,0.08,-2.55,0.16
25.305,31,2.79,-10.32
25.307,0.04,20.01,-15.89
25.31,0.3,17.61,-18.83
25.377,3.06,20.01,-11.89
25.379,0.86,15.49,-4.71
25.444,0.55,10,-4.24
25.446,2.63,6.35,0.98
25.512,1.14,-0.31,-0.55
25.514,0.06,-4.67,2.16
25.579,0.96,-4.55,-6.32
25.581,1.1,2.39,-0.24
25.647,0.2,4.82,-12
25.649,6.55,20.01,-14.44
25.651,0.02,3.14,2.51
25.717,0.28,17.1,-4.63
25.719,0.1,13.93,-0.39
25.788,0.94,16.44,-8.83
25.79,2.98,15.81,-9.26
25.858,2.75,11.38,-6.04
25.86,0.02,-0.24,-3.65
25.927,0.53,-1.14,-4.31
25.929,1.06,-1.18,-5.37
25.996,0.04,-0.75,-0.35
25.998,0.96,-0.78,-2.35
26.066,0.63,8.67,-16.28
26.068,0.53,18.55,-5.65
26.07,5.88,19.1,-11.22
26.137,2.24,20.01,-12.08
26.139,4.79,13.3,-4.59
26.206,2.31,12.36,-2.9
26.208,2.51,5.96,0.27
26.275,0.67,-0.82,-0.39
26.277,0.61,-4.59,2.2
26.346,0.55,-2.12,-3.92
26.349,1.41,3.41,-1.53
26.421,0.61,6.04,-20.01
26.423,4,19.5,-9.85
26.491,4.67,16.12,-2.47
26.56,0.9,17.22,-5.22
26.562,0.1,12.87,-8.9
26.564,2.31,13.38,-7.69
26.632,0.22,8.43,-4.79
26.634,0.18,1.57,-5.14
26.703,0.16,-2.2,-2.79
26.705,2.43,-1.22,-1.84
