"NAME:","run_2_1.csv"
"EXPERIMENT TIME:","25-05-22 15:20"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","73"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"5.474","1.57","2.94","-0.35"
"5.506",".51","-4.08","-1.80"
"5.539","-0.31","-2.24","-1.29"
"5.57","2.16","4.08","-1.73"
"5.602",".61","2.51","-18.04"
"5.633",".88","20.01","-19.34"
"5.663",".98","0.39","8.08"
"5.694",".04","15.69","-3.69"
"5.724",".84","15.49","-3.45"
"5.755",".98","13.65","-6.67"
"5.805",".45","11.65","-6.08"
"5.808","1.37","6.55","-9.89"
"5.858",".35","1.53","-6.67"
"5.861","0.35","-1.06","-1.80"
"5.91","3.53","-2.94","-1.96"
"5.959",".90","-1.49","-2.63"
"6.008",".08","0.63","-6.86"
"6.011",".39","13.30","-12.94"
"6.043",".53","20.01","-20.01"
"6.074","5.81","20.01","-3.57"
"6.106","2.86","18.55","-2.59"
"6.14",".26","12.00","-2.43"
"6.172","3.18","6.16","-1.80"
"6.222",".59","1.49","-0.24"
"6.225",".86","-2.16","-3.06"
"6.273",".69","-2.55","-1.37"
"6.305",".12","1.14","0.08"
"6.338",".06","0.27","-8.16"
"6.388","4.90","20.01","-17.22"
"6.39","1.53","6.00","1.84"
"6.422",".39","16.16","-0.59"
"6.477",".22","14.91","-3.37"
"6.509","0.63","12.40","-5.57"
"6.541",".43","18.83","-12.04"
"6.574",".22","5.77","-9.49"
"6.605",".65","0.08","-5.37"
"6.654",".20","-2.20","-1.65"
"6.656","-2.20","-1.37","-2.20"
"6.688",".80","-1.41","-0.75"
"6.74",".08","-0.27","-4.90"
"6.743",".02","8.24","-6.47"
"6.776",".18","20.01","-20.01"
"6.828","5.92","20.01","-2.28"
"6.83","1.41","15.30","-0.71"
"6.873","1.80","11.26","-2.82"
"6.904","1.80","3.92","0.82"
"6.956",".22","1.69","-0.16"
"6.959",".73","-1.80","-1.37"
"7.01",".69","0.39","-2.82"
"7.057",".53","2.94","-1.92"
"7.061",".26","1.29","-16.95"
"7.112","1.10","20.01","-11.02"
"7.16","15.49","13.77","-4.51"
"7.194",".16","16.91","-2.79"
"7.228",".90","15.34","-2.75"
"7.283",".08","14.32","-9.22"
"7.286",".75","10.87","-9.69"
"7.329","1.02","0.86","-6.79"
"7.364","0.20","-3.26","-2.31"
"7.398","1.33","-1.80","-3.73"
"7.431","1.10","-0.78","-1.33"
"7.467",".22","-0.82","-5.22"
"7.5",".49","10.40","-12.83"
"7.533",".01","20.01","-20.01"
"7.567","5.45","20.01","3.69"
"7.6","4.28","16.44","-4.00"
"7.633","0.78","10.32","-4.82"
"7.667","1.33","10.00","-0.51"
"7.701",".18","0.43","0.71"
"7.734",".06","-4.16","-1.73"
"7.768",".51","-2.51","-2.12"
"7.802",".94","2.59","-0.98"
"7.836",".80","3.80","-10.51"
"7.87",".00","20.01","0.67"
"7.905","5.30","1.53","8.00"
"7.939",".43","19.69","-7.10"
"7.941",".02","12.71","-0.94"
"7.975","1.49","16.55","-6.83"
"8.009","2.94","19.65","-10.75"
"8.046","4.55","10.63","-3.14"
"8.081",".96","6.59","-5.96"
"8.116",".67","-3.49","-3.22"
