NAME:,run_4_1.csv,,
EXPERIMENT TIME:,25-05-2022_0000,,
ACTIVITY TYPE:,Run,,
COUNT OF ACTUAL STEPS:,116,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
0,-3.14,-9.73,-1.37
1.058771,-2.12,-9.22,1.29
2.118043,-1.33,-9.81,-1.02
3.177816,-1.18,-6.04,-0.27
4.23809,-1.77,-7.96,-1.49
5.298865,-2.59,-7.92,-0.86
6.360141,-3.06,-10.87,-1.41
7.421918,-4.2,-14.4,-1.41
8.484196,-3.41,-5.22,-1.96
9.546975,-4.16,-12.47,-3.33
10.610255,-0.39,-14.95,1.96
11.674036,-1.45,-10.63,-1.57
12.738318,-0.51,-6.24,0.71
13.803101,-1.77,-7.65,-1.37
14.868385,-1.65,-8.79,-0.82
15.93417,-3.14,-10.43,-2.2
17.000456,-4.43,-9.3,-1.77
18.067243,-6.55,-15.14,-0.59
19.134531,-0.16,-10.24,-0.63
20.20232,-1.26,-10.9,0.86
21.27061,-1.37,-8.94,-2.08
22.339401,-4.24,-7.88,0.04
23.408693,-3.53,-8.98,-0.12
24.478486,-2.9,-9.45,0.08
25.54878,-3.53,-8.9,-0.12
26.619575,-0.04,-9.3,-1.69
27.690871,-4.51,-8.71,-3.88
28.762668,-4.9,-12.94,-0.9
29.834966,0.43,-10.75,-1.41
30.907765,-0.51,-10.28,1.45
31.981065,-0.75,-8.32,-0.9
33.054866,-1.22,-6.75,-0.39
34.129168,-2.16,-8.47,-1.26
35.203971,-3.41,-10.36,-1.02
36.279275,-2.39,-9.77,-3.22
37.35508,-3.41,-11.77,-2.47
38.431386,-3.49,-14.95,1.45
39.508193,0.71,-7.18,-1.41
40.585501,-1.73,-6.16,-0.12
41.66331,-2.04,-8.75,-1.22
42.74162,-0.12,-10.4,-0.78
43.820431,-0.39,-10.4,-2.12
44.899743,-4.79,-13.38,-2.71
45.979556,-3.22,-7.65,0.08
47.05987,-3.37,-15.18,-2.75
48.140685,-3.8,-7.88,-2.86
49.222001,-1.26,-10,-4.28
50.303818,-1.69,-6.59,-1.53
51.386136,-1.14,-7.65,-2.35
52.468955,-1.61,-9.53,-1.37
53.552275,-4.43,-8.98,-2.08
54.636096,-4.35,-11.92,-4.82
55.720418,-1.73,-14.63,-0.24
56.805241,1.14,-10.75,-2.67
57.890565,-2.2,-9.61,-0.39
58.97639,-2,-7.41,-1.77
60.062716,-0.71,-7.34,-1.61
61.149543,-1.92,-7.92,-1.88
62.236871,-3.49,-9.73,-1.65
63.3247,-3.8,-10.04,-3.14
