NAME:,run_5_1.csv,,
EXPERIMENT TIME:,22-05-22 20:32,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS,165,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
111.485,-6.43,3.33,0.08
111.638,-5.3,1.02,-5.61
111.677,5.18,-2.59,0.35
111.714,-4.82,3.26,7.18
111.752,6.98,13.18,16.2
111.791,-3.73,-1.77,6.35
111.829,-15.49,6.51,-0.47
111.869,-10.9,9.22,0.31
111.907,-7.1,5.65,3.61
111.945,1.26,2.86,4.16
111.981,1.61,-1.69,-0.24
112.02,-0.27,-3.26,1.14
112.058,-0.47,1.1,8.87
112.096,-20.01,20.01,18.99
112.136,-20.01,11.06,-3.3
112.253,-6.28,5.57,14.04
112.292,-8.04,6.35,0.67
112.329,4.04,-0.39,-4.59
112.368,4.55,-8.59,4.04
112.405,3.88,-0.98,2.04
112.443,-4.35,3.53,6.16
112.48,-20.01,20.01,11.22
112.521,-13.42,2.31,-4.79
112.56,-20.01,-7.92,13.85
112.601,-14.75,3.84,1.84
112.639,-8.08,2.94,-1.22
112.678,-2.43,3.33,-3.06
112.717,6.83,0.75,2.59
112.753,3.02,-2.59,7.53
112.909,-6.51,3.02,8.67
112.947,-11.14,3.41,5.26
112.985,13.61,10,3.73
113.024,-5.49,2.75,0.04
113.061,0.04,-1.8,0.71
113.099,3.41,-4.2,0.55
113.136,2.55,-4.28,11.65
113.175,-10.55,12.51,10.47
113.216,1.84,10.79,19.38
113.254,-20.01,8.24,-3.96
113.294,-16.32,4.28,0.2
113.332,-8.79,6.47,-1.29
113.371,4.67,5.02,4.31
113.407,8.28,-0.94,-0.2
113.521,-17.42,4.2,18.75
113.56,-5.02,0,10
113.599,-18.08,12.32,4.98
113.639,-6.55,0.71,6.55
113.676,-12.43,7.49,10.51
113.716,-10.28,7.18,-0.55
113.755,-1.02,0.39,-1.8
113.794,0,-5.88,6.39
113.831,3.8,0.16,3.3
113.868,-5.26,3.84,8.55
113.905,-19.97,18.99,14.91
113.946,-10,-4.12,0.94
113.985,-2.63,0.86,8.12
114.023,-13.57,3.77,-1.33
114.063,2.47,3.8,-6.16
114.176,4.24,-3.92,6
114.213,-5.1,2.2,5.77
114.251,-20.01,20.01,13.77
114.292,-20.01,20.01,-20.01
114.333,-7.61,3.57,1.8
114.371,-11.22,2.75,3.88
114.409,-2.28,3.18,9.38
114.447,-3.73,5.41,-1.69
114.485,-0.9,-2.24,7.53
114.524,-0.78,-1.14,5.26
114.563,-0.98,1.06,0.12
114.6,-1.88,0.86,3.41
114.638,-20.01,20.01,17.57
114.678,-15.57,11.73,5.18
114.718,-15.57,2.28,2.59
114.756,-9.61,-10.12,14.95
114.797,-5.33,2.39,-1.41
114.835,-3.3,-0.59,3.14
114.874,6.16,0.08,4.79
114.91,5.18,-3.06,5.18
114.948,-5.18,-0.39,8.39
114.986,-20.01,20.01,19.06
115.027,-20.01,19.85,-14.83
115.069,-9.45,4.71,1.29
115.106,-6.43,-0.08,7.96
115.145,-10,6.16,8
115.183,-7.34,5.92,0.75
115.221,-0.35,0.47,-0.24
115.259,5.02,-4.31,2.12
115.297,3.37,-1.57,2.2
115.334,-1.45,3.3,4.86
115.452,-16,4.51,-1.02
115.492,-11.02,1.61,-2.24
115.531,-5.33,1.37,-0.39
115.57,-0.55,2.28,-3.3
115.608,4.35,-2.39,5.61
115.646,1.77,-1.29,5.81
115.683,-5.49,1.49,13.61
115.722,-16.99,13.45,-2.04
115.762,-20.01,14.51,-20.01
115.804,-11.34,3.37,2.71
115.843,-10.67,2.82,1.53
115.881,-8.71,6.9,5.41
115.919,-2.79,5.57,1.29
115.956,-0.67,1.26,-0.31
116.07,-2.71,2.04,6.67
116.107,-20.01,20.01,19.42
116.148,4.28,4.98,0
116.184,-16.95,-0.12,7.61
116.224,-10.59,-1.57,2.86
116.264,-6.24,2.75,-2.08
116.302,-2.55,4.2,-3.18
116.341,6,0.24,-5.14
116.378,0.12,-3.1,5.33
116.416,-4.04,-4.24,16.08
116.455,-20.01,20.01,17.93
116.496,-20.01,19.77,-20.01
116.537,-7.18,3.65,1.37
116.575,-15.42,5.96,7.61
116.614,-6.12,0,-0.82
116.728,5.49,1.69,-0.94
116.766,0.12,2.55,8.28
116.802,-18.91,19.22,-5.22
116.843,-4.39,3.33,14.87
116.881,-11.61,1.02,0.55
116.92,-16.48,2.31,-2.04
116.959,-10.55,0.9,-2.39
116.999,-3.49,2.39,0.16
117.036,3.3,3.02,-8.24
117.074,3.18,-1.69,9.61
117.111,-1.22,-0.51,7.49
117.15,-9.77,4.24,13.61
117.189,-20.01,4.67,11.89
117.228,-20.01,12.4,-10.51
117.27,-5.77,1.14,1.96
117.384,-3.49,5.61,-4.67
117.423,3.18,-4,2.24
117.46,2.67,-0.78,5.3
117.498,-1.22,1.49,7.45
117.535,-18.2,16.75,-2.39
117.576,-6.2,6.24,16
117.615,-19.34,5.37,-3.1
117.654,-9.85,-7.65,4.12
117.693,-10.4,2.39,-2
117.732,-2.71,-8.43,-1.14
117.772,5.22,2,-0.82
117.809,3.41,-1.45,7.14
117.847,-4.16,-1.8,6.28
117.885,-17.69,4.79,18.48
118.042,0,-0.43,-2.71
118.08,-5.84,7.65,12.55
118.119,-6.12,0.59,3.45
118.156,2.59,-2.82,-1.49
118.195,4.47,-2.47,-0.12
118.233,-1.26,4.24,4.86
118.271,-20.01,20.01,1.96
118.31,4.98,0,4.98
118.347,-20.01,9.02,-6.59
118.386,-12.12,1.92,1.33
118.425,-8,-2.12,-1.77
118.465,-4.82,1.84,-1.1
118.503,5.49,0.51,-5.57
118.657,-5.02,0,4.98
118.695,-8.04,2.51,-1.65
118.733,-11.22,-0.78,9.38
118.773,-11.02,4.59,3.3
118.811,-7.02,3.53,1.96
118.849,2.51,-1.77,0.94
118.886,4.59,-1.06,1.61
118.924,-0.86,0.63,8.98
118.961,-9.73,5.06,8.51
118.999,-17.14,15.69,8.08
119.039,-12.36,4.75,0
119.077,-18.67,4.12,-2.51
119.117,-12.36,2.24,0.98
119.155,-5.41,9.61,-5.65
119.194,1.41,1.84,-3.65
119.307,-18.91,3.02,18.91
119.347,-9.85,-1.8,7.22
119.385,-19.73,10.24,-7.34
119.426,-6.28,0.63,4.04
119.464,-10.9,7.3,9.34
119.502,-12.63,12.08,-0.12
119.543,-4.86,2.39,-3.49
119.581,1.57,0.9,-3.73
119.619,2.31,-4.12,3.14
119.656,-2.63,1.73,9.14
119.694,-20.01,20.01,15.97
119.734,-5.02,4.98,0
119.772,-19.18,5.02,3.22
119.81,-3.61,-4.12,4.98
119.925,5.61,-1.06,1.33
119.962,3.18,0.24,6.63
119.999,-4.28,0.78,2.59
120.036,-11.3,3.06,20.04
120.076,18.99,-5.02,4.98
120.192,-10.79,5.22,1.26
120.23,-6.24,0.63,11.69
120.269,-7.18,2.2,-0.27
120.307,3.1,-2.59,-1.49
120.346,4.12,-1.92,2.51
120.383,-1.02,0.47,11.77
120.422,-20.01,20.01,0.08
120.461,-5.02,0,0
120.577,-9.26,0.75,-2.2
120.616,-3.65,1.26,0.59
