NAME:,run_4_1.csv,,
EXPERIMENT TIME:,24/05/2022 15:57,,
ACTIVITY TYPE:,Running,,
Count of actual steps:,156,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
946.16,17.06,8.04,13.38
946.21,9.61,1.14,7.37
946.26,4.24,0.12,5.06
946.31,3.88,-2.59,2.79
946.36,3.26,-3.84,2.82
946.41,6.98,-1.65,5.3
946.46,13.22,2.71,7.73
946.51,15.81,8.39,11.85
946.56,14.4,7.53,12.91
946.61,4.98,5.57,6.67
946.67,0.08,4.04,5.18
946.72,0.82,5.88,4.75
946.77,0.71,8.79,4.2
946.82,5.26,8.75,5.37
946.87,12,13.65,13.89
946.92,18.08,7.26,13.93
946.97,13.34,2.82,9.77
947.02,5.65,-0.04,7.65
947.07,4,-1.88,4.67
947.12,3.57,-3.41,3.22
947.18,4.04,-2.71,4
947.23,8,0,6.86
947.28,11.89,6.9,10.43
947.33,12.79,10.08,13.14
947.38,8.87,6.43,10.32
947.43,0.94,5.3,7.61
947.48,-2.51,4.98,5.37
947.53,-0.67,6.24,5.96
947.58,5.45,8.87,6.9
947.64,8.12,9.57,8.9
947.69,11.53,10.71,13.14
947.74,14.08,5.57,10.87
947.79,6.55,2.35,6.16
947.84,3.69,0,3.73
947.89,4.2,-2.51,2.82
947.94,4.86,-3.06,3.96
947.99,11.3,0.71,6.59
948.04,13.61,6.63,8.71
948.09,12.51,9.1,9.53
948.15,8.71,6.39,8.87
948.2,2.63,4.12,7.34
948.25,0.39,3.96,6.59
948.3,1.18,5.02,6.28
948.35,4.28,6.67,8.36
948.4,8.71,5.49,9.53
948.45,16.28,6.59,12.87
948.5,17.77,2.31,10.08
948.55,6.94,1.84,6.35
948.6,4.75,-0.08,4.39
948.66,3.73,-2.71,2.94
948.71,3.3,-4.28,1.57
948.76,8.12,-0.43,6.35
948.81,12.51,-0.35,7.45
948.86,15.65,4.39,11.1
948.91,13.45,4.98,11.81
948.96,6.28,4.79,7.26
949.01,1.53,4.75,5.84
949.06,0.78,4.9,4.24
949.11,1.18,7.69,6.24
949.16,7.88,8.28,7.41
949.22,16.12,10.51,10.87
949.27,20.01,5.77,8.98
949.32,11.73,2.24,6.51
949.37,4.9,0.35,5.37
949.42,4.28,-3.02,3.06
949.47,3.61,-4.51,2.67
949.52,10.55,-0.9,5.18
949.57,13.53,2.9,6.47
949.62,13.45,7.92,8.04
949.67,11.34,10.67,8.79
949.73,6.35,6.32,5.33
949.78,1.57,5.33,4.75
949.83,0.43,7.06,5.69
949.88,1.96,8.71,5.53
949.93,8.28,9.22,5.61
949.98,10.87,12.16,8.28
950.03,14.79,10.94,9.26
950.08,10.71,2.98,6.16
950.13,4.98,0.78,3.69
950.18,4.08,-1.77,1.92
950.24,3.96,-2.63,1.92
950.29,8.36,-0.51,5.06
950.34,13.53,1.84,6.28
950.39,12.24,9.77,12.71
950.44,13.93,9.69,8.67
950.49,4.75,6.47,7.3
950.54,0.27,4.98,6.35
950.59,-1.26,6.55,3.77
950.64,1.33,7.73,3.49
950.7,6.55,10,4.94
950.75,11.26,14.51,8.12
950.8,14.91,12.87,7.22
950.85,8.43,4.43,5.22
950.9,4.2,0.9,4.39
950.95,4.63,-2.16,3.02
951,3.77,-3.18,2.86
951.05,8.59,-1.29,5.14
951.1,14.44,3.06,6.24
951.15,15.1,9.92,7.96
951.21,14.08,10.36,10.47
951.26,7.85,5.73,6.39
951.31,0.67,5.22,4
951.36,-1.96,6.47,3.45
951.41,0.9,7.18,4.28
951.46,7.18,7.81,6.24
951.51,10.08,12.36,10.28
951.56,16.67,12.43,11.65
951.61,14.55,4.98,6.83
951.66,4.43,2.12,5.22
951.72,2.71,-0.59,4
951.77,3.1,-3.69,2.16
951.82,6.71,-1.06,4.35
951.87,13.26,0.71,7.45
951.92,12.36,10.79,11.06
951.97,14.75,11.18,8.87
952.02,5.26,6.63,6.04
