NAME:,run_3_1.csv,,
EXPERIMENT TIME:,24-05-2022_2359,,
ACTIVITY TYPE:,Run,,
COUNT OF ACTUAL STEPS:,108,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
0,-2.04,-9.92,-0.63
0.966587,-3.37,-8.83,-2.67
1.933675,-1.57,-8.9,-1.18
2.901264,-3.53,-8.39,-2.75
3.869354,0.35,-9.77,-1.73
4.837945,-2.08,-9.53,-0.78
5.807037,-0.9,-10.98,0.47
6.77663,-0.67,-7.49,-1.26
7.746724,-1.77,-7.02,-0.94
8.717319,-2.28,-8.59,-1.8
9.688415,-1.33,-10.47,-1.18
10.660012,-0.59,-10.32,-2.79
11.63211,-3.53,-8.71,-4.75
12.604709,-4.2,-11.34,-5.1
13.577809,0.24,-10.98,-1.14
14.55141,-2.2,-11.61,-0.16
15.525512,2.43,-9.65,-2.43
16.500115,-2.35,-8.04,0.59
17.475219,0,-8.79,0.08
18.450824,-0.24,-5.73,-0.9
19.42693,-2.47,-7.61,-1.33
20.403537,-1.26,-12.32,-1.96
21.380645,-1.88,-12.43,-2.63
22.358254,-5.33,-11.81,-1.69
23.336364,-9.38,-12.12,1.29
24.314975,-3.37,-13.06,-3.65
25.294087,0.16,-10.36,1.49
26.2737,-2.71,-9.3,-0.47
27.253814,-1.57,-6.83,-0.31
28.234429,-1.73,-8.79,-3.45
29.215545,-0.82,-7.96,-1.18
30.197162,-0.47,-12.08,-1.02
31.17928,-7.06,-15.02,-0.51
32.161899,-0.67,-6.47,0.71
33.145019,-5.1,-13.61,-1.57
34.12864,0.59,-10.36,2.08
35.112762,-2.28,-9.45,-1.61
36.097385,-1.73,-5.53,-0.43
37.082509,-2.2,-8.32,-2.51
38.068134,-3.14,-9.61,-1.49
39.05426,-3.33,-12.2,-1.88
40.040887,-1.1,-8.12,-4.39
41.028015,-4.12,-12.75,-2.31
42.015644,1.14,-12.2,-1.06
43.003774,-0.08,-11.14,0.63
43.992405,-0.43,-7.18,-0.63
44.981537,-0.67,-5.18,-0.39
45.97117,-2.43,-6.47,-1.37
46.961304,-2.39,-12.16,-2.79
47.951939,2.24,-12.12,-6.08
48.943075,-0.16,-8.36,-4.63
49.934712,-1.14,-10.04,2.67
50.92685,-1.53,-8.83,-1.37
51.919489,-2.28,-5.45,-0.59
52.912629,-1.57,-7.37,-1.45
53.90627,-3.61,-9.85,-1.1
54.900412,-2,-10.16,-2.35
55.895055,-3.49,-10.24,-5.14
56.890199,5.22,-12.59,1.77
57.885844,-0.12,-10.67,-0.59
58.88199,0.63,-7.41,0.78
59.878637,-0.35,-7.73,-1.49
60.875785,-0.51,-6.43,-1.18
61.873434,-2,-9.38,-1.49
62.871584,-3.84,-13.77,-2.9
63.870235,-0.86,-4.12,-0.35
64.869387,-3.57,-11.81,-1.06
65.86904,-1.96,-14.2,1.49
66.869194,-1.45,-8.16,-1.45
67.869849,-1.8,-6,-0.2
68.871005,-3.3,-6.67,-1.88
69.872662,-3.77,-11.81,-1.65
70.87482,-2.39,-10.16,-0.9
71.877479,-3.37,-8.83,-3.8
72.880639,3.18,-15.77,1.14
73.8843,1.06,-10.67,-1.77
74.888462,0.04,-8.2,0.55
75.893125,-0.55,-7.22,-0.82
76.898289,-0.71,-7.06,-0.78
77.903954,-1.96,-11.14,-1.57
78.91012,-2.55,-12.71,-2.2
79.916787,-4.2,-10,0.67
80.923955,-0.04,-10.79,-0.94
81.931624,-0.31,-10.04,0.24
82.939794,0.2,-8.12,-0.94
83.948465,-0.55,-6.83,-0.75
84.957637,-2.39,-10.32,-1.49
85.96731,-5.22,-13.81,-2.2
86.977484,-8.79,-11.45,-0.24
87.988159,0.39,-11.02,-0.43
88.999335,-0.51,-11.38,0.82
90.011012,-0.12,-8.08,-0.86
91.02319,-0.31,-6.67,-1.1
92.035869,-0.47,-9.38,-0.98
93.049049,-3.84,-15.02,-1.14
94.06273,-1.1,-5.14,-0.63
95.076912,-1.61,-10.94,-0.27
96.091595,-0.35,-10.32,-0.16
97.106779,-1.1,-7.61,-0.75
98.122464,-1.02,-5.18,-0.16
99.13865,-1.69,-7.73,-0.9
100.155337,-3.77,-11.14,-1.53
101.172525,-1.61,-11.49,-2.9
102.190214,-3.65,-9.81,-3.84
103.208404,-1.69,-13.81,-1.06
104.227095,-1.8,-11.18,-1.73
105.246287,-0.39,-6.59,0.78
106.26598,-1.49,-7.85,-1.29
107.286174,-1.84,-9.96,-1.06
108.306869,-3.14,-10.9,-2.28
109.328065,-2.2,-9.26,-3.73
110.349762,2.28,-12.51,1.14
111.37196,-1.22,-10.94,-1.65
112.394659,-0.31,-7.57,0.78
113.417859,-1.45,-7.92,-0.98
114.44156,-1.53,-8.24,-1.33
115.465762,-2.9,-11.96,-2.24
116.490465,-2.47,-9.49,-3.96
117.515669,0.78,-14.24,0
118.541374,-0.16,-8.75,-0.78
119.56758,0.35,-6.16,0.35
120.594287,-2.9,-8.59,-2.71
121.621495,-2.82,-10.59,-2.04
122.649204,-2.31,-11.49,-2.71
123.677414,-3.77,-10.55,-3.26
124.706125,-1.53,-14.79,2.35
125.735337,0.08,-7.53,-1.57
126.76505,-1.45,-5.26,-0.59
127.795264,-2.94,-8.83,-2.9
128.825979,-5.1,-8.55,0.27
129.857195,-4.67,-8.98,-2.51
