NAME:,run_2_1.csv,,
557.58,-0.55,0.75,3.53
557.63,-1.69,1.06,1.73
557.68,0.82,5.92,4.51
557.74,6.04,10.94,8.75
557.79,12.28,15.34,13.26
557.84,10.67,7.45,8.2
557.89,2.67,4.51,6.83
557.94,2.71,2.24,4.94
557.99,3.22,-0.2,3.61
558.04,5.18,3.06,4.59
558.09,12.24,4.55,6.08
558.14,13.73,7.65,7.61
558.2,12.43,10.12,11.18
558.25,6.71,8.71,10.98
558.3,2.79,3.65,6.32
558.35,-0.55,1.73,3.53
558.4,-2.24,1.92,2.86
558.45,0.9,5.61,6.39
558.5,7.45,6.79,7.34
558.55,9.49,13.93,12.87
558.6,14.2,13.65,10.87
558.65,8,6.67,6.08
558.71,2.31,3.14,4.98
558.76,2.43,-0.16,3.77
558.81,3.61,-1.41,2.35
558.86,9.92,5.26,5.61
558.91,15.97,6.94,8.2
558.96,13.73,8.08,12.47
559.01,6.83,8.36,12.63
559.06,1.33,4.67,7.34
559.11,-0.63,2.47,5.18
559.16,-2.28,0.98,3.57
559.22,-1.61,3.3,5.61
559.27,5.73,7.85,7.37
559.32,12.32,14.12,11.92
559.37,13.26,9.41,8.36
559.42,7.18,4.98,5.1
559.47,4.59,3.37,4.94
559.52,5.41,0.78,3.88
559.57,4.55,-0.82,2.79
559.62,8.87,3.77,6.39
559.67,14.95,6.12,8.87
559.72,15.1,7.14,12.47
559.78,5.81,5.69,11.41
559.83,0.67,2.75,7.22
559.88,-2.31,6.2,5.61
559.93,-3.8,0.9,5.02
559.98,8.2,0.39,10.12
560.03,5.1,9.02,6.86
560.08,10.79,13.14,9.96
560.13,4.39,14.55,8.63
560.18,6.12,1.61,5.33
560.23,3.26,1.02,4.16
560.29,3.92,0.24,2.94
560.34,5.02,-1.45,2.94
560.39,9.69,4.63,7.57
560.44,15.26,4.71,9.61
560.49,14.2,7.49,14.44
560.54,7.88,7.14,12.2
560.59,3.02,2.75,8
560.64,-1.8,2.55,6.47
560.69,-3.88,3.88,3.53
560.74,0.16,5.1,4.98
560.8,6.32,7.85,7.81
560.85,13.61,11.85,11.45
560.9,13.42,8.08,11.38
560.95,5.88,0.71,6.83
561,2.79,0.55,3.65
561.05,2.98,-1.73,2.47
561.1,3.53,-0.47,4.47
561.15,10.08,0.31,7.57
561.2,17.14,8,17.42
561.26,11.81,4.55,16.75
561.31,4.94,5.02,11.92
561.36,0.63,3.53,7.34
561.41,-0.98,1.53,5.1
561.46,-2.24,1.29,1.61
561.51,0.39,3.77,4.71
561.56,7.53,6.59,7.88
561.61,17.5,11.38,14.28
561.66,15.61,6.83,13.06
561.71,5.53,0.9,7.06
561.77,2.2,1.73,5.33
561.82,2.2,-1.02,2.79
561.87,2.08,-1.45,2.94
561.92,8.12,2.51,7.26
561.97,14.71,5.49,13.53
562.02,15.14,4.75,14.55
562.07,7.3,4.67,11.96
562.12,3.92,2.43,8.24
562.17,0.86,0.94,5.61
562.22,-4.28,3.33,1.8
562.28,1.53,5.69,5.69
562.33,8,5.92,7.14
562.38,11.02,9.45,11.69
562.43,12.71,7.49,10.32
562.48,7.53,2.55,7.22
562.53,3.84,1.8,5.45
562.58,2.9,-0.04,4.31
562.63,5.02,-0.51,5.61
562.68,10.67,1.69,8.24
562.73,14.08,4.51,10.16
562.78,13.22,7.49,12.51
562.84,7.41,8.08,10.98
562.89,3.18,5.02,6.79
562.94,-0.59,3.73,5.73
562.99,-2.2,3.02,3.33
563.04,1.06,5.26,4.98
563.09,7.53,4.75,10.12
563.14,11.34,7.37,16.51
563.19,14.87,3.3,15.89
563.24,7.65,0.2,10.55
563.29,2.51,0.04,7.37
563.35,2.79,-1.57,4.12
563.4,4.31,-2.63,2.71
563.45,9.38,1.45,6.94
563.5,13.22,3.88,12.2
563.55,11.14,6.9,13.1
563.6,7.61,7.65,11.1
563.65,2.67,3.53,7.41
563.7,-1.53,2.94,4.59
563.75,-4.16,4.2,3.37
563.8,0.12,5.49,6.43
563.86,5.84,6.35,8.94
563.91,14.91,8.51,12.71
563.96,15.93,3.41,11.96
564.01,7.73,1.69,8.63
564.06,5.53,0,6.63
564.11,2.35,-3.33,4.28
564.16,1.84,-3.3,4.28
564.21,8.04,1.53,8.12
564.26,14.98,0.67,10
564.32,15.42,2.75,13.02
564.37,7.57,3.65,12.87
564.42,2.43,4.16,7.81
564.47,0.51,3.33,5.18
564.52,-3.33,3.37,3.53
564.57,-0.08,4.98,6.51
564.62,7.88,5.92,8.39
564.67,13.65,9.69,12.51
564.72,14.47,6.59,12.51
564.77,5.96,1.73,8.79
564.83,3.14,-1.33,6.04
564.88,2.75,-1.14,3.49
564.93,4,-0.75,3.26
564.98,10.16,1.49,8.51
565.03,16.79,7.41,13.77
565.08,14.75,5.96,14.63
565.13,5.26,5.1,11.45
565.18,0.31,3.73,7.88
565.23,-1.96,1.18,5.26
565.28,-3.88,1.92,4.08
565.34,-0.67,6.28,6.59
565.39,5.73,10.67,11.65
565.44,17.18,13.61,16.55
565.49,11.53,5.1,10.75
565.54,4.35,1.41,6.08
565.59,2.71,-0.16,3.92
565.64,3.92,-3.26,2.43
565.69,5.88,-2.75,4.28
565.74,12.4,2.82,8.55
565.79,12.24,4.51,11.85
565.84,8.83,6.59,14.79
565.9,3.69,4.12,9.14
565.95,-0.39,1.8,6.04
566,-2,4.2,4.31
566.05,1.41,6.24,6.35
566.1,6.59,7.26,10.04
566.15,15.3,9.49,13.02
566.2,15.3,7.06,12.04
566.25,7.26,2.47,7.3
566.3,4.24,0.04,3.3
566.35,3.33,-3.1,1.92
566.41,3.57,-2.43,3.14
566.46,10.16,0.9,7.49
566.51,11.61,3.41,11.06
566.56,14.08,7.53,13.45
566.61,8.16,7.06,12.08
566.66,2.71,3.65,7.14
566.71,-1.22,2.67,4.51
566.76,-2.43,3.96,3.65
566.81,2.08,6.2,7.3
566.86,7.26,7.3,10.9
566.92,13.42,10.43,14.4
566.97,15.42,8.55,12.83
567.02,6.75,2.63,7.26
567.07,3.41,0.67,4.63
567.12,2.63,-1.92,1.65
567.17,2.63,-2.12,2.71
567.22,7.81,1.77,6.32
567.27,10.83,6.04,12.24
567.32,11.22,10.08,14.4
567.37,8.67,7.41,13.14
567.43,2.16,2.35,8.79
567.48,-1.49,2.12,5.45
567.53,-2.63,2.43,3.84
567.58,-0.08,4.35,5.02
567.63,5.1,6.59,7.61
567.68,12.36,9.18,12
567.73,15.57,7.69,13.14
567.78,6.71,2.75,7.45
567.83,3.33,0.55,4.24
567.89,2.79,-1.61,2.31
567.94,2.51,-2.51,2
567.99,7.41,0.59,4.82
568.04,14.04,3.14,11.1
568.09,20.01,7.81,14.2
568.14,10.98,5.65,12.63
568.19,2.08,3.49,6.9
568.24,0,3.53,4.75
568.29,-3.26,3.18,3.18
568.34,0.82,4.82,4.9
568.4,7.34,6.12,8.51
568.45,15.02,9.77,13.69
568.5,15.69,7.49,12.75
568.55,7.65,2.2,7.88
568.6,3.69,0.86,5.73
568.65,2.86,-1.65,1.69
568.7,3.37,-1.69,2.63
568.75,10.28,1.14,7.41
568.8,15.69,5.1,12.83
568.85,13.26,6.75,13.26
568.91,7.3,5.69,10.75
568.96,1.53,4.24,7.18
569.01,-3.06,3.1,4.55
569.06,-4.9,5.14,3.84
569.11,1.8,6.83,5.77
569.16,7.85,7.73,8.87
569.21,16.32,15.18,15.57
569.26,17.65,7.77,10.94
569.31,6.16,0.98,5.49
569.36,2.71,-1.49,3.26
569.41,2.35,-2.31,1.49
569.47,2.98,-3.49,1.8
569.52,8.04,-0.39,9.3
569.57,11.92,0.59,12.12
569.62,12.2,5.65,16.79
569.67,6.32,2.55,12.12
569.72,2.12,2.75,7.06
569.77,0.47,4.86,4.47
569.82,1.02,6.35,6.67
569.87,4.71,6.79,10.51
569.92,10.94,6.75,15.22
569.98,16.48,6.08,15.81
570.03,11.61,3.1,12.43
570.08,5.57,0.24,7.45
570.13,3.22,-1.57,3.61
570.18,2.24,-5.77,1.65
570.23,6.94,-1.26,6.32
570.28,12.83,-1.61,9.41
570.33,10.83,5.57,15.34
570.38,8,7.69,16.24
570.43,4.04,6.79,11.3
570.49,-0.24,3.88,6.2
570.54,-3.3,3.33,2.24
570.59,-2.31,4.9,4.47
570.64,2.82,7.18,9.57
570.69,6.04,12.16,14.87
570.74,13.81,11.02,14.67
570.79,8.32,3.96,9.45
570.84,4.63,0.43,4.55
570.89,3.88,-1.41,2.2
570.95,2.08,-4.31,0.78
571,7.53,1.41,7.02
571.05,12.83,2.94,10.28
571.1,15.61,7.22,13.57
571.15,12.59,9.02,15.61
571.2,4.63,5.65,9.34
571.25,-0.16,5.02,5.49
571.3,-1.88,5.02,4.16
571.35,0.31,5.53,6.94
571.4,3.92,6.39,8.47
571.46,10.87,9.45,10.75
571.51,13.73,6.71,11.26
571.56,7.41,2.2,7.96
571.61,3.92,0.67,5.37
571.66,2.71,-1.41,3.1
571.71,1.41,-5.02,2.82
571.76,6.98,-0.27,6.9
571.81,12.4,3.18,11.14
571.86,15.77,6.2,16.44
571.91,9.38,5.37,13.96
571.97,2.59,3.37,9.14
572.02,0.16,1.26,6.55
572.07,-1.57,3.33,5.3
572.12,2.43,5.02,8.08
572.17,6.75,3.49,9.89
572.22,9.53,7.02,13.73
572.27,15.18,7.53,15.26
572.32,10.67,2,12.59
572.37,4.55,-0.59,6.79
572.42,2.67,-1.02,2.82
572.47,2.79,-2,2.43
572.53,6.51,0.35,6.35
572.58,10.47,0.63,9.18
572.63,10.2,7.81,13.96
572.68,11.73,8.9,14
572.73,3.02,4.31,8.32
572.78,-2,7.81,2.2
572.83,-1.06,3.77,2.47
572.88,-2.51,4.9,3.3
572.93,2.16,8.08,6
572.98,8.59,11.77,9.06
573.04,20.01,13.45,13.06
573.09,15.69,6.51,10.47
573.14,5.88,1.69,5.26
573.19,3.73,-0.67,4.04
573.24,2.59,-3.65,4.24
573.29,3.77,-3.57,4.2
573.34,9.53,-0.16,7.26
573.39,10.32,3.1,9.06
573.44,14.63,10.71,11.96
573.49,9.02,9.1,8.79
573.55,1.37,5.96,4.82
573.6,-0.94,2.94,3.65
573.65,-1.88,3.06,4.9
573.7,1.53,5.3,6
573.75,5.81,7.57,6.71
573.8,14.28,12.55,9.85
573.85,16.71,7.85,8.04
573.9,6.2,3.73,5.3
573.95,3.92,0.71,4.24
574.01,2.71,-1.41,3.84
574.06,3.45,-1.69,4.2
574.11,8.67,1.33,7.41
574.16,12.91,5.73,12.47
574.21,14.63,7.65,12.16
574.26,10.94,8.47,10.71
574.31,4.86,4.24,5.61
574.36,0.55,2.82,3.33
574.41,-1.65,3.18,3.14
574.46,2.16,6.24,5.26
574.52,7.77,7.02,6.47
574.57,15.06,11.1,10.12
574.62,16.44,7.14,9.26
574.67,8.12,3.57,6.94
574.72,4.98,1.69,5.18
574.77,3.22,-0.9,3.14
574.82,1.53,-3.22,2.31
574.87,9.14,1.49,6.39
574.92,14.83,5.88,10.36
574.97,15.02,8.16,11.14
575.03,10.71,7.65,10.16
575.08,4.39,4.47,5.96
575.13,0.67,3.18,4.39
575.18,-1.92,2.94,3.88
575.23,0,4.39,5.22
575.28,4.79,6.08,6.43
575.33,13.42,11.92,10.32
575.38,17.97,10.9,10.71
575.43,9.3,4.86,7.3
575.48,4.79,2.35,4.98
575.53,3.88,-0.39,3.45
575.59,2.31,-2.63,2.63
575.64,5.02,-0.24,3.84
575.69,10.71,1.61,6.75
575.74,14.75,7.61,11.22
575.79,12.59,9.18,12.2
575.84,5.92,4.39,8.43
575.89,1.41,2.31,6.79
575.94,-1.45,2.35,4.98
575.99,-1.73,3.88,4.63
576.04,3.06,5.65,7.22
576.1,6.67,9.14,10.83
576.15,15.53,11.06,13.65
576.2,13.89,5.18,10.36
576.25,6.59,2.9,5.77
576.3,3.69,0.43,3.33
576.35,3.26,-1.45,1.02
576.4,2.43,-0.9,2.47
576.45,9.22,3.37,7.96
576.5,12.91,10.47,11.61
576.55,14.04,11.69,12.59
576.61,7.18,7.14,9.61
576.66,1.26,4.59,7.49
576.71,-1.84,3.45,4.79
576.76,-3.92,3.26,3.73
576.81,1.14,6,5.77
576.86,6.86,5.88,3.96
576.91,16.24,14.87,9.26
576.96,16.4,8.36,8.55
577.01,6.79,5.22,7.34
577.07,3.92,2.98,4.86
577.12,4.43,1.77,1.96
577.17,3.18,-0.59,0.04
577.22,6.79,2.39,4.24
577.27,13.38,6.04,8.43
577.32,19.77,9.81,11.02
577.37,11.26,6.67,12.04
577.42,7.77,4.75,-1.77
577.47,-0.75,5.81,5.18
577.52,-2.2,4.82,4.39
577.58,-0.35,7.37,5.92
577.63,4.63,9.02,6.32
577.68,10.55,14.87,9.65
577.73,16.04,12.24,7.65
577.78,10.47,8.32,6.32
577.83,3.69,5.3,3.96
577.88,2.94,0.47,2.47
577.93,3.53,-1.92,1.33
577.98,6.24,0.43,3.53
578.03,10.9,4.35,6.39
578.09,10.63,6.43,10.04
578.14,9.69,10.47,12.91
578.19,5.61,5.77,7.3
578.24,0.94,4.39,5.26
578.29,-2.43,3.02,3.84
578.34,-1.96,5.22,4.04
578.39,3.49,9.26,6.79
578.44,8.43,10.67,10.2
578.49,12.87,14,12.55
578.54,12.94,9.65,8.63
578.59,5.14,5.18,5.73
578.65,2.59,2.04,3.37
578.7,3.33,-1.22,2.79
578.75,4.71,-1.29,2.39
578.8,10.12,4.55,5.73
578.85,9.69,8.12,9.53
578.9,9.89,12.12,13.14
578.95,7.77,8.51,11.1
579,1.84,4.31,7.1
579.05,-1.1,2.63,5.18
579.1,-1.53,3.26,4.82
579.16,0.43,5.96,6.59
579.21,4.2,9.18,8.51
579.26,10,14.67,12.24
579.31,15.18,11.22,11.45
579.36,8.36,4.82,7.96
579.41,4.24,3.02,5.41
579.46,3.3,0.55,3.18
579.51,3.37,-2.08,2.39
579.56,5.06,0.94,3.88
579.61,10,4.12,7.14
579.67,10.43,11.14,12.91
579.72,10.51,10.98,12.55
579.77,4,6.71,8.94
579.82,-0.16,3.1,7.26
579.87,-0.51,4.9,7.26
579.92,0,5.69,6.24
579.97,1.37,6.9,7.37
580.02,4.08,8.51,9.14
580.07,11.18,13.1,11.49
580.13,11.26,8.79,10.08
580.18,5.77,4.35,7.18
580.23,3.84,2.94,5.57
580.28,3.49,-0.2,3.14
580.33,2.75,-2.12,2.24
580.38,6.32,3.02,4.28
580.43,11.92,5.96,8.47
580.48,12.71,10.79,13.38
580.53,10.04,10.67,12.16
580.58,2.55,4.75,7.81
580.64,-1.29,2.82,5.45
580.69,-2.51,2.94,4.35
580.74,-0.75,3.3,4.79
580.79,2.67,6.71,7.34
580.84,8.75,10.98,11.53
580.89,13.53,12.36,15.61
580.94,13.57,6.86,10.83
580.99,5.61,2.59,6.75
581.04,2.98,1.37,4.51
581.09,2.75,-1.73,2.43
581.15,4.08,-1.29,3.61
581.2,10.71,3.02,7.22
581.25,11.89,7.81,11.41
581.3,11.3,9.73,12.4
581.35,5.84,8.43,9.96
581.4,0.63,5.06,6.9
581.45,-2.67,1.18,5.37
581.5,-2.24,2.9,4.31
581.55,0.04,6.24,5.49
581.6,4.08,9.06,8.59
581.66,10.32,14.83,13.18
581.71,14.59,11.61,12.28
581.76,7.49,4.55,8.39
581.81,4.24,1.45,4.2
581.86,3.14,-0.2,1.88
581.91,3.37,-1.84,1.88
581.96,7.1,2.9,5.41
582.01,12.12,7.1,8.87
582.06,11.85,10.36,11.85
582.11,8.94,10.59,12.36
582.16,3.14,5.81,7.49
582.22,-1.45,2.39,7.26
582.27,2,-2.28,3.96
582.32,-0.98,4.98,5.96
582.37,3.02,7.1,7.92
582.42,4.79,13.89,12.36
582.47,12.16,11.69,12.55
582.52,7.14,5.53,8.24
582.57,3.73,2.55,4.51
582.62,3.77,-0.39,1.84
582.67,2.82,-2.28,1.45
582.73,5.65,0.71,4.12
582.78,12.4,5.06,7.61
582.83,14.04,10.4,13.06
582.88,11.34,9.96,14.24
582.93,1.92,5.3,9.02
582.98,-1.65,2.9,6.28
583.03,-3.06,2.47,4.47
583.08,-0.43,5.53,6.2
583.13,4.9,7.69,7.77
583.18,10.2,12.2,12.59
583.24,14.32,11.38,11.73
583.29,9.92,6.32,8.79
583.34,5.57,2.47,6
583.39,3.77,0.27,3.1
583.44,2.71,-2.71,2.47
583.49,5.3,0,4.59
583.54,10.79,3.53,6.98
583.59,15.1,10.08,12.43
583.64,12.91,9.69,13.3
583.7,4.59,6.75,9.38
583.75,0.82,3.96,7.22
583.8,-1.84,2.67,5.06
583.85,-2.67,2.59,4.55
583.9,1.8,4.82,5.65
583.95,6.08,9.65,10.04
584,13.1,13.65,14.63
584.05,12.83,7.96,10.2
584.1,6.04,3.77,7.1
584.15,4.51,1.33,4.71
584.21,3.8,-1.33,2.35
584.26,4.2,-2.2,2.04
584.31,8.24,1.61,5.73
584.36,12.43,5.41,11.38
584.41,12.63,8.43,15.93
584.46,9.02,5.49,11.61
584.51,1.84,4.98,8.04
584.56,-1.69,3.96,7.02
584.61,-2.55,4.43,4.75
584.66,-0.78,5.33,5.41
584.72,3.92,6.83,7.96
584.77,11.02,13.81,14.12
584.82,19.5,14,14.04
584.87,8.75,2.75,7.1
584.92,4.12,0.78,4.59
584.97,3.84,-2.28,1.84
585.02,3.26,-3.53,1.77
585.07,8.12,1.41,6.2
585.12,12.2,5.22,10.63
585.17,11.18,9.77,13.18
585.22,9.06,9.34,12.79
585.28,1.92,5.37,8.36
585.33,-1.69,2.94,5.1
585.38,-3.02,3.18,4.43
585.43,0.04,4.75,7.02
585.48,5.06,7.06,9.57
585.53,11.57,12.98,14.67
585.58,17.14,8.59,11.38
585.63,8.47,2.12,7.26
585.68,3.53,-0.63,4.08
585.73,3.26,-2.47,2.12
585.79,4.04,-4.28,2.98
585.84,11.26,0.75,7.65
585.89,13.93,6.79,12.12
585.94,13.02,9.38,12.87
585.99,8.28,7.73,11.73
586.04,1.61,3.22,8.24
586.09,-1.61,1.92,6.55
586.14,-3.77,3.45,4.94
586.19,-0.24,5.88,6.98
586.24,4.12,9.89,10.36
586.3,13.93,14.59,11.85
586.35,11.69,10.08,10.08
586.4,5.73,3.22,5.77
586.45,3.8,0.98,3.14
586.5,4.2,-2.16,1.57
586.55,2.31,-3.37,1.37
586.6,4.31,2.2,7.22
586.65,13.18,4.82,10.4
586.7,14.24,8.83,15.1
586.76,10.55,5.77,12.51
586.81,4.55,1.61,8.36
586.86,0.94,0.51,6.08
586.91,0.24,2.39,6.24
586.96,0.98,6.28,7.57
587.01,3.96,7.41,8.55
587.06,4.43,13.96,11.26
587.11,16.32,15.46,9.96
587.16,12.87,6.39,5.22
587.21,6.47,-0.63,4.28
587.27,3.96,-3.33,2.9
587.32,2.82,-4.63,2.94
587.37,5.57,-0.78,5.81
587.42,14.08,0.35,8.47
587.47,13.1,6.55,12.43
587.52,11.1,10,16.04
587.57,7.1,4.79,9.18
587.62,0.75,2.9,6.94
587.67,-3.92,5.06,3.8
587.72,-2.51,7.1,1.57
587.78,5.49,9.81,6.43
587.83,9.77,10.83,10.24
587.88,13.85,9.85,10.83
587.93,11.22,5.26,7.26
587.98,6.2,1.41,5.49
588.03,4.71,0.12,3.8
588.18,10.47,0.24,10.08
588.23,17.81,5.26,13.22
588.28,16.99,8.51,13.18
588.34,6.83,6.75,6.47
588.39,1.73,5.81,4.47
588.44,-1.88,5.65,4.31
588.49,-1.96,7.1,5.57
588.54,3.88,8.39,7.49
588.59,7.81,7.92,10.08
588.64,12.28,11.49,13.81
588.69,11.65,4.98,9.45
588.74,5.49,1.37,6.98
588.79,3.92,-1.1,3.88
588.85,1.61,-3.06,2.71
588.9,6.79,0,6.98
588.95,10.24,-0.08,8.32
589,11.26,8.63,12.32
589.05,11.85,11.02,12.59
589.1,4.86,6.71,9.65
589.15,-1.84,4.39,5.33
589.2,-2.75,5.41,4.51
589.25,-0.78,7.14,6.16
589.3,3.14,7.18,7.73
589.36,5.18,11.38,11.02
589.41,15.38,13.96,14.55
589.46,14.16,5.26,11.26
589.51,5.26,1.26,5.81
589.56,3.92,-0.55,3.02
589.61,3.73,-4.47,3.02
589.66,5.49,-1.8,5.84
589.71,11.45,0.16,7.96
589.76,10.04,8.47,11.73
589.82,11.53,12.43,15.22
589.87,5.65,6.94,11.96
589.92,-0.67,3.41,7.22
589.97,-2.94,5.18,3.88
590.02,-1.06,6.43,5.49
590.07,3.92,7.3,8.94
590.12,5.84,9.22,12.63
590.17,14.32,10.63,15.97
590.22,12.36,4.75,11.53
590.27,5.3,0.9,6.04
590.33,4.16,-1.69,2.55
590.38,2.98,-5.22,1.22
590.43,5.18,-2.16,5.1
590.48,10.32,0.24,8.36
590.53,12.08,9.34,13.02
590.58,12,11.14,16.28
590.63,3.53,5.06,11.14
590.68,-1.53,3.73,6.04
590.73,-2.04,5.14,3.77
590.78,0.04,7.61,6.08
590.84,4.63,8.55,7.73
590.89,5.73,12.24,12.59
590.94,15.77,11.45,12.94
590.99,10.12,6,10.04
591.04,4.04,0.55,3.92
591.09,3.37,-2.16,1.61
591.14,3.69,-4.28,1.92
591.19,8.59,1.02,6.59
591.34,10.2,10.4,12.24
591.4,3.1,4.79,9.1
591.45,-0.67,3.45,5.81
591.5,-2.39,4.86,3.8
591.55,1.61,6.55,7.26
591.6,6,6.04,9.96
591.65,11.96,9.49,13.1
591.7,19.97,8.08,14.98
591.75,10.4,2.12,9.41
591.8,5.33,0.67,5.77
591.85,3.73,-1.53,2.82
591.91,2.9,-4.67,2.35
591.96,5.61,-3.26,4.67
592.01,13.93,1.1,9.3
592.06,13.38,4.63,8.79
592.11,13.06,9.41,11.49
592.16,6.04,3.53,6.2
592.21,1.92,5.1,3.33
592.26,-1.84,6.59,3.88
592.31,-1.92,7.14,5.02
592.36,4.63,8.87,8.28
592.42,16.44,7.53,9.89
592.47,20.01,5.96,10.12
592.52,13.42,-1.06,6.2
592.57,6.75,-1.37,4.47
592.62,4.24,-1.73,2.55
592.67,3.8,-5.18,3.61
592.72,5.22,-3.3,5.22
592.77,10.59,-2.67,6.28
592.82,14.36,3.53,8.36
592.87,14.28,6,10.67
592.93,9.53,4.28,8.24
592.98,1.92,5.33,5.73
593.03,-1.29,6.2,4.47
593.08,0.67,6.67,4.39
593.13,6.79,6.43,5.84
593.18,10,7.57,8.98
593.23,13.96,11.61,11.38
593.28,14.67,3.49,6.9
593.33,6.32,1.33,5.73
593.39,3.73,-1.06,4.28
593.44,3.84,-4.51,3.22
593.49,5.61,-1.73,4.75
593.54,11.77,-0.27,6.63
593.59,14.59,5.96,10.59
593.64,16.24,9.1,12.59
593.69,8.47,5.88,8.16
593.74,-0.12,5.45,6.94
593.79,-1.61,5.1,5.92
593.84,1.02,4.98,6.32
593.9,5.73,5.65,7.69
593.95,7.92,9.3,11.41
594,13.02,12.75,13.57
594.05,14.83,7.1,9.96
594.1,7.37,0.82,4.9
594.15,4,0.55,3.18
594.2,3.92,-2.9,2.31
594.25,4.98,-2.98,3.37
594.3,9.41,-0.59,5.84
594.35,11.92,4.35,10.63
594.41,13.22,10.43,13.77
594.46,10.08,7.77,9.14
594.51,1.29,6.39,6.59
594.56,-3.14,5.02,6.32
594.61,-1.61,4.35,6.35
594.66,4.82,5.3,7.57
594.71,8.2,6.9,11.1
594.76,16.32,9.77,14.16
594.81,15.3,3.57,9.61
594.86,5.57,0.82,5.06
594.91,3.77,-0.39,3.77
594.97,3.37,-3.73,2.43
595.02,4.82,-3.53,3.92
595.07,12.87,0.16,7.14
595.12,14.79,8.43,11.41
595.17,15.06,9.81,10.83
595.22,7.53,7.18,7.92
595.27,1.73,5.14,6.98
595.32,-0.31,5.26,5.61
595.37,-1.33,5.45,4.86
595.42,2.16,6.86,6.32
595.48,6.86,9.61,9.26
595.53,14.08,13.49,12.16
595.58,13.18,7.73,8.79
595.63,5.02,2.98,6.43
595.68,3.84,0.67,4.39
595.73,4.59,-2.75,1.92
595.78,3.41,-2.16,2.9
595.83,11.1,3.06,7.06
595.88,10.79,6.55,9.53
595.93,10.55,14.04,13.45
595.99,6.24,6.59,7.57
596.04,1.14,2.82,4.98
596.09,-3.1,11.92,1.22
596.14,-4.16,9.06,8.9
596.19,2.59,8.16,5.22
596.24,3.73,12.55,7.65
596.29,14.2,16,6.71
596.34,12.59,11.38,5.37
596.39,7.18,4.28,4.43
596.45,4.98,0.51,3.1
596.5,3.02,-1.14,3.65
596.55,1.73,0,3.45
596.6,10.16,1.88,4.04
596.65,14.63,10.04,3.49
596.7,15.34,12.4,10.28
596.75,9.41,10.59,3.14
596.8,2.86,6.43,4.31
596.85,-4.39,5.77,1.22
596.9,-2.31,3.88,2.55
