NAME:,run_3_1.csv,,
EXPERIMENT TIME:,25-05-22 15:22,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS:,80,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
12.125,0.16,0.12,-4.94
12.127,2.08,-3.18,-2.39
12.19,2.94,-2.08,-2.12
12.192,0.84,-0.63,-0.47
12.193,4.12,1.96,-8.47
12.258,0.86,18.95,-17.3
12.261,0.91,20.01,-20.01
12.324,2.28,20.01,-11.38
12.326,0.75,17.42,-6.32
12.388,2.43,11.85,-0.82
12.39,6.04,5.18,-3.1
12.453,2.31,-1.33,-0.63
12.455,0.77,-3.1,0.31
12.519,0.04,-2.39,-2.9
12.521,0.51,2.79,-1.77
12.584,1.61,2.9,-2.04
12.586,0.41,13.22,0.43
12.649,0.12,14.83,-12.59
12.65,11.38,20.01,3.02
12.713,0.77,19.89,-4.86
12.716,0.04,15.89,-9.96
12.717,2.16,12.43,-7.49
12.781,0.75,12.79,-6.63
12.845,0.16,5.92,-6.16
12.847,0.06,-1.33,-6.9
12.91,1.22,-2.55,-1.14
12.912,2.59,-2.71,-0.04
12.914,1.57,-0.9,-1.41
12.978,0.26,-0.63,-4.86
12.98,0.73,19.97,-16.99
13.052,0.14,20.01,-20.01
13.116,2,20.01,-10.43
13.118,0.18,19.77,-8.28
13.12,0.12,13.57,-4
13.182,0.22,8.79,-0.27
13.185,5.3,0.98,-2.08
13.255,0.12,-2.51,0.63
13.258,0.02,-1.49,-1.41
13.321,1.57,1.53,-1.02
13.325,0.04,1.22,-4.16
13.392,0.75,6.75,-15.53
13.394,6.2,20.01,-9.22
13.462,0.16,11.61,-1.88
13.47,0.67,19.97,-2.79
13.535,2.08,13.02,-4.12
13.537,2.71,12.98,-6.94
13.603,0.86,10.67,-6.28
13.605,0.35,1.65,-6.2
13.672,0.71,-2.86,-2.08
13.673,2,-2.24,-0.75
13.74,0.04,-1.61,-1.14
13.742,0.16,1.96,-8.36
13.811,0.26,11.89,-6.94
13.814,0.94,20.01,-20.01
13.879,9.26,20.01,-2.51
13.882,0.71,17.38,-5.33
13.946,2.28,14.83,-2.51
13.949,0.59,10.28,0.59
14.013,3.8,2.55,-0.82
14.015,0.43,-2.35,0.16
14.017,0.67,-1.61,0.35
14.081,2.16,2.71,-1.33
14.083,0.43,-1.96,-9.34
14.148,0.59,17.06,-2.9
14.149,0.71,11.92,-9.22
14.213,5.96,20.01,-3.02
14.216,0.79,16.12,-2.82
14.282,0.8,17.53,-8.59
14.284,0.35,11.92,-7.57
14.351,0.33,10.04,-4.35
14.353,0.43,8.16,-5.45
14.42,0.12,-0.55,-7.3
14.487,1.49,-3.26,-1.33
14.553,0.69,0.04,-7.53
14.555,2.47,18.71,-14.98
14.557,0.96,20.01,-20.01
14.623,0.9,20.01,-13.06
14.625,1.45,19.42,-7.22
14.69,0.04,14.95,-3.69
14.692,2.9,9.69,-1.18
