"23046.0","63884","64406"
"23086.0","63968","64553"
"23126.0","64041","64738"
"23166.0","64039","64737"
"23206.0","64031","64711"
"23246.0","64069","64799"
"23368.0","64358","65394"
"23408.0","64430","65556"
"23448.0","64526","65709"
"23488.0","64581","65819"
"23528.0","64619","65894"
"23568.0","64669","66012"
"23608.0","64675","66016"
"23648.0","64219","65035"
"23688.0","63922","64400"
"23728.0","63816","64207"
"23768.0","63859","64319"
"23810.0","63920","64451"
"23850.0","63999","64629"
"23890.0","64063","64768"
"23970.0","64017","64679"
"24010.0","64051","64740"
"24050.0","64130","64905"
"24090.0","64210","65073"
"24130.0","64283","65240"
"24170.0","64351","65369"
"24210.0","64403","65469"
"24252.0","64461","65582"
"24292.0","64537","65735"
"24332.0","64496","65664"
"24372.0","64069","64724"
"24412.0","63809","64174"
"24452.0","63749","64069"
"24492.0","63840","64270"
"24572.0","64034","64692"
"24612.0","64066","64768"
"24652.0","64039","64695"
"24694.0","64051","64702"
"24734.0","64119","64854"
"24774.0","64219","65053"
"24814.0","64318","65258"
"24854.0","64414","65447"
"24894.0","64482","65576"
"24934.0","64546","65688"
"24974.0","64607","65820"
"25014.0","64627","65869"
"25054.0","64199","64937"
"25094.0","63871","64242"
"25176.0","63796","64124"
"25256.0","63941","64447"
"25296.0","64023","64619"
"25336.0","64014","64599"
"25376.0","64003","64567"
"25416.0","64062","64669"
"25456.0","64154","64866"
"25496.0","64261","65085"
"25536.0","64360","65278"
"25578.0","64438","65456"
"25618.0","64512","65581"
"25658.0","64585","65712"
"25698.0","64644","65823"
"25738.0","64448","65422"
"25778.0","64018","64490"
"25819.0","63788","64023"
"25899.0","63822","64136"
"25939.0","63890","64268"
"25979.0","64001","64498"
"26019.0","64053","64592"
"26059.0","64048","64562"
"26099.0","64059","64585"
"26139.0","64140","64733"
"26179.0","64231","64936"
"26221.0","64330","65149"
"26261.0","64429","65338"
"26301.0","64510","65486"
"26341.0","64568","65595"
"26381.0","64634","65722"
"26421.0","64681","65829"
"26501.0","64050","64438"
"26541.0","63958","64265"
"26581.0","64019","64423"
"26623.0","64104","64608"
"26663.0","64198","64831"
"26703.0","64261","64964"
"26743.0","64234","64905"
"26783.0","64233","64883"
