"NAME:","walk_3.csv"
"EXPERIMENT TIME:","25/05/2022 12:00"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS","103"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"327.11","-8.55","-0.75","-0.90"
"327.21","-8.36","1.84","-0.35"
"327.32","-10.55","0.55","0.39"
"327.42","-11.57","-0.20","0.00"
"327.52","-15.38","-2.82","1.73"
"327.63","-10.28","2.28","0.71"
"327.73","-6.47","-0.16","1.33"
"327.83","-5.14","0.12","3.30"
"327.93","-16.51","-0.27","3.30"
"328.04","-11.81","0.55","3.57"
"328.14","-5.73","-1.49","-0.86"
"328.24","-10.55","-1.77","-0.08"
"328.35","-9.81","0.12","-0.63"
"328.45","-9.02","1.14","0.12"
"328.55","-10.55","0.08","-1.02"
"328.65","-9.96","-2.31","-2.55"
"328.76","-12.55","-4.00","1.29"
"328.86","-7.14","2.00","0.90"
"328.96","-4.82","-0.16","2.31"
"329.06","-8.71","1.02","2.51"
"329.16","-6.20","5.06","4.67"
"329.26","-7.02","-1.37","2.12"
"329.37","-11.34","0.39","-0.47"
"329.47","-8.79","-0.63","-1.14"
"329.58","-8.16","1.37","-0.43"
"329.68","-10.51","1.02","0.24"
"329.78","-11.85","-1.02","-0.86"
"329.89","-15.46","-3.61","2.79"
"329.99","-9.22","2.75","0.82"
"330.09","-6.28","-0.35","1.18"
"330.19","-4.24","0.98","2.59"
"330.29","-17.53","0.08","4.75"
"330.39","-17.18","-3.53","1.29"
"330.50","-7.45","-0.59","-0.04"
"330.60","-9.10","-1.96","0.75"
"330.70","-9.14","-0.24","-1.02"
"330.81","-9.10","1.49","0.24"
"330.91","-10.83","0.31","-1.06"
"331.01","-11.06","-2.20","-2.51"
"331.12","-14.63","-7.14","1.84"
"331.22","-8.67","3.02","0.35"
"331.32","-4.86","1.22","1.26"
"331.42","-6.20","2.00","3.57"
"331.52","-10.79","3.61","5.49"
"331.63","-16.99","-0.12","-0.51"
"331.73","-10.71","1.57","-1.80"
"331.83","-8.16","-2.00","0.04"
"331.94","-9.34","2.31","-0.55"
"332.04","-9.14","1.57","0.51"
"332.14","-10.67","-1.06","-1.37"
"332.25","-10.94","-2.16","-2.24"
"332.35","-13.61","-3.96","1.02"
"332.46","-8.28","2.12","0.27"
"332.56","-5.14","-0.16","1.33"
"332.66","-6.04","1.53","3.18"
"332.76","-11.53","3.53","4.79"
"332.86","-14.51","-3.26","-4.39"
"332.97","-13.85","0.63","-1.26"
"333.07","-8.08","-1.80","0.16"
"333.17","-9.61","-0.04","-0.71"
"333.28","-9.89","0.94","0.82"
"333.38","-10.20","0.43","-0.90"
"333.48","-9.69","-2.28","-3.10"
"333.58","-12.71","-4.12","1.33"
"333.69","-7.53","2.79","0.59"
"333.79","-5.06","0.12","1.65"
"333.89","-8.00","0.75","2.51"
"333.99","-8.59","6.04","4.43"
"334.09","-18.32","-3.26","-3.37"
"334.20","-10.63","-1.84","-0.47"
"334.30","-8.12","-1.57","-1.10"
"334.41","-9.30","1.41","-0.04"
"334.51","-9.92","1.80","-0.31"
"334.61","-11.02","-0.94","0.20"
"334.71","-13.14","-3.88","-0.55"
"334.82","-10.12","0.94","1.22"
"334.92","-8.04","0.86","1.69"
"335.02","-4.55","0.43","3.06"
"335.12","-12.55","0.27","3.22"
"335.23","-13.69","0.94","4.28"
"335.33","-7.73","-1.80","-1.10"
"335.43","-10.12","-1.96","0.98"
"335.54","-9.14","0.00","-1.06"
"335.64","-8.83","1.53","0.31"
"335.74","-11.10","-0.39","-0.71"
"335.84","-11.34","-2.16","-1.10"
"335.95","-14.08","-4.94","3.10"
"336.05","-8.90","3.30","0.59"
"336.15","-5.81","0.20","1.33"
"336.25","-5.18","1.06","2.94"
"336.35","-15.61","1.06","4.04"
"336.46","-15.30","-3.22","2.12"
"336.56","-9.34","-2.04","-0.24"
"336.66","-10.08","-1.53","0.12"
"336.77","-9.92","1.14","-0.47"
"336.87","-9.06","1.37","0.90"
"336.97","-11.26","0.43","-0.63"
"337.08","-10.08","-1.02","-3.80"
"337.18","-12.98","-5.41","0.51"
"337.29","-7.85","2.35","1.22"
"337.39","-4.51","0.08","1.80"
"337.48","-7.10","2.04","2.90"
"337.58","-9.69","4.08","5.77"
"337.68","-12.87","-2.28","2.63"
"337.79","-10.55","0.00","-1.02"
"337.89","-8.32","-1.26","-0.51"
"338.00","-8.98","1.41","-0.24"
"338.10","-9.45","0.43","0.24"
"338.20","-10.55","-0.24","-0.43"
"338.31","-11.02","-2.16","-2.51"
"338.41","-10.47","-1.26","1.26"
"338.52","-7.69","1.18","1.49"
"338.62","-5.10","0.12","2.20"
"338.72","-8.67","1.41","2.16"
"338.82","-7.69","5.02","5.33"
"338.92","-7.49","-1.37","4.35"
"339.02","-11.96","0.63","-0.63"
"339.12","-8.16","-0.51","-0.67"
