NAME:,walk_2_1.csv,,
EXPERIMENT TIME:,22-05-22 20:02,,
ACTIVITY TYPE:,Walking,,
COUNT OF ACTUAL STEPS,116,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
229.747,-5.37,9.53,9.41
229.784,-2.16,6.04,2.55
229.822,-2.94,5.26,1.1
229.859,-4.47,5.1,0.98
229.897,-3.65,5.61,1.61
229.934,-2.67,7.61,0.24
229.972,-5.02,6.67,0.63
230.009,-6.79,8.63,1.84
230.047,-4.47,12.79,4.82
230.085,-6.04,13.42,1.37
230.124,-4.79,11.14,3.69
230.162,-0.27,10.16,14.24
230.352,-4.2,6.67,6.75
230.39,-1.02,4.04,1.18
230.427,-2.16,4.2,3.22
230.465,-3.3,4.98,-0.9
230.503,-5.96,10,6.35
230.542,-2.82,9.81,5.45
230.579,-6.71,8.51,1.61
230.617,-10.16,11.34,2.75
230.656,-1.92,9.45,9.38
230.694,1.02,7.57,7.26
230.73,-2.98,9.38,5.65
230.768,-5.69,11.34,7.34
230.806,-2.31,8.36,5.3
230.956,-1.02,6.55,2.82
230.994,-1.92,8.28,1.26
231.031,-4.94,7.85,1.49
231.069,-5.57,10.32,3.37
231.107,-6.43,13.1,3.61
231.146,-6.04,13.06,2.71
231.184,-3.57,13.3,8.79
231.223,-0.94,7.1,5.81
231.26,-2.35,6.59,4.9
231.298,-3.37,6.47,5.3
231.335,-2.16,7.06,4.55
231.373,-3.41,7.49,4.16
231.41,-2.55,5.88,3.73
231.448,-2.86,3.65,2.24
231.597,-4.39,8.47,4.63
231.634,-5.02,10.24,5.65
231.673,-8.2,11.22,3.37
231.711,-5.22,10.75,6.43
231.75,-1.69,6.67,7.77
231.787,0.43,8.75,7.85
231.824,-3.49,11.06,7.77
231.862,-3.69,10.2,9.49
231.901,-2.67,6.59,2.35
231.939,-4.28,4.71,2.04
231.976,-4.51,4.51,1.22
232.014,0.08,5.57,0.9
232.05,-2.12,7.53,0.51
232.087,-3.96,7.96,0.78
232.24,-5.3,11.34,2.9
232.278,0,12.24,15.22
232.317,-0.75,4.75,6.71
232.354,-3.65,5.61,2.79
232.392,-3.18,5.61,2.59
232.429,-2.63,7.61,4.9
232.467,-1.45,7.18,5.37
232.504,-0.39,2.98,3.37
232.542,-3.92,4.51,3.61
232.579,-4.86,9.61,-1.06
232.618,-6.86,8.59,4.67
232.655,-4.79,8.79,3.37
232.693,-5.69,9.81,2.67
232.73,-7.96,11.34,4.43
232.769,-3.53,8.87,10.32
232.882,-4.28,11.41,7.61
232.921,-4.2,7.26,3.96
232.958,-4.24,6.24,1.65
232.996,-4.39,5.49,1.92
233.033,-2.39,5.73,1.49
233.071,-2.35,6.9,-0.12
233.109,-3.14,7.34,-0.86
233.148,-5.3,8.59,1.18
233.185,-6.35,13.65,7.73
233.224,-6.12,13.96,4.9
233.262,-4.31,13.1,3.92
233.301,-1.26,10.63,10.51
233.341,-3.22,5.1,4.94
233.378,-4.82,5.53,3.88
233.491,-2.08,6.94,4.79
233.528,-2.28,3.84,2
233.566,-3.3,4.43,2.67
233.603,-3.02,4.94,-0.86
233.642,-6.98,8.39,5.61
233.679,-4.24,9.38,4.82
233.717,-5.92,9.81,3.92
233.754,-8.51,11.65,3.65
233.793,-2.24,9.18,10.55
233.831,0,7.81,7.69
233.868,-2.12,9.3,4.63
233.905,-4.71,9.77,7.26
233.943,-4.71,6.86,5.3
233.98,-3.96,5.81,1.49
234.018,-4.35,5.06,1.77
234.055,-3.1,5.37,1.92
234.205,-6.39,12,5.3
234.244,-5.92,14.71,4.79
234.282,-4.47,12.75,4.86
234.321,-1.92,10.71,10.75
234.36,-2.24,6.2,4.86
234.398,-4.04,5.61,2.98
234.435,-3.49,5.57,4.08
234.473,-2.47,8.28,3.3
234.51,-1.33,6.94,4.35
234.548,-2.63,3.92,1.92
234.585,-4.55,4.16,2.55
234.623,-6.08,7.26,3.45
234.66,-3.84,10,4.39
234.775,-8.55,11.22,4.86
234.814,-2.55,7.02,9.69
234.851,0.94,7.06,8.71
234.887,-4.08,11.49,7.45
234.926,-5.33,9.69,8.67
234.963,-3.53,6.9,3.02
235.001,-2.82,5.3,0.86
235.038,-4.2,4.9,1.49
235.076,-2,5.37,1.92
235.113,-1.88,6.63,0.55
235.151,-3.53,8.2,0.59
235.188,-6.75,9.73,2.28
235.226,-5.3,14.47,4.71
235.265,-5.61,12.87,2.35
235.303,-2.43,12.59,9.02
235.342,-0.78,6.94,9.26
235.379,-2.47,6.32,5.22
235.417,-3.96,6,3.06
235.454,-2.63,5.84,3.45
235.492,-3.57,7.3,4.98
235.529,-2.24,5.81,4.67
235.567,-2.79,3.8,1.92
235.604,-3.33,5.1,2.71
235.642,-2.08,-0.63,3.06
235.68,-4.86,9.65,5.22
235.718,-4.98,9.3,3.8
235.755,-7.22,9.57,4.35
235.793,-9.34,10.79,13.73
235.832,-7.77,7.49,15.81
235.871,2.08,8.47,6.79
235.907,-5.02,11.26,8.67
235.946,-1.69,8.51,7.85
236.058,-4.35,4.82,1.73
236.096,-1.1,6.32,2.63
236.133,-2.16,7.57,-0.63
236.172,-6.32,8.75,0
236.209,-7.22,9.89,4.43
236.247,-4.9,14.83,6.43
236.285,-5.37,12.24,4.12
236.324,-1.69,12.47,12.55
236.363,-1.69,6.04,6.28
236.401,-3.77,6.63,2.9
236.439,-2.59,4.82,2.71
236.476,-1.92,7.18,1.88
236.514,-3.18,7.34,5.88
236.551,-1.88,4.67,3.41
236.589,-2.43,3.26,1.61
236.702,-7.37,11.34,3.41
236.741,-3.96,9.49,2.82
236.778,-7.73,11.1,4.51
236.817,-5.73,9.53,9.34
236.854,-1.26,7.53,6.9
236.892,-2.98,10.12,5.06
236.93,-6.16,12.4,9.53
236.969,-2.71,8.16,3.88
237.006,-3.3,5.49,1.18
237.044,-4.28,4.16,1.1
237.081,-3.96,4.86,0.94
237.119,-0.94,7.37,1.33
237.156,-1.77,8.32,0.16
237.194,-5.81,9.06,1.1
237.231,-7.22,13.22,5.22
237.27,-4.79,14.95,4.47
237.308,-2.59,13.14,8.39
237.347,-2,8.2,8.47
237.384,-3.06,6.08,4.04
237.422,-4.08,5.69,2.67
237.459,-2.59,6,4.43
237.497,-2.47,7.37,5.18
237.534,-1.26,6.16,3.88
237.572,-1.84,3.41,2.47
237.609,-3.45,4.63,2.82
237.647,7.41,-9.49,0
237.684,-6.12,9.34,3.14
237.722,-4.16,10.04,4.67
237.76,-5.84,10.08,3.61
237.799,-8.55,11.41,4.67
237.837,-3.73,8.36,9.85
237.875,-0.2,7.49,6.71
238.027,-3.41,4.94,1.84
238.065,-4.39,4.43,1.18
238.102,-2.94,5.22,-0.43
238.141,-2.2,6.9,-0.12
238.179,-4.55,9.14,1.69
238.217,-6.83,11.81,4.63
238.255,-6.04,15.1,4
238.294,-3.8,11.81,2.79
238.332,-0.63,13.81,13.06
238.372,-0.35,5.37,6.2
238.409,-3.61,5.26,2.63
238.447,-3.69,5.57,3.18
238.484,-2.59,7.92,5.18
238.634,-7.26,6.94,3.3
238.672,-9.14,9.02,2.55
238.709,-3.02,9.81,4.82
238.747,-5.02,10.32,3.14
238.785,-8.2,11.92,5.77
238.824,-4.9,9.73,8.67
238.861,-0.39,6.83,9.38
238.899,-3.06,10.16,6.51
238.937,-6,11.61,8.55
238.976,-1.02,5.92,2.9
239.014,-3.53,4.79,1.41
239.051,-4.43,4.47,0.35
239.089,-3.33,4.59,0.75
239.126,-2.59,7.41,0.67
239.164,-4.24,8.12,0.47
239.316,-1.69,12.91,9.57
239.354,-0.75,8.32,12
239.393,-3.57,6.63,3.45
239.43,-3.92,5.61,2.08
239.468,2.39,4.39,4.9
239.504,-2.63,7.18,5.3
239.542,-1.14,5.73,5.06
239.579,-2.43,3.49,2.12
239.617,-11.89,5.77,-1.37
239.656,-8.2,7.96,2.82
239.694,-6.75,10.55,4.79
239.732,-4.59,9.26,3.53
239.77,-8.43,11.14,3.65
239.884,-2.82,9.26,4.71
239.922,-4.2,11.57,8.08
239.96,-4.24,8.28,3.69
239.998,-3.37,6.2,1.1
240.035,-4.94,4.67,1.73
240.073,-3.45,4.67,0.16
240.11,-0.82,5.96,-0.2
240.149,-3.45,8.08,-0.2
240.187,-6.39,10.08,3.53
240.226,-5.1,13.06,7.88
240.265,-4.94,13.06,2.31
240.303,-1.41,12.79,11.61
240.343,-1.45,7.34,10.79
240.381,-3.37,6.2,3.45
240.419,-3.3,4.75,1.41
240.456,0.63,6.55,4.16
240.568,-3.57,2.79,1.06
240.605,-7.81,8.83,2.31
240.643,-8.94,8.9,3.18
240.68,-3.53,9.53,5.14
240.718,-4.71,9.02,2.94
240.755,-7.73,11.41,4.31
240.794,-5.06,10.36,9.06
240.832,-1.06,6.67,6.2
240.87,-1.22,8.04,6.86
240.907,-5.73,12.2,7.34
240.946,-3.88,9.57,6.98
240.983,-2.35,6.94,1.69
241.021,-4.08,4.55,0.75
241.058,-5.06,4.43,0.2
241.171,-5.18,8.71,1.53
241.208,-6.08,12.12,7.06
241.247,-6.2,14.36,4.39
241.285,-4.82,11.89,6.47
241.324,-0.51,12.67,14.75
241.364,-2.47,6.24,4.43
241.401,-3.69,5.3,1.65
241.439,-1.69,5.33,2.79
241.476,-3.02,7.88,5.84
241.514,-1.49,6.35,5.22
241.551,-2.04,3.33,1.49
241.589,-3.92,3.8,1.45
241.626,1.33,4.79,1.61
241.662,-5.73,9.69,3.22
241.851,-0.39,7.77,5.57
241.889,-4.79,12.12,8.39
241.927,-2.82,9.22,8.04
241.965,-2.08,5.81,4.12
242.002,-3.61,4.82,0.12
242.04,-4.39,4.63,0.82
242.077,-2,5.33,1.26
242.115,-3.14,7.3,-1.02
242.153,-5.1,7.85,1.02
242.191,-6.83,11.89,4.55
242.229,-5.45,15.26,6.47
242.268,-2.43,11.96,2.55
242.306,-1.41,11.53,12.28
242.346,-3.18,6.39,5.41
242.458,-2.24,7.22,4.24
242.496,-1.53,6.59,5.92
242.533,-3.3,3.69,1.37
242.571,-3.02,4.39,3.65
242.608,-7.65,0.04,3.26
242.646,-8,10.83,6.86
242.684,-5.33,10.08,4.63
242.723,-6.79,10.2,3.37
242.761,-7.18,10.59,7.14
242.8,-1.49,7.06,6.86
242.837,-2.2,7.77,5.26
242.875,-5.84,12.36,8.55
242.914,-3.14,10,5.84
242.952,-0.55,7.06,2.94
242.99,-4.28,4.9,1.49
243.141,-4.24,8.39,2.94
243.178,-7.49,9.61,7.85
243.216,-5.06,15.42,7.57
243.254,-6.28,12.08,-0.59
243.294,-1.18,11.96,9.45
243.332,-0.43,6.04,9.02
243.37,-3.02,6.2,4.35
243.407,-3.02,5.18,2.63
243.445,-2.79,5.84,3.06
243.482,-3.1,7.3,5.45
243.52,-1.18,4.9,3.49
243.557,-2.67,2.86,1.57
243.595,-6.9,5.18,2.55
243.632,-8.28,8.39,7.57
243.745,-9.22,10.83,3.96
243.783,-2.12,6.59,10.67
243.822,0.08,8.43,6.63
243.858,-3.41,10.83,4.63
243.897,-6.12,11.92,9.06
243.935,-0.67,7.37,2.94
243.973,-2.51,4.55,1.92
244.01,-4.43,3.49,1.37
244.048,-4.71,3.61,0.43
244.085,-0.55,5.18,-0.2
244.124,-5.41,4.82,-0.04
244.162,-7.14,9.61,2.75
244.2,-6.63,14.63,6.39
244.239,-4.86,12.63,0.47
244.277,-0.24,14.67,12.67
244.317,-1.14,6.04,8.71
244.429,-3.02,6.59,6.2
244.467,-4.12,8.16,7.85
244.504,-0.71,4.43,4.04
244.542,-1.61,2.2,0.82
244.579,-5.06,4.79,2.67
244.617,4.86,-5.02,4.98
244.654,-6.04,11.22,2.24
244.693,-4.51,8.98,3.69
244.73,-7.06,9.92,2.31
244.768,-6.86,11.18,7.41
244.806,-1.84,7.85,7.26
244.844,-1.26,9.92,6.24
244.881,-5.3,12.67,9.77
244.92,-5.73,9.77,4.79
245.032,-5.45,3.92,1.37
