NAME:,walk_3_1.csv,,
EXPERIMENT TIME:,22-05-22 20:08,,
ACTIVITY TYPE:,Walking,,
COUNT OF ACTUAL STEPS,112,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
52.418,-2.82,14.24,4.16
52.456,-4.63,14.04,-0.39
52.648,-2.16,8.67,2.04
52.686,-1.33,9.92,4.47
52.723,0.24,8.16,4.2
52.76,-0.04,4.82,1.49
52.797,-3.02,4.51,0.98
52.835,-5.1,7.02,1.37
52.872,-5.37,8.67,1.77
52.91,-3.8,8.9,1.84
52.947,-2.51,10.36,2.75
52.986,-5.49,9.73,0.04
53.023,-5.1,11.77,3.53
53.062,0.16,11.73,4.86
53.099,0.63,11.38,4.79
53.328,-2.28,6.32,0.63
53.366,-1.14,6.67,-2
53.404,-3.26,6.83,-2.08
53.443,-5.26,8.24,-0.24
53.481,-4.59,12.63,3.06
53.52,-4.9,14.71,1.02
53.558,-4.67,12.79,-0.55
53.598,1.96,15.1,12.2
53.637,-0.08,8.08,6.86
53.674,-1.88,8.63,1.06
53.712,-2.63,7.41,1.22
53.749,-2.43,7.92,3.37
54.049,-6.47,9.18,0.2
54.087,-7.1,11.92,4.39
54.125,1.77,11.65,6.39
54.163,2.31,10.98,4.39
54.2,-4.24,15.38,7.41
54.239,-5.92,11.85,4.75
54.277,-2.79,7.3,-0.98
54.316,-4.08,5.1,0.08
54.353,-4.79,5.3,0.78
54.391,-0.16,6.47,0.98
54.428,-0.51,8.39,-1.18
54.697,-4.16,5.61,-0.27
54.736,-4.31,7.3,1.18
54.773,-1.41,8.63,4.59
54.811,0.2,10.08,5.65
54.848,-0.16,7.61,2.51
54.886,-2.63,3.18,-0.59
54.924,-5.61,5.73,1.33
54.962,-6.75,8.2,1.37
54.999,-3.61,9.26,4.47
55.037,-3.18,8.9,-0.04
55.191,2.12,11.45,7.02
55.228,-4.2,14.28,3.77
55.267,-5.02,13.02,6.08
55.305,-2.16,8.63,1.65
55.343,-3.49,6.24,-0.2
55.381,-4.82,5.1,0.39
55.419,-2.55,4.98,-0.67
55.457,-1.69,7.61,-1.33
55.496,-4.08,7.81,-1.61
55.535,-6.79,7.06,-1.1
55.573,-4.08,14.2,3.53
55.612,-3.3,14.87,0.82
55.65,-1.18,18.24,3.96
55.689,0.63,10.4,11.02
55.727,-3.14,6.35,0.67
55.765,-3.73,7.37,0.2
55.99,-6.51,7.53,2.24
56.027,-5.37,8.87,1.8
56.065,-2.39,8.51,2.12
56.102,-2,9.69,1.8
56.14,-5.22,11.38,1.92
56.178,-3.57,12.67,5.61
56.217,0.24,10.43,7.61
56.254,-0.27,10.75,3.33
56.293,-5.41,15.46,6.24
56.331,-2.94,10.9,3.92
56.37,-1.49,7.37,0.08
