NAME:,walk_5_1.csv,,
3.604,1.8,-1.29,7.34
3.61,-0.94,-2.72,11.02
3.628,-3.06,2.51,6.32
3.654,-0.82,-0.43,6.28
3.697,-0.27,-1.92,4.47
3.725,0.47,-2.55,6.04
3.758,0.51,-2.94,7.49
3.792,0.9,-2.24,6.67
3.826,1.96,-1.65,7.41
3.86,2.67,-1.41,10.98
3.897,2,0.98,15.97
3.933,-1.29,-1.77,14.71
3.965,7.45,-5.92,12.16
3.984,4.67,-2.51,16.24
4.014,-5.41,-5.96,16.08
4.041,3.26,-4.71,6.94
4.075,-1.26,-0.08,7.3
4.111,-1.41,0.35,10.87
4.147,-1.45,-1.69,9.49
4.181,-0.67,-2.51,9.14
4.216,-2.16,-0.9,7.34
4.25,-1.37,0.12,6.94
4.285,-0.63,-0.04,7.34
4.304,-0.27,1.37,8.12
4.329,-1.06,0.71,8
4.363,-2.35,0.47,9.49
4.407,-2.35,0.39,9.89
4.441,-2.43,-2.35,13.57
4.461,-1.73,-3.26,13.42
4.503,-3.02,4.43,11.38
4.536,-2.12,-1.14,14.98
4.57,-5.06,0.94,12.91
4.6,-4.47,1.65,7.45
4.635,-4.39,-4.63,11.89
4.665,-0.31,-5.92,14.24
4.701,-1.33,-2.82,12.87
4.72,-2.59,2.04,7.3
4.744,-0.98,-0.35,7.02
4.778,-0.67,-1.96,5.53
4.811,0.63,-2.75,5.96
4.845,0.27,-2.43,7.37
4.879,0.98,-2.31,6.83
4.956,2.43,-2.12,7.37
5.023,2.67,-2,10.4
5.091,3.22,-0.47,15.18
5.133,2.67,-0.16,15.34
5.152,4.75,-5.69,12
5.174,-0.63,1.73,9.77
5.209,-1.33,1.41,10.47
5.245,-1.18,-2.63,8.36
5.278,-0.43,-2.63,8.79
5.301,-1.18,-0.78,5.61
5.32,-2.9,0.08,8.08
5.356,-1.06,0.31,6.16
5.39,-0.39,0.51,7.22
5.426,-0.86,-0.12,6.55
5.46,-3.02,0.43,10.24
5.495,-2.55,-1.1,11.92
5.528,-1.26,-3.26,14.63
5.564,-2.43,3.33,12.12
5.598,-3.14,1.33,13.85
5.618,-6.59,-2.55,14.4
5.642,-7.3,2.82,8.36
5.676,-1.84,-1.45,10.12
5.71,-1.49,-6.08,14.04
5.743,-1.61,-3.8,13.22
5.788,-3.84,1.33,8.63
5.809,-0.82,-2.12,6.83
5.851,-1.1,-2.79,4.63
5.877,0.24,-2.51,5.61
5.898,0.24,-2.39,5.61
5.934,0.98,-1.37,6.35
5.968,3.18,-1.1,7.41
6.002,3.77,-1.57,11.18
6.039,1.57,-0.82,18.71
6.073,0.24,-3.53,13.53
6.108,3.14,-5.61,14.04
6.145,-5.18,-4.12,18.71
6.176,2.16,-7.73,9.81
6.2,-1.84,-0.35,8.71
6.216,-2.75,2.43,9.73
6.252,-0.94,-1.18,10.98
6.285,-1.18,-3.18,9.69
6.318,-1.33,-0.82,5.73
6.357,-3.02,0.24,7.37
6.391,-1.22,-0.78,6.51
6.424,-0.47,1.53,6.35
6.461,-1.06,0.2,7.06
6.492,-1.8,0.39,6.86
6.516,-2.71,1.1,11.57
6.54,-2.59,-1.49,15.49
6.57,-1.18,0.27,13.18
6.602,-3.26,2.9,13.22
6.636,-4.35,-3.18,14.98
6.671,-8.9,1.53,10
6.706,-9.14,2.98,12.87
6.74,-4.35,-5.84,13.69
6.815,-1.65,-6.24,14.59
6.883,-2.71,-0.82,10.12
6.95,-2.47,2.04,4.51
6.998,-1.45,-1.77,6.12
7.015,-0.27,-2.24,5.06
7.032,0.47,-1.49,4.31
7.034,4.31,-2.47,9.41
7.064,4.08,-1.61,14.75
7.107,-2.82,-0.16,19.18
7.133,9.3,-6.08,11.92
7.159,6.04,1.02,12.87
7.193,-10.36,-4,15.97
7.227,-0.47,-11.18,12.67
7.259,2.43,0.12,8.08
7.283,-4.04,2.75,8.12
7.305,-0.59,-3.53,8.79
7.338,-1.14,-4.47,11.22
7.372,-1.96,-1.06,6.94
7.405,-1.37,1.57,3.61
7.439,-1.77,-0.16,6.39
7.475,-0.24,-0.55,8.47
7.508,-1.49,0.71,8.32
7.542,-3.3,1.1,7.65
7.575,-3.02,-0.43,11.73
7.61,-2.71,-1.22,15.46
7.644,-0.55,-1.41,13.53
7.678,-3.41,4.63,11.38
7.697,-2.71,-0.67,14.87
7.722,-5.37,-1.1,12.2
7.755,-7.06,4.47,10.36
7.789,-4,-3.53,13.81
7.824,-1.41,-7.18,15.22
7.857,-1.53,-3.49,12.83
7.892,-2.86,3.61,5.73
7.926,-0.86,-0.82,6.71
7.96,-0.94,-2,4.51
7.996,-0.43,-1.49,4.55
8.03,0.71,-2.63,6.12
8.045,1.61,-0.63,6.51
8.073,4.04,-2,9.18
8.104,2.94,-1.65,13.38
8.138,0.51,1.96,19.57
8.182,6.28,-6.55,12.83
8.214,-0.86,-4.9,17.69
8.248,-12.43,-5.18,18.48
8.282,0.63,-4.04,5.18
8.325,-1.65,-0.51,8.98
8.344,-0.94,-0.27,12.59
8.36,-3.3,-0.86,10.24
8.402,-0.86,-1.73,9.18
8.44,-0.94,-0.43,6.08
8.474,-1.53,-0.08,6.43
8.509,-2.75,-0.55,7.73
8.541,-0.9,0.86,6.71
8.576,-2.04,0.82,7.49
8.596,-2.35,1.06,8.63
9.566,-2.47,0.08,12.36
9.597,-2.04,-0.86,13.85
9.599,-3.65,4.82,12.28
9.6,-5.73,-3.61,15.97
9.606,-11.65,3.57,9.69
9.622,-3.18,-0.47,11.96
9.657,-3.37,0.51,14.51
9.72,0.82,-2.31,13.73
9.744,-3.37,4.82,11.22
9.757,-5.53,-0.2,15.85
9.789,-11.02,1.29,11.41
9.824,-3.69,0.55,10.9
9.857,-3.96,-6.39,12.12
9.891,-0.86,-6.24,15.18
9.925,-2.55,-0.39,11.92
9.938,-1.57,0.04,6.04
9.967,-1.06,-2.28,6.08
10.001,-0.39,-1.1,3.8
10.035,0.47,-2.55,4.39
10.068,0.9,-3.49,6.63
10.103,2.24,0.12,5.22
10.138,5.49,-0.86,9.77
10.171,3.61,-2.24,16.16
10.205,-2.63,-0.39,19.57
10.239,10.63,-6.98,11.77
10.272,-2.39,-0.98,14.4
10.307,-5.92,-9.41,16.63
10.339,-1.49,-2,12.47
10.355,-2.98,3.22,9.26
10.381,-1.57,-0.78,10.47
10.43,-2.16,-4.98,10.43
10.466,-1.65,-1.65,8.43
10.539,-1.02,0.67,4.16
10.607,-0.82,-1.26,5.84
10.674,-2,0.55,5.61
10.691,-2.67,0,6.47
10.733,-0.82,-0.08,9.65
10.737,-2.9,-0.08,15.06
10.757,-3.37,4.79,13.26
10.789,-5.69,-3.3,14.4
10.823,-6.86,2,9.57
10.84,-5.84,-0.75,11.77
10.868,-1.26,-8.04,14.87
10.903,-1.22,-5.88,14.98
10.93,-5.14,4.28,5.96
10.963,-0.78,-0.43,6.94
10.999,-1.61,-1.33,3.96
11.032,0.04,-1.57,3.73
11.069,0.12,-2.67,6.39
11.103,2.43,-1.45,6.63
11.134,4.51,-2.63,8.67
11.17,3.8,-0.63,11.73
11.205,1.69,1.49,18.79
11.223,7.02,-4.16,13.77
11.246,6.86,2.12,10.51
11.281,-8.28,-4,13.45
11.314,-5.57,-10.36,13.1
11.348,1.73,0.24,14.98
11.384,-1.41,3.49,7.37
11.419,-0.75,-1.22,7.26
11.451,-3.73,-4.63,12.91
11.495,-1.29,-0.9,6.94
11.525,-2.04,1.33,5.3
11.555,-2.24,-0.24,7.73
11.588,-0.04,-0.16,6.39
11.602,-0.55,0.59,6.94
11.656,-2.16,0.47,6.67
11.673,-2.28,0.27,11.92
11.696,-2.59,-1.61,15.42
11.731,-1.77,1.96,13.3
11.763,-3.14,3.84,13.26
11.796,-4.75,-2.55,12.28
11.834,-8.55,2.75,8.04
11.867,-7.37,-0.35,12.94
11.902,-1.45,-8.63,16.4
11.932,-1.06,-5.81,15.14
11.967,-3.84,4.67,5.84
12.001,-1.29,-0.47,5.53
12.035,-0.75,-1.96,4.04
12.054,0.27,-2.35,4.28
12.101,0.94,-3.92,5.14
12.12,1.84,-1.49,5.92
12.149,4.98,-1.1,8.43
12.177,4.63,-1.22,12.91
12.21,-2.28,1.29,20.01
12.251,10.83,-6.55,12.04
12.278,4.94,1.06,10.59
12.326,-12.08,-5.84,16.12
12.399,-1.41,-9.22,11.41
12.466,2.55,1.96,10.94
12.533,-4.55,3.92,7.77
12.576,-0.16,-3.1,8.2
12.603,-0.9,0.16,6.12
12.606,-0.16,1.1,6.59
12.628,-1.02,0.59,5.49
12.662,-1.1,0.47,6.16
12.697,-3.61,-0.31,14.04
12.728,0.47,-3.61,15.14
12.761,-2.82,4.71,12.55
12.795,-2.24,1.61,14.51
12.829,-3.57,-2.24,13.96
12.863,-8.08,3.06,6.2
12.897,-5.1,-0.86,11.06
12.932,-0.55,-8.24,16.91
12.966,-1.18,-3.73,14.04
12.985,-3.26,2.63,5.65
13.014,-2,-0.47,6.47
13.046,-0.43,-1.02,4
13.08,0.47,-1.29,4.35
13.116,1.26,-2.82,5.81
13.149,1.73,-0.75,5.96
13.183,3.84,-0.08,7.49
13.219,3.53,-0.78,12.16
13.257,0.24,0.31,17.93
13.286,8,-7.22,14.63
13.302,4.28,-4.71,14.67
13.332,-1.26,-1.14,12.47
13.365,-5.88,-9.3,14.67
13.399,-3.14,-1.02,11.1
13.431,-5.06,4,10.43
13.469,-1.77,-2.43,8.67
13.504,-1.37,-3.96,10.9
13.533,-1.33,-1.1,5.92
13.559,-1.29,0.9,4.86
13.605,-1.49,-0.43,7.26
13.633,-2.16,1.22,6.47
13.667,-2.94,0.27,6.9
13.701,-1.1,1.1,14.44
13.719,-2.04,1.06,13.26
13.766,-0.78,-1.26,13.45
13.783,-1.84,-0.31,13.22
13.808,-2.94,4.35,12.98
13.841,-3.1,-2.82,14.16
13.877,-9.57,1.18,7.37
13.922,-6.04,-1.33,13.42
13.953,-0.59,-7.34,16.83
13.981,-1.57,-5.06,15.42
14.014,-3.61,3.8,6.35
14.047,0.2,-0.63,6
14.082,-0.67,-2.08,5.06
14.116,-0.16,-0.75,3.26
14.132,1.57,-3.02,4.86
14.168,0.98,-1.26,6.24
14.196,4.31,-1.18,8.12
14.269,3.88,-1.29,12.04
14.338,1.14,-1.1,19.22
14.405,-1.1,-1.26,15.77
14.433,8.12,-3.8,11.3
14.457,0.39,0.08,12.43
14.483,-2.16,-0.43,8.12
14.519,-3.22,-4.98,11.41
14.557,-1.33,-2.08,8.67
14.587,-1.37,1.33,5.18
15.054,-1.57,-0.04,5.88
15.551,-1.53,0.39,8.83
15.585,-0.98,0.35,7.49
15.59,-0.24,0.43,8.51
15.597,-0.3,1.96,5.06
15.61,-0.27,0.67,4.59
15.63,-1.57,0.24,6.12
15.666,-0.94,-1.18,9.22
15.7,0.2,0.63,8.94
15.739,-1.02,1.06,6.67
15.768,-2.28,0.39,9.92
15.802,-3.61,-0.9,14.79
15.837,-0.27,-3.06,14.71
15.87,-3.57,4.47,10.98
15.892,-4.08,-3.69,17.1
15.911,-10.16,1.18,12.59
15.944,-7.88,0.98,10.94
15.979,0.24,-7.3,11.69
16.011,-0.98,-6,14.2
16.046,-1.18,0.08,12.55
16.12,-2.31,1.8,7.14
16.188,-0.59,-2.55,6.71
16.323,-1.06,-1.69,4.86
16.345,0.35,-1.69,5.81
16.347,1.73,-2.16,5.53
16.361,5.41,-1.57,7.73
16.362,3.33,-0.98,12.87
16.376,11.26,-6.86,13.69
16.403,5.02,-0.67,11.85
16.437,-13.85,-5.65,20.01
16.47,-2.98,-5.84,9.45
16.507,0.82,1.92,8.98
16.537,-1.73,1.06,10.71
16.572,-3.53,-2.08,10.63
16.604,-0.31,-1.65,7.81
16.639,-1.92,1.69,5.49
16.672,-1.06,1.65,7.49
16.695,-2.59,0.86,10.04
16.718,-4.79,-1.26,9.26
16.768,-2.71,0.9,9.81
16.799,-0.31,0.51,10.63
16.823,1.57,0,12.51
16.844,1.14,-1.02,16.12
16.879,1.73,0.08,14.63
16.92,-4.79,1.02,11.85
16.948,-6.24,5.3,11.18
16.988,-4.9,-5.57,11.18
17.018,-3.22,-3.69,13.85
17.051,-3.26,-1.8,13.38
17.085,-2.94,-2.04,9.77
17.119,-1.1,-1.1,7.81
17.139,-0.08,-1.92,7.81
17.166,-1.14,-0.71,6.86
17.205,0.24,-1.22,6.04
17.238,0.86,-1.92,5.84
17.267,1.18,-2.28,5.88
17.312,1.73,-2.35,5.3
17.346,2.51,-2.47,6.08
17.375,3.02,-1.45,5.81
17.412,4,0.08,9.02
17.442,2.04,0.16,16.51
17.474,2.9,-3.73,15.85
17.496,4.47,-6.83,11.85
17.538,-0.78,-1.41,17.18
17.562,-4.63,-9.1,13.1
17.594,-2.28,-1.57,10.63
17.622,2.63,-0.16,6.71
17.66,-2.59,-0.27,10.59
17.695,-2,-3.33,17.1
17.72,0.2,-2.71,8.04
17.762,-1.14,-0.27,5.22
17.788,-1.57,-0.08,7.65
17.821,-1.14,-0.16,6.39
17.855,-0.43,0.16,8.24
17.876,-0.51,0.24,7.3
17.911,-1.57,1.18,10.16
17.972,-2.67,0.63,11.69
18.04,-0.43,-1.69,12.36
18.107,-2.47,1.06,11.89
18.154,-2,1.14,12.2
18.156,-3.8,-3.49,13.85
18.169,-1.73,-7.61,17.18
18.188,-3.65,-3.69,16.55
18.227,-1.18,1.77,7.88
18.258,-0.75,0.71,7.18
18.294,-0.94,-3.26,6.79
18.323,0.12,-2.75,5.69
18.36,0.47,-1.88,5.3
18.411,1.77,-1.33,5.3
18.442,2.71,-1.37,4.43
18.465,3.22,1.61,6.55
18.489,3.49,0.12,14.95
18.528,-2.12,-3.65,19.57
18.558,7.88,-5.26,14.44
18.589,3.92,-2.82,15.22
18.606,-5.88,-8.32,14.95
18.637,-1.41,-3.3,7.65
18.678,-2.24,0.08,9.77
18.726,-1.65,-0.67,12.12
18.762,-2.39,-1.69,12.16
18.792,-0.16,-2.31,8.24
18.811,-1.65,0.04,5.61
18.84,-2.39,0.75,7.34
18.875,-1.65,-0.9,7.49
18.905,-1.92,-0.39,8.43
18.942,-0.75,-0.12,7.65
18.974,-1.49,0.55,10.43
18.993,-2.16,1.22,11.85
19.034,-0.51,-3.41,14.28
19.067,-2.28,1.92,12.94
19.109,-2.43,2.67,13.49
19.14,-5.61,-4.51,16.24
19.169,-8.12,2.71,8.63
19.188,-0.39,-2.82,11.38
19.216,-0.94,-5.92,14.2
19.25,-1.92,-2.82,15.42
19.279,-2.51,2.12,7.92
19.312,0.63,-1.73,7.18
19.346,-0.67,-2.31,5.61
19.378,0.63,-1.18,5.14
19.402,1.57,-1.57,5.61
19.44,2.16,-2.59,5.33
19.475,1.8,0.12,5.61
19.517,5.14,0.12,9.45
19.547,3.8,-2.9,17.89
19.582,-2.47,-3.22,19.38
19.612,6.86,-6,15.57
19.648,-8.59,-3.3,17.26
19.677,-0.16,-6.08,8.24
19.714,-1.49,-0.12,10.36
19.749,-2.47,1.02,11.41
19.771,-1.18,-1.49,9.57
19.787,-1.45,-2.35,10.08
19.873,-2.08,-0.35,6.32
19.919,-1.92,0.43,5.92
19.989,-2.16,-1.14,8.55
20.038,-0.31,0.47,5.96
20.074,-1.14,0.98,6.83
20.099,-2,2.55,13.85
20.117,-1.92,1.33,13.96
20.149,-4.94,-2.51,12.12
20.179,-6.71,1.8,6.32
20.213,-7.18,-2.63,14.32
20.243,-0.75,-6.08,18.83
20.275,-3.06,-3.37,14.12
20.321,-2.9,1.53,7.57
20.356,0.08,-1.22,6.59
20.386,0.27,-2.39,4.71
20.422,0.43,-1.69,3.96
20.454,1.49,-2.43,5.06
20.49,1.26,-0.94,5.73
20.525,4.98,-1.26,6.79
20.55,4.35,-1.77,11.3
20.583,0.16,-1.22,20.01
21.053,11.22,-5.96,14
21.549,6.08,2.51,11.41
21.552,-9.49,-4.9,13.49
21.558,-0.82,-12,7.73
21.585,-1.14,0.78,9.14
21.603,-2.67,0.94,20.01
21.631,8.43,-5.14,12.87
21.706,4.75,-1.8,13.61
21.767,-8.87,-7.22,16.71
21.835,0.71,-7.49,7.26
21.886,-0.82,0.16,10.32
21.917,-3.06,1.57,11.45
21.919,-2.35,-1.26,8.87
21.922,-0.43,-1.88,8.04
21.924,-0.59,0.31,4.47
21.925,-1.96,0.08,6.12
21.954,-1.61,0,6.63
21.98,-0.51,0.71,9.38
22.01,-1.1,1.02,9.96
22.042,-0.39,1.8,9.22
22.076,-1.26,-1.53,11.73
22.111,-0.51,-3.88,16.75
22.144,-1.92,3.14,13.42
22.182,-3.37,2.94,14.24
22.213,-6.9,0.82,12.59
22.244,-7.06,2.2,7.65
22.28,-4.39,-4.28,12.36
22.308,-1.22,-6.9,15.26
22.339,-2.47,-3.26,13.42
22.375,-3.49,2.79,6.16
22.391,0.12,-1.61,7.1
22.417,-0.78,-2.16,5.61
22.456,1.41,-2.24,5.3
22.484,1.14,-2.31,5.69
22.519,2.47,-2.59,6.32
22.551,4.43,0.16,6.24
22.585,4.35,-0.55,11.92
22.621,-1.18,0.47,20.01
22.657,5.57,-3.92,14.12
22.693,5.26,-3.06,13.34
22.71,-8.47,-2.67,16.08
22.752,-0.82,-6.32,8.71
22.786,1.37,-0.82,11.18
22.808,-3.33,1.92,10.4
22.835,0.51,-2.04,7.49
22.869,-0.71,-2.75,9.73
22.902,-0.43,-0.55,6.79
22.947,-1.92,1.57,5.06
22.984,0,-0.98,7.18
23.013,-0.39,0.71,8.59
23.043,0.2,1.06,7.14
23.08,-2.04,0.12,9.41
23.111,-3.41,-1.02,12.08
23.128,-0.2,-4.35,14.51
23.158,-2.55,2.47,12.91
23.187,-1.73,0.39,14.71
23.228,-4.9,-0.08,13.89
23.261,-7.85,2.67,8.04
23.288,-2.94,-3.69,10.43
23.324,-0.43,-6.98,15.18
23.356,-2.12,-4.24,14.95
23.395,-3.92,3.37,6.67
23.429,0.59,-1.1,6
23.458,0.55,-1.49,5.69
23.492,2,-1.45,5.22
23.563,1.96,-2.86,5.3
23.63,1.49,-2.67,6.83
23.698,4.86,-0.08,6.32
23.725,5.1,-0.31,11.38
23.753,0.35,-2.63,16.71
23.776,10.51,-4.9,13.57
23.808,1.14,2.71,8.08
23.839,-2.55,2.04,10.08
23.87,-1.65,-3.41,9.89
23.905,-0.82,-1.73,9.34
23.936,-0.55,0.39,4.04
23.969,-2.31,0.59,5.69
24.009,0.51,-1.22,6.94
24.036,-0.51,0.94,7.37
24.066,-1.33,0.86,6.63
24.089,-0.98,0.31,9.22
24.118,-2.67,0.2,13.3
24.152,0.24,-3.02,13.14
24.188,-2.67,3.18,11.53
24.216,-1.73,1.61,13.42
24.258,-4.47,-3.06,14.79
24.288,-8.67,1.77,6.47
24.317,-5.37,0.94,12.4
24.337,-0.94,-4.55,16.2
24.374,-0.31,-1.88,15.61
24.404,-3.02,2.2,9.34
24.431,-0.24,-1.92,6.63
24.467,-1.18,-2.63,5.22
24.501,-0.86,-1.92,4.24
24.537,-0.08,-1.77,5.26
24.57,0.71,-1.49,5.73
24.604,2.79,-1.96,6.04
24.643,4.82,-1.84,9.41
24.688,2.55,-0.67,14.04
24.69,-6.55,-2.86,17.26
24.724,12.16,-5.77,13.38
24.753,-0.31,3.96,12.43
24.783,-5.61,-5.41,16.08
24.818,-1.88,-7.53,14.32
24.857,-3.61,3.22,9.18
24.9,-2.47,1.1,11.61
24.928,-1.65,-5.18,11.06
24.961,-1.26,-3.33,9.45
24.987,-0.63,0.86,5.88
25.023,-1.77,1.02,7.61
25.078,0.75,1.37,4.98
25.11,-0.82,0.55,6.55
25.131,-3.33,-0.31,9.06
25.163,-0.47,-0.04,11.85
25.192,-1.41,0.59,12.32
25.221,-0.12,-0.55,11.92
25.25,-2.71,0.59,12.2
25.27,-2.43,2.43,12
25.302,-5.02,-2.24,16
25.335,-9.49,3.45,10.94
25.372,0.16,-5.65,10.51
25.432,-2.2,-3.41,12.36
25.501,0.39,-2.28,16.59
25.57,-3.96,3.14,10.59
25.61,-0.59,-1.73,7.41
25.64,-1.57,-1.53,6.28
25.641,-2.55,-0.43,5.49
25.659,0.63,-1.84,6.04
25.66,1.53,-2.75,7.06
25.705,3.3,-2.94,8.67
25.738,4.59,0,12.24
25.77,0.27,0.55,16.48
25.807,7.34,-3.26,12.47
25.824,6,3.26,13.38
25.856,-3.88,-5.45,13.93
25.89,-0.78,-12.2,14.59
25.921,-2.98,3.26,8.16
25.955,-4.35,3.45,10.79
25.988,-2.08,-3.45,9.14
26.023,-0.35,-4.24,12.91
26.058,1.14,-2.43,9.96
26.092,-2.63,2.2,5.69
26.125,-0.78,-0.04,9.22
26.127,-1.53,-0.04,8.47
26.18,0.71,-0.24,7.41
26.205,1.26,0.43,7.22
26.238,-1.61,0.24,7.3
26.267,-3.8,-1.26,9.1
26.3,-1.8,-4.82,15.69
26.333,-1.57,2.16,11.49
26.366,-4,0.86,15.1
26.401,-8.08,1.18,14.59
26.436,-7.81,0.75,10.51
26.485,0.63,-5.73,9.96
26.486,-1.33,-2.43,13.3
26.523,-0.24,0.39,16.28
26.558,-3.73,2.67,8.63
27.035,-1.77,-1.92,7.18
27.534,-1.65,-1.53,6.67
27.574,-0.47,-2.55,5.49
27.597,-3.53,-1.69,9.45
27.616,-2.04,-0.67,7.14
27.647,-0.51,-2.47,5.61
27.684,0.16,-3.18,5.57
27.716,-0.59,-1.69,5.02
27.746,0.2,-1.96,5.57
27.764,1.29,-1.53,6.08
27.794,2.94,-2.24,7.45
27.826,4.24,-1.53,10.59
27.857,2.55,-2.24,16.79
27.889,6.35,-3.61,13.81
27.922,4.63,-1.45,14.67
27.969,-2.28,-0.86,16.99
27.994,4.75,-9.34,6.47
28.03,-0.98,-1.73,7.22
28.06,-2.59,1.69,11.49
28.094,0.27,-0.2,11.85
28.128,-2.08,-2.63,10.55
28.16,-0.9,-1.88,7.69
28.194,-0.75,0.04,6
28.228,-2.28,1.1,7.81
28.247,-1.18,0.51,8.39
28.291,-0.39,-0.55,6.75
28.329,-0.39,0,7.18
28.368,-1.33,-0.43,11.14
28.405,-0.24,-1.45,12.91
28.44,-1.14,0.24,12.2
28.462,-2.43,3.22,11.57
28.463,-4.86,0.67,14.87
28.499,-9.96,0.12,13.18
28.539,-8.32,3.14,11.61
28.562,-2.51,-5.06,12.24
28.596,-1.02,-3.33,12.24
28.629,-2.51,-0.59,13.53
28.66,-2.55,-0.55,8.08
28.694,-0.27,-3.45,8
28.726,-1.8,-0.31,7.37
28.769,-0.9,-1.41,7.06
28.793,-1.22,-2.75,7.02
28.826,-1.06,-2.55,5.69
28.86,0.47,-3.3,6.59
28.896,1.69,-2.71,10.87
28.93,4.55,-0.16,13.06
28.964,0.63,0.24,14.95
28.996,6.79,-0.35,11.57
29.028,5.06,0.51,13.34
29.059,-1.49,-4.59,15.73
29.128,-0.35,-10.36,7.34
29.197,-3.53,0.35,9.53
29.265,-1.57,-0.82,10.71
29.318,-2.63,-2.86,11.02
29.345,-0.39,0.86,9.81
29.346,-2.08,-1.02,9.65
29.347,-1.53,-0.63,6.98
29.383,-1.77,0.47,8.71
29.424,-0.39,0.39,11.02
29.444,-0.08,-0.59,12.79
29.48,-1.14,-1.02,12.67
29.502,-1.57,2.43,13.02
29.543,-2.51,2.08,11.73
29.564,-9.06,1.02,10.32
29.59,-4.47,-0.59,10.94
29.624,-1.77,-1.61,13.77
29.655,-2.47,-2.28,12.87
29.687,-2.08,-1.61,12.98
29.719,-2.79,-0.51,8.28
29.752,-1.22,-2,6.75
29.79,-1.26,-3.57,6.63
29.824,-2.2,-1.1,7.22
29.856,0.35,-2.67,7.53
29.89,-0.35,-3.92,7.69
29.922,1.02,-3.26,7.92
29.954,4.59,-1.1,11.18
29.974,3.18,0.86,13.02
30.008,-3.92,-0.78,16.75
30.045,6.71,-3.84,12.2
30.085,5.18,1.14,9.38
30.107,-1.26,-2.67,12.28
30.145,-3.37,-9.73,9.65
30.18,-2.55,0.86,15.97
30.212,3.69,0.39,6.55
30.251,-0.9,-0.2,7.3
30.271,-3.8,-0.78,12.51
30.307,-1.02,-0.39,8.98
30.338,-1.22,0.43,7.1
30.358,-1.96,-0.27,8.08
30.387,-2.08,0.35,9.14
30.424,-0.82,-0.35,8.28
30.461,0,-0.39,8.67
30.5,-2.31,0.39,9.81
30.522,-1.61,-2.2,12
30.56,-0.82,-0.08,13.22
30.589,-1.8,1.53,12.59
30.62,-1.69,1.33,11.14
30.655,-9.41,1.26,7.77
30.693,-4.9,2.2,13.22
30.732,0.04,-2.86,14.98
30.757,-2.79,-2.12,13.96
30.796,-1.92,-2.59,11.77
