"NAME:","walk_2_1.csv"
"EXPERIMENT TIME:","23/05/2022 12:58"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS","74"

"Time [sec]","ACC X","ACC Y","ACC Z"
"201.23","-7.26","6.79","-0.35"
"201.25","-7.26","6.83","-0.35"
"201.28","-7.22","6.94","-0.27"
"201.309090","-7.14","6.86","-0.35"
"201.349092","-7.22","6.75","-0.43"
"201.399094","-7.14","6.90","-0.31"
"201.43","-7.26","6.86","-0.39"
"201.45","-7.18","6.83","-0.35"
"201.48","-7.26","6.79","-0.35"
"201.50","-7.18","6.83","-0.31"
"201.529100","-7.22","6.83","-0.39"
"201.579102","-7.22","6.83","-0.39"
"201.69","-7.18","6.83","-0.35"
"201.719105","-7.22","6.79","-0.39"
"201.76","-7.22","6.67","-0.43"
"201.789108","-7.34","6.63","-0.59"
"201.839110","-7.30","6.71","-0.47"
"201.879112","-6.94","6.90","-0.75"
"201.91","-6.83","7.02","-0.67"
"201.949115","-6.59","7.30","-0.51"
"201.989117","-6.71","7.57","-0.59"
"202.03","-6.39","7.30","-0.55"
"202.05","-6.43","7.41","-0.47"
"202.07","-6.83","7.69","-0.39"
"202.099122","-7.14","7.77","-0.78"
"202.139124","-6.67","7.26","-0.67"
"202.18","-6.00","7.45","-0.63"
"202.209127","-5.92","7.57","-0.82"
"202.259129","-6.12","7.49","-1.29"
"202.29","-6.28","7.65","-1.33"
"202.31","-6.24","7.30","-1.53"
"202.33","-6.35","7.34","-1.29"
"202.369134","-6.20","7.41","-1.10"
"202.40","-5.73","7.41","-1.26"
"202.429137","-6.24","7.49","-1.57"
"202.47","-6.32","7.53","-1.37"
"202.49","-6.24","7.61","-1.14"
"202.51","-6.32","7.53","-1.02"
"202.539142","-5.96","7.53","-0.94"
"202.58","-7.53","7.26","-0.90"
"202.609145","-7.65","7.73","-0.12"
"202.649147","-7.49","6.98","-1.37"
"202.699149","-7.22","5.06","0.47"
"202.73","-7.34","6.39","0.00"
"202.759152","-6.43","6.32","-0.63"
"202.809154","-9.34","7.26","-0.20"
"202.84","-6.94","6.94","-0.71"
"202.879157","-6.79","6.71","-0.51"
"202.919159","-9.02","6.35","0.00"
"202.95","-7.49","6.20","-0.67"
"202.979162","-8.00","5.77","-0.63"
"203.029164","-8.20","5.45","-0.20"
"203.07","-7.41","5.61","-0.04"
"203.099167","-7.49","6.32","0.08"
"203.139169","-7.37","6.00","0.04"
"203.18","-6.35","6.28","0.55"
"203.209172","-5.88","6.00","0.35"
"203.249174","-8.08","8.87","-0.78"
"203.29","-7.18","7.37","0.04"
"203.319177","-6.75","7.06","-0.31"
"203.359179","-5.92","7.69","-0.47"
"203.40","-6.35","7.85","-0.35"
"203.42","-6.63","7.81","-0.12"
"203.449183","-6.90","7.69","-0.39"
"203.49","-7.06","7.10","-0.59"
"203.51","-6.94","5.96","-0.63"
"203.53","-7.02","5.18","0.08"
"203.559188","-7.53","5.65","0.59"
"203.60","-8.16","7.02","0.90"
"203.62","-8.20","7.06","0.39"
"203.64","-8.24","6.71","0.24"
"203.669193","-7.88","6.43","0.31"
"203.719195","-7.34","6.16","0.75"
"203.75","-7.18","6.08","1.06"
"203.77","-7.45","6.12","1.06"
"203.79","-7.57","6.24","1.02"
"203.829200","-7.69","6.43","1.29"
"203.86","-7.65","6.51","1.10"
"203.88","-7.73","6.39","1.14"
"203.90","-7.69","6.32","1.41"
"203.939205","-7.53","6.83","1.57"
"203.97","-7.45","7.06","1.57"
