NAME:,walk_5_1.csv,,
219.804,-1.69,4.31,2.08
219.841,-3.65,3.88,2.2
219.879,-5.14,6.43,1.88
219.916,-5.77,9.06,3.14
219.954,-5.18,10.12,2.12
219.992,-5.92,10.9,2.12
220.031,-9.22,11.49,2.12
220.07,-8.04,10.67,4.98
220.108,-2.31,8.63,6.98
220.223,-3.41,9.34,2.47
220.26,-3.14,5.57,-0.35
220.299,-5.06,3.45,0.47
220.336,-5.06,3.57,-0.27
220.375,-3.37,6.98,-0.16
220.413,-4,8.55,-0.71
220.452,-6.32,8.2,0.04
220.489,-7.69,11.22,1.29
220.528,-8.24,14.47,1.26
220.566,-5.77,14.91,3.41
220.605,-4.2,12.51,6.08
220.643,-2.2,7.53,2.82
220.681,-3.3,6.51,2.98
220.718,-4.04,6.94,3.45
220.756,-3.65,7.92,2
220.906,-6.71,9.02,1.92
220.943,-7.06,8.36,2
220.981,-5.33,7.65,1.96
221.018,-5.53,9.69,2.12
221.056,-8.43,12.59,4.51
221.095,-7.77,11.77,5.41
221.133,-3.18,8.28,5.77
221.171,-1.26,8.87,3.84
221.208,-2.31,10.2,4.86
221.247,-5.49,10.87,4.59
221.285,-3.84,8.04,2.12
221.323,-4.63,5.26,1.49
221.36,-4.47,4.71,0
221.512,-5.49,12.32,3.84
221.551,-8.71,13.38,3.57
221.589,-9.61,9.77,-2.55
221.628,-3.69,14.87,5.06
221.666,-1.1,9.57,10.4
221.705,-3.61,6.71,2.94
221.742,-4.79,5.57,1.02
221.78,-2.79,5.57,0.82
221.817,-2.98,7.22,2.86
221.855,-1.26,6.16,3.73
221.892,-3.02,3.57,1.88
221.93,-7.3,5.45,2.31
221.967,-8.87,8.24,1.29
222.005,-6.94,9.73,2.9
222.042,-6.67,12.12,1.41
222.081,-8.79,10.71,2.79
222.232,-8.32,15.81,7.34
222.271,-4.98,8.67,2.63
222.308,-3.3,6.16,-0.82
222.347,-5.14,4.82,-0.27
222.385,-3.73,5.18,0.16
222.423,-1.92,4.82,-0.78
222.461,-4.2,4.31,-2.2
222.5,-5.49,5.96,-1.18
222.538,-6.2,10.75,0.55
222.577,-8.75,13.26,0.2
222.615,-8,11.18,-1.49
222.655,-2.86,11.92,1.92
222.693,-3.69,18.79,19.65
222.733,-2.12,8.16,4.98
222.771,-6.98,5.26,-0.43
222.809,-3.8,4.16,1.26
222.847,-2.75,8.94,5.65
222.884,-2.2,10.43,5.65
222.923,-1.73,3.96,1.57
222.96,-3.1,1.84,-0.35
222.999,-6.2,6.86,1.18
223.036,-5.81,8.39,4.98
223.074,-6.04,6.86,2.67
223.111,-5.81,8.08,2.86
223.149,-6.9,11.06,2.63
223.187,-10.08,11.06,1.49
223.227,-7.41,9.69,5.77
223.264,-3.06,9.38,6.12
223.302,-2.59,12.51,4.82
223.34,-5.84,13.02,3.73
223.455,-5.22,3.73,-0.35
223.493,-2,5.96,0.16
223.531,-2.59,8.32,-1.77
223.57,-5.02,6.83,-1.37
223.608,-8.9,9.02,0.59
223.646,-11.22,14.04,2.24
223.685,-9.26,11.73,-0.86
223.725,-4.82,14.71,5.1
223.763,-2.86,9.3,7.3
223.801,-4.04,6.28,2.24
223.838,-4.82,6.71,2.12
223.876,-4.55,7.45,1.02
223.913,-5.49,7.53,2.71
223.951,-3.41,5.77,3.88
224.063,-6.98,8.2,3.14
224.101,-7.53,8.16,2.16
224.138,-6.12,8.71,1.29
224.176,-8.67,9.61,0.2
224.213,-9.49,12.24,5.02
224.252,-4.9,9.41,7.22
224.289,-1.33,10.24,5.57
224.328,-2.59,10.9,3.8
224.366,-5.33,10.08,2.71
224.405,-7.65,7.3,4.63
224.442,-5.37,5.45,0.39
224.48,-3.37,6.16,-1.41
224.518,3.02,1.53,-5.33
224.556,-6.2,5.45,1.1
224.593,-7.49,5.92,-2.43
224.709,-6.86,11.34,0.71
224.748,-6.75,16.55,10.4
224.787,-2.16,7.06,5.77
224.825,-3.06,6.51,-0.59
224.863,-4.47,6.79,0.94
224.901,-4.59,7.88,4.04
224.938,-5.3,8.04,4.24
224.976,-3.02,4.24,1.14
225.013,-2,3.77,-1.06
225.052,-6.94,5.49,0.71
225.089,-9.18,8.63,5.33
225.127,-4.98,9.49,2.86
225.164,-4.12,9.85,2.86
225.202,-8.75,8.59,0.98
225.239,-6.59,9.73,7.26
225.354,-8.28,11.96,8.16
225.392,-7.37,6.67,3.06
225.43,-3.3,5.92,-2.04
225.468,-4.28,4.39,-1.33
225.507,-4.28,5.61,1.33
225.545,-3.3,7.53,0.43
225.582,-1.18,7.65,-2.82
225.621,-5.69,6.83,-1.45
225.659,-9.26,11.81,0.9
225.698,-9.26,11.53,1.65
225.736,-5.73,15.02,4.28
225.775,-5.06,12.36,9.69
225.813,-4.9,3.84,-0.31
225.852,-4.55,5.22,-2.04
226.003,-3.37,3.57,-0.67
226.041,-4.71,4.67,-1.26
226.08,-8.87,7.88,3.33
226.117,-6.55,7.57,1.37
226.155,-5.3,8.59,1.69
226.192,-3.77,9.34,1.8
226.23,-7.06,11.1,-1.61
226.27,-5.37,10.71,7.18
226.308,-0.31,8.55,4.31
226.346,-4.79,12.79,2
226.384,-9.77,13.42,3.65
226.423,-7.06,7.34,5.92
226.46,-5.06,6.2,0.27
226.498,-5.18,3.37,0.63
226.649,-5.65,6.98,-0.78
226.687,-7.81,8.59,0.59
226.725,-7.61,14,4.12
226.763,-8,12.51,1.45
226.802,-5.1,16.2,8.67
226.84,-2.67,7.45,5.96
226.878,-5.22,4.71,-0.08
226.916,-2.9,7.85,2.55
226.954,-2.94,9.45,2.94
226.991,-3.73,8.59,3.84
227.029,-3.61,4.82,2.59
227.066,-3.33,2.59,-0.9
227.105,-6.35,6.47,0.86
227.142,-4.39,8.98,-1.69
227.181,-5.18,9.14,4.2
227.218,-5.18,9.18,1.53
227.256,-8.32,10.43,0.31
227.295,-4.9,12.71,9.06
227.333,-1.37,7.96,6.28
227.371,-7.18,12.75,3.26
227.409,-6.28,11.65,6.2
227.448,-4.28,8.2,1.96
227.485,-4.75,7.06,0.2
227.523,-5.96,4.94,0.82
227.56,-4.08,5.02,0.43
227.598,-3.57,6.32,0.47
227.635,-3.41,7.53,-3.37
227.674,-5.14,6.04,-0.59
227.712,-7.85,9.73,0.35
227.75,-8.12,14.67,1.37
227.903,-5.41,6.35,1.06
227.94,-1.77,8.08,3.57
227.978,-3.8,9.34,2.75
228.015,-3.77,6.83,2.67
228.053,-3.65,3.77,0.35
228.09,-4.04,4.82,-0.59
228.129,-6.55,7.61,1.49
228.166,-6.59,8.12,2.82
228.204,-5.92,8.75,2.08
228.241,-6.43,10.32,2.9
228.28,-8.51,10,2.39
228.318,-4.94,10.79,5.53
228.357,-1.73,8.04,4.67
228.395,-4.59,11.85,3.18
228.433,-11.77,12.91,7.81
228.473,-3.57,7.96,0.98
228.586,-4.79,3.88,-0.16
228.625,-2.16,7.69,-0.43
228.663,-3.37,7.81,-2.08
228.702,-7.18,7.1,3.69
228.739,-8.51,12.83,3.33
228.778,-5.96,12.83,1.06
228.816,-6.35,14.87,4.39
228.855,-5.22,9.02,9.18
228.892,-6.43,5.88,0.67
228.93,-4.98,7.41,0.63
228.967,-2.43,9.18,4.47
229.005,-4.59,9.22,6.63
229.042,-2.86,4.98,1.18
229.193,-6.47,10,3.65
229.232,-5.96,8.36,3.18
229.27,-6.59,8.55,0.39
229.307,-7.92,11.61,3.96
229.346,-3.33,10.16,5.45
229.384,-4.28,11.34,3.77
229.423,-5.81,14.83,4.79
229.461,-7.73,9.69,7.1
229.499,-5.02,6.79,1.02
229.536,-5.1,4.98,0.35
229.574,-4.43,4.35,0.24
229.611,-1.61,4.86,1.26
229.649,-2.24,6.16,-1.8
229.687,-4.51,6.9,-2.08
229.726,-6.75,7.45,-0.24
229.764,-7.26,14.4,2.9
229.803,-8.16,10.87,-0.75
229.842,-4.35,15.93,9.85
229.881,-2.94,8.94,11.14
229.92,-5.37,5.65,-2
229.958,-3.69,8.36,1.77
229.996,-2.79,9.65,4.04
230.033,-3.69,9.53,3.02
230.071,-3.69,4.79,1.49
230.108,-3.49,0.75,-1.41
230.147,-6.12,3.88,-1.1
230.185,-6.24,9.81,1.88
230.223,-5.49,16.91,5.65
230.261,-6.79,9.3,1.57
230.299,-8.47,8.47,-1.18
230.337,-4.59,9.92,6.04
230.451,-10.59,11.53,10.28
230.491,-5.53,9.61,1.06
230.529,-2.75,7.18,-1.29
230.567,-4.43,4.51,-1.45
230.606,-3.84,3.73,0.16
230.643,-3.26,8,2.16
230.681,-1.61,5.92,-1.65
230.72,-4.47,5.37,-1.61
230.758,-7.53,12.55,2.24
230.797,-9.45,14.12,1.69
230.835,-7.1,11.65,-0.39
230.875,-9.18,19.89,12.32
230.914,-2.31,7.57,7.61
230.952,-4.08,6.51,-1.1
231.104,-2.35,2.55,-1.61
231.142,-1.69,3.77,2.47
231.18,-5.1,7.41,2.16
231.217,-5.77,9.49,3.22
231.255,-5.22,9.38,3.18
231.292,-6.55,8.04,-0.04
231.331,-8.39,9.77,1.84
231.368,-6.86,11.69,6.28
231.407,-3.18,9.85,3.57
231.445,-3.77,14.55,-1.29
231.484,-9.89,11.65,10.2
231.524,-4.9,10.36,2.31
231.562,-2.94,6.04,-0.82
231.601,-5.49,4.51,0.71
231.753,-4.47,5.81,-0.78
231.791,-8.67,13.38,1.45
231.83,-8.9,13.93,2.24
231.868,-7.53,11.53,-1.45
231.908,-5.14,13.93,8.75
231.947,-4.12,7.1,4.71
231.984,-3.37,8.55,1.37
232.022,-3.45,7.18,0.2
232.059,-3.73,7.22,3.3
232.097,-3.49,7.77,3.84
232.134,-2.82,5.26,-0.51
232.173,-5.33,3.3,1.88
232.21,-7.92,6.79,2.04
232.248,-7.45,8.75,2.31
232.4,-4.47,9.22,6.86
232.437,-0.04,10.24,-2.79
232.477,-5.73,13.1,0.12
232.515,-8.12,8.87,4.98
232.553,-4.86,7.14,1.37
232.59,-4.08,4.9,-1.92
232.629,-5.33,4.08,-0.27
232.667,-3.77,5.61,-0.27
232.706,-2.47,7.06,-1.61
232.744,-4.31,7.65,-1.77
232.783,-6.71,9.18,0.86
232.821,-9.92,14.63,3.02
232.859,-7.73,11.02,-0.08
232.899,-7.34,20.01,11.57
233.014,-4.75,7.3,-1.26
233.053,-5.06,7.53,4.51
233.09,-5.06,6.94,3.61
233.128,-3.14,4.2,-0.71
233.166,-4.82,2.94,0.71
233.204,-6.63,5.84,1.06
233.241,-6.28,8.79,2.98
233.279,-5.06,9.77,2.12
233.316,-6.32,8.98,-0.12
233.355,-7.65,10.24,3.8
233.393,-3.1,10.63,6.51
233.432,-1.18,10.9,2.51
233.471,-6.24,11.73,-0.16
233.51,-8.28,10.08,5.73
233.549,-3.77,6.94,-0.67
233.664,-2.79,6.9,-0.08
233.703,-2.94,7.73,-0.67
233.741,-5.73,6.47,-2
233.78,-7.77,11.18,-0.08
233.819,-9.69,15.26,2.39
233.858,-7.41,11.41,1.1
233.897,-4.47,16.63,11.69
233.936,-3.45,5.61,4.67
233.974,-6.08,4.55,-1.29
234.012,-2.51,9.41,1.29
234.05,-4.55,9.77,7.14
234.087,-2.79,6.39,4.35
234.125,-4.43,1.8,0.86
234.162,-4.71,1.37,1.37
234.275,-6,10.51,3.57
234.313,-7.49,7.37,-1.18
234.352,-11.41,8.12,-1.14
234.391,-6.63,13.18,9.3
234.43,1.37,10.67,3.33
234.467,-4.2,14.04,3.26
234.506,-10.04,13.38,6.94
234.546,-3.37,8.36,0.51
234.583,-2.24,5.88,-1.49
234.622,-4.12,4.12,0.43
234.659,-3.69,4.04,1.65
234.697,-2.35,5.53,0.24
234.734,-4,6.63,-2.86
234.773,-6.32,6.43,-2.2
234.811,-7.49,11.69,1.77
234.927,-5.49,14.2,11.61
234.966,-3.49,8.39,5.33
235.004,-3.96,7.45,-1.96
235.042,-4.94,6.86,1.41
235.08,-5.06,6.9,4.47
235.117,-4.47,6.35,4
235.155,-1.84,2.63,1.14
235.192,-2.86,5.06,2.55
235.23,-6.16,9.02,2.28
235.267,-5.49,8.36,1.18
235.305,-6.43,7.26,2.63
235.342,-8.55,8.71,0.67
235.38,-8.2,10.75,3.57
235.418,-2.98,10.67,8.83
235.457,-2.75,11.57,1.96
235.573,-4,6.67,0.12
235.61,-4,4.9,-2
235.649,-4.51,4.08,0.08
235.686,-3.06,5.26,1.57
235.724,-3.14,7.02,-0.35
235.762,-4.86,6.98,-2.35
235.801,-7.06,7.57,-0.04
235.839,-7.41,13.69,3.53
235.878,-8.04,13.22,1.06
235.916,-8.28,18.79,10
235.956,-1.45,7.22,5.06
235.993,-4.98,3.8,-1.92
236.032,-3.69,7.34,2.79
236.07,-2.94,10.36,5.81
236.259,-7.85,7.73,3.06
236.297,-5.53,8.79,2.55
236.334,-3.96,9.18,2.86
236.372,-7.77,8.28,-0.12
236.41,-9.53,12.75,5.73
236.449,-2.9,11.3,7.53
236.487,-4.51,12.47,4.12
236.526,-5.37,12.32,4.9
236.564,-6.67,6.59,2.67
236.602,-5.53,5.88,-0.2
236.64,-5.92,5.26,1.41
236.678,-3.65,4.08,-0.2
236.716,-0.9,5.3,0.31
236.754,-5.37,7.37,-2.35
236.792,-7.22,7.1,-1.1
236.831,-7.88,10.24,1.73
236.869,-6.32,16.28,2.55
236.908,-6.51,14.95,3.77
236.947,-7.41,16.12,11.22
236.986,-2.31,6.59,3.41
237.024,-4.63,3.96,-3.18
237.062,-3.18,7.34,3.41
237.1,-3.92,9.53,5.57
237.137,-2.16,7.26,3.18
237.175,-1.84,3.61,0.75
237.212,-4.59,3.22,-0.55
237.251,-8.16,5.53,1.1
237.288,-9.22,8.08,1.8
237.326,-5.69,10,4.67
237.364,-7.65,9.22,0.12
237.402,-9.06,10.24,1.8
237.516,-6.08,12.63,1.18
237.555,-10.36,12.51,7.53
237.595,-4.08,7.14,-0.94
237.633,-2.86,5.84,-2.86
237.672,-5.06,4,0.39
237.709,-2.82,4.86,1.02
237.747,-1.92,6.28,-0.98
237.785,-3.26,6.63,-2.12
237.824,-7.02,8.16,0.2
237.861,-7.88,13.26,4.43
237.9,-7.88,11.06,-1.49
237.939,-6.98,18.99,8.51
237.978,-2.43,8.83,10.98
238.016,-5.22,4.12,-2.43
238.055,-3.33,5.18,-1.18
238.093,-3.73,8.87,4.79
238.131,-3.3,9.14,7.34
238.168,-2.82,6.32,2.71
238.206,-2.71,1.69,-1.29
238.244,-6.86,4.79,0.9
238.282,-10.2,10.16,3.41
238.322,-5.49,9.49,3.1
238.359,-4.51,10.2,2.55
238.398,-9.34,8.87,0.75
238.435,-8.59,10.63,4.79
238.474,-0.9,9.85,6.51
238.511,-1.18,12.59,5.18
238.55,-9.26,13.1,5.96
238.588,-4.86,7.37,1.53
238.626,-4.12,5.88,-0.12
238.816,-6.98,6.94,-1.18
238.855,-7.61,14.28,3.73
238.893,-9.41,11.73,-0.82
238.933,-6.35,14.28,3.65
238.972,-2.79,12.24,13.89
239.011,-3.73,5.81,1.18
239.049,-3.49,5.37,-2.63
239.087,-4.71,6.75,-0.12
239.126,-5.02,7.61,8.79
239.163,-2.55,7.45,4.47
239.201,-2.43,3.88,-0.31
239.239,-5.18,3.96,0.67
239.277,-8.55,7.85,2.08
239.428,-8.32,12.08,5.3
239.466,-2.08,10.08,7.06
239.505,-2.16,11.73,3.22
239.543,-7.45,13.73,4.2
239.582,-7.61,9.57,4.12
239.619,-4.67,6.43,-1.84
239.658,-5.3,4.43,-0.43
239.697,-5.41,4.31,0.16
239.734,-2.71,5.49,0.12
239.772,-3.14,7.22,-2.28
239.81,-4.71,6.9,-1.73
239.849,-7.45,7.06,0.47
239.886,-7.22,14.98,2.79
239.925,-8.87,11.73,0.75
240.04,-2.94,5.02,-1.41
240.079,-3.65,7.02,0.78
240.116,-4.51,8.47,4.43
240.154,-3.96,8.39,5.53
240.191,-2.67,5.18,1.22
240.229,-3.18,2.08,-0.35
240.267,-6.71,4.75,1.77
240.305,-8.59,9.14,1.88
240.342,-6.51,8.87,1.96
240.38,-5.49,8.83,2.12
240.417,-8.71,10.32,1.65
240.456,-4.9,11.65,8.12
240.494,-0.67,9.06,5.81
240.532,-5.49,13.06,3.88
240.571,-6.67,9.92,7.73
240.684,-6.08,4.86,-0.16
240.723,-4.59,5.77,0.86
240.76,-3.1,6.24,-1.06
240.799,-4.79,5.81,-2.31
240.837,-7.06,5.81,-1.14
240.876,-6.98,12.87,3.37
240.914,-8.59,13.61,0.39
240.953,-6.28,15.49,4.2
240.991,-2.9,11.26,11.65
241.031,-4.24,5.61,0.9
241.068,-4.63,5.53,-0.94
241.107,-2.75,8.59,2.59
241.144,-3.53,9.92,5.02
241.182,-2.59,6.86,3.14
241.219,-2.63,2.67,0.51
241.369,-5.69,9.49,1.84
241.407,-7.65,8.51,-0.2
241.446,-7.45,11.22,4.82
241.484,-1.8,10.59,7.81
241.523,-2.82,11.57,2.51
241.561,-9.1,12.87,6.59
241.6,-6.98,7.49,2.2
241.637,-4.35,7.14,-0.63
241.676,-4.04,5.53,-0.86
241.714,-4.75,4.51,0.04
241.752,-3.84,4.82,-0.43
241.79,-5.02,5.73,-2.28
241.829,-7.45,6.35,-1.49
241.867,-7.53,13.34,4.16
241.984,-3.3,11.02,12.04
242.024,-4.35,4.79,-0.24
242.062,-2.71,5.22,-1.49
242.101,-2.98,8.36,2.08
242.138,-6.16,7.85,9.45
242.176,-4.12,7.26,4.51
242.213,-3.22,2.59,-1.1
242.252,-6.2,2.43,0.47
242.289,-9.77,9.3,1.61
242.327,-7.18,8.79,1.53
242.364,-4.47,9.61,1.8
242.402,-7.77,8.98,0.24
242.439,-6.98,11.81,5.81
242.478,-0.55,10.16,5.77
242.632,-4.55,6.12,-1.53
242.671,-4.67,3.77,-1.02
242.709,-4.86,3.53,-0.59
242.748,-2.9,6.55,-0.24
242.786,-3.14,7.92,-1.84
242.825,-6.83,6.98,-1.33
242.863,-7.65,14.08,2.43
242.902,-7.37,13.61,0.47
242.94,-6.32,15.61,7.81
242.979,-4.82,10.79,8.75
243.017,-4.43,4.35,-0.43
243.056,-4.55,5.88,-0.51
243.094,-2.86,9.61,3.57
243.132,-3.61,9.69,4.86
243.246,-4.47,3.57,0.63
243.283,-7.45,8,0.51
243.321,-6.71,9.02,2.28
243.358,-6.24,9.02,1.69
243.396,-8.67,9.26,0.55
243.433,-8.08,12.75,5.26
243.472,-0.12,11.45,5.45
243.51,-4.31,12.83,2.98
243.549,-8.28,13.96,6.35
243.587,-4.2,6.75,1.65
243.625,-4.35,5.1,-1.92
243.663,-5.69,3.77,0.31
243.701,-4.63,4.47,-0.51
243.739,-2.12,6.12,-0.47
243.778,-4.24,6.08,-3.22
243.931,-5.3,19.97,12.55
243.971,-1.96,7.14,6.43
244.008,-4.39,2.79,-1.92
244.047,-2.08,7.92,1.1
244.084,-3.53,10.24,5.92
244.123,-2.39,10.12,6.71
244.161,-2.43,3.53,0.71
244.199,-3.02,0.12,-1.61
244.237,-7.06,5.1,0.75
244.275,-5.92,8.16,2.71
244.312,-7.69,9.65,2.16
244.35,-5.81,8.79,1.92
244.541,-7.92,10.87,6.75
244.58,-4.24,7.49,-1.18
244.618,-3.41,3.8,-2.79
244.657,-6.08,4.08,0.63
244.694,-4.08,4.31,-0.55
244.733,-1.69,6.47,-0.67
244.772,-5.02,7.77,-2.08
244.81,-7.61,8.83,1.8
244.848,-8.63,13.85,2.16
244.886,-7.45,12.4,1.22
244.925,-6.71,18.24,10.75
244.964,-2.63,8.28,6.39
245.002,-4.28,3.65,-0.78
245.04,-3.61,4.55,-0.51
245.079,-2.16,9.22,3.92
245.191,-3.3,2.71,-0.24
245.23,-6.86,4.86,1.06
245.267,-9.06,8.16,2.16
245.305,-6.16,8.16,1.65
245.342,-5.06,9.14,1.88
245.38,-8.87,10.16,0.82
245.418,-6.98,12.79,6.67
245.457,-1.22,9.69,5.88
245.494,-2.55,11.45,4
245.533,-7.69,13.06,7.49
245.572,-5.65,7.45,2
245.609,-5.69,6.2,-0.47
245.648,-5.3,4.55,0.51
245.685,-3.57,4.86,-0.08
245.801,-7.06,6.51,-0.43
245.839,-7.18,12.51,3.02
245.878,-7.61,13.96,0.67
245.916,-6.28,16.04,6.39
245.955,-2,11.06,10.28
245.994,-3.57,4.94,-0.04
246.033,-4.98,4.31,-0.82
246.072,-4.2,7.77,3.3
246.109,-3.37,10.43,6.28
246.148,-1.8,8.43,4.35
246.185,-2.28,2.55,0.12
246.223,-5.41,3.1,0.59
246.26,-8.94,7.49,2.31
246.298,-7.41,9.02,1.41
246.335,-5.02,8.16,1.02
246.449,-2.47,10.55,6.83
246.487,-2.04,11.73,2.67
246.526,-7.96,12.04,5.41
246.564,-7.06,7.96,3.41
246.602,-3.8,6.98,0
246.639,-4.2,4.63,-1.02
246.678,-5.65,4.31,-0.47
246.716,-3.57,5.22,0.12
246.754,-3.57,6.63,-1.29
246.792,-5.81,7.61,0.16
246.83,-6.63,12.94,3.37
246.868,-7.85,13.53,1.53
246.907,-8.39,10.04,1.33
246.946,-6.83,19.5,11.38
247.099,-3.69,9.96,4.51
247.136,-2.75,7.92,3.96
247.174,-2.94,4,1.61
247.211,-5.61,2.94,0.16
247.249,-8.83,6.75,1.14
247.286,-5.69,9.41,2.9
247.324,-5.65,9.45,2.59
247.361,-7.85,7.69,-0.39
247.4,-9.49,9.45,0.35
247.437,-2.94,9.96,9.02
247.475,2.08,10.04,1.69
247.512,-10.08,17.34,0.86
247.552,-8.04,9.22,7.14
247.589,-6.16,5.53,0.47
247.627,-2.75,3.96,-1.33
247.742,-3.88,7.57,-1.02
247.781,-5.84,6.59,-1.02
247.819,-7.88,9.61,0.2
247.857,-10.28,14.87,2.98
247.897,-6,15.3,4.86
247.935,-3.45,18.63,12.43
247.975,-1.41,5.14,2.24
248.012,-4.39,4.94,-1.8
248.051,-4.59,7.53,2.79
248.088,-4.04,9.49,5.06
248.126,-2.79,6.51,3.3
248.163,-2.94,2.31,-1.22
248.202,-4.63,2.35,0
248.239,-8.32,8.32,2.55
248.352,-8.55,7.73,-0.2
248.39,-10.08,11.22,2.98
248.43,-2.63,10.08,8.04
248.468,-0.39,10.43,3.84
248.507,-5.33,14.28,4.28
248.546,-8.55,10.28,6.71
248.584,-3.84,6.86,-1.37
248.623,-5.3,2.98,-0.35
248.661,-5.06,3.02,-1.06
248.7,-2.16,6,0.2
248.737,-2.98,8.32,-0.94
