NAME:,walk_2_1.csv,,
10.466,-4.47,-0.31,14.79
10.502,-4.98,-3.02,13.3
10.534,-10.51,2.67,6.71
10.566,-6.16,-1.02,11.1
10.598,-2.24,-7.65,14.71
10.638,-5.57,-4.98,13.73
10.665,-1.84,-1.61,7.34
10.699,-3.37,0.59,3.57
10.735,0.43,-2.82,5.02
10.763,-0.24,-2.43,6.08
10.778,-0.35,-2.82,5.3
10.808,0.16,-2.31,6.9
10.846,1.49,-3.37,8.16
10.881,2.24,-2.51,10.04
10.912,2.59,-1.84,15.49
10.949,0,-1.29,18.2
10.982,4.31,-4.9,11.38
11.015,3.18,-4.35,14.98
11.048,-8.12,-5.77,11.45
11.087,-1.8,-6.67,7.53
11.118,-0.86,-0.98,10.4
11.152,-1.14,-0.51,8
11.179,0.39,-3.41,7.69
11.234,-4.43,-1.65,9.73
11.302,-1.53,-0.31,4.43
11.37,-3.45,-1.14,6.51
11.416,-3.49,-0.98,8.08
11.445,-2,-1.02,8.71
11.447,0.08,-0.2,6.2
11.449,-2.75,0.78,8.08
11.469,-4.24,-3.49,13.93
11.494,-2.71,-2.28,12.36
11.527,-2.71,1.53,12.04
11.567,-6.59,-3.49,14.98
11.639,-9.73,1.65,8.04
11.67,-8.63,2.79,10.08
11.705,-4.98,-5.65,12.4
11.739,-3.61,0.35,5.14
11.771,1.77,-2.82,3.96
11.803,-0.86,-2.24,6.35
11.838,-0.47,-1.84,4.71
11.874,0.39,-2.71,6.75
11.918,1.22,-3.8,8.04
11.95,1.84,-3.53,8.47
11.984,1.49,-1.96,12.59
12.01,-0.12,-1.8,19.1
12.042,3.92,-5.02,11.3
12.058,3.26,-5.57,13.73
12.094,-2.9,-2,12.71
12.129,-5.88,-8.59,11.41
12.162,-3.92,-3.84,9.06
12.197,0.47,-0.43,8.63
12.234,-1.14,-1.37,7.92
12.268,-1.96,-2.59,9.14
12.3,0.08,-1.18,5.73
12.332,-4.98,-0.43,6.79
12.359,-4.04,-0.12,7.65
12.4,-2.51,-1.33,7.34
12.426,-1.69,-1.22,6.75
12.459,-2.75,-0.55,8.28
12.475,-4.12,-0.43,10.32
12.508,-3.57,-2.35,13.22
12.542,-1.33,-1.73,12.16
12.578,-3.57,2.86,13.1
12.611,-4.39,-1.73,13.93
12.646,-7.18,-1.26,10.83
12.682,-8.16,2.55,5.53
12.715,-6.83,-2.63,11.92
12.791,-2.63,-8.43,14.91
12.856,-5.14,-3.14,11.69
12.915,-4.04,1.33,5.3
12.943,0.12,-1.26,3.77
12.955,0.35,-2.24,7.26
12.988,1.8,-3.57,8.12
13.024,2.08,-1.84,10.71
13.098,2.43,-1.37,16.48
13.167,-1.69,-1.69,16.48
13.296,4.08,-4.82,12.59
13.327,2.2,-3.88,15.53
13.331,-6.83,-7.96,11.41
13.35,-2.98,-1.65,8.63
13.384,-2.2,-1.02,5.33
13.418,-3.8,-0.98,8.08
13.455,-4.39,-0.71,7.81
13.49,-2.79,-0.82,7.73
13.519,-1.57,-1.14,7.02
13.556,-3.06,0.59,9.81
13.569,-3.53,-0.94,11.1
13.615,-3.45,-3.06,13.45
13.646,-3.26,-2.39,12.75
13.67,-5.81,0.67,14.47
13.689,-4.35,-1.41,14.87
13.722,-6.98,-1.45,11.49
13.757,-6.39,2.43,7.69
13.794,-6.59,-2.67,11.89
13.826,-2.31,-7.61,14.28
13.859,-5.37,-3.41,11.1
13.894,-2.47,-0.86,5.96
13.928,-1.18,-1.49,4.12
13.963,-0.98,-2.47,6.67
13.996,0.16,-2.31,6.12
14.072,0.43,-2.43,5.61
14.144,1.65,-3.53,7.69
14.199,2,-1.84,10.63
14.217,2.24,-1.92,16.08
14.219,1.22,-2,15.97
14.22,3.8,-4.55,12.28
14.254,1.06,-7.02,16.87
14.286,-7.41,-8.67,11.61
14.304,-1.37,-5.33,5.73
14.334,-0.43,-1.02,8.94
14.36,-0.82,-0.94,8.59
14.393,-1.84,-2.39,8.63
14.427,-4.79,-1.26,9.38
14.46,-4.08,-0.86,5.77
14.497,-2.9,-1.02,7.3
14.531,-2.86,-0.9,7.92
14.564,-0.86,-0.98,8.36
14.585,-2.12,-0.27,7.61
14.63,-3.37,0.59,8.43
14.648,-4.43,-1.1,11.49
14.683,-5.06,-3.41,14.16
14.719,-2.47,-2.86,12.55
14.752,-5.1,2.43,13.61
14.788,-4.79,-4.12,13.69
14.821,-8.55,0.86,8.67
14.854,-5.18,3.02,7.34
14.886,-6.94,-3.53,12.47
14.965,-1.1,-7.73,13.38
15.031,-4.82,-4.12,11.53
15.1,-2.55,-0.98,4.63
15.144,0.78,-2.82,4.55
15.168,-0.94,-1.96,6.94
15.17,1.57,-2.59,7.57
15.19,1.45,-2.12,11.53
15.226,-0.04,-2.24,18.83
15.259,2.08,-4.71,12.63
15.294,4.9,-4.82,12.91
15.653,0.86,-0.9,12.4
16.141,-6.47,-8.98,10
16.164,-4,-8.08,11.41
16.165,0.75,-1.49,11.49
16.184,-1.18,0.82,6.04
16.203,0.35,-1.96,6.86
16.229,1.88,-2.55,7.69
16.262,2.16,-3.14,9.65
16.297,1.49,-2.47,14.51
16.335,-0.27,-1.8,17.65
16.367,4.16,-5.14,12.71
16.401,1.22,-5.84,15.06
16.429,-7.49,-6.55,12.24
16.446,-1.92,-6.43,6.71
16.477,-2.75,-1.88,10.04
16.514,-0.55,-0.86,8.71
16.547,-1.45,-1.96,7.96
16.581,-2.31,-1.57,6.86
16.652,-2.43,-1.06,4.98
16.718,-3.84,-1.77,8.12
16.748,-2.79,-0.63,7.77
16.763,-2.47,0,7.1
16.828,-4,0.24,8.9
16.893,-2.39,-3.92,13.85
16.961,-2.31,0.12,11.26
17.001,-8.94,2.43,15.53
17.025,-6.39,-3.88,15.06
17.041,-4.75,-5.3,13.61
17.078,-3.61,-5.69,13.3
17.11,-1.49,-1.29,7.81
17.142,-3.92,0.78,3.96
17.159,1.1,-2.98,4.16
17.185,-0.55,-2.31,5.88
17.22,-0.04,-2.59,5.06
17.25,0.51,-1.92,5.88
17.286,1.37,-2.47,7.34
17.32,1.73,-3.37,9.38
17.352,1.73,-2.24,13.38
17.385,0.67,-1.26,18.83
17.422,3.14,-4.43,13.1
17.456,5.18,-3.92,14.4
17.493,-2.35,-2.9,12.04
17.522,-8.67,-9.38,11.92
17.558,-5.49,-2.94,12.98
17.593,2.82,-1.33,5.53
17.623,-3.1,0.04,6.35
17.654,-0.71,-1.02,8.39
17.673,-3.57,-1.49,8.67
17.708,-3.77,-1.22,6.55
17.73,-2.79,-1.06,6.71
17.767,-4.31,-1.53,8.71
17.8,-0.71,-0.51,7.45
17.834,-3.22,0.43,9.22
17.914,-2.75,-0.47,9.81
17.981,-4.86,-2.55,13.49
18.03,-2.12,-3.61,12.24
18.059,-4.31,1.65,12.24
18.061,-8.36,-4.31,12.04
18.062,-8.94,2.43,6.39
18.088,-5.45,-3.14,11.14
18.121,-3.22,-7.57,12.83
18.158,-4.75,-3.92,13.73
18.192,-1.1,-0.67,8.28
18.224,-3.49,0.35,5.26
18.257,1.22,-3.53,4.79
18.29,0.2,-2.59,5.33
18.329,0.2,-2.67,5.14
18.348,0.43,-2.39,5.96
18.365,0.63,-1.33,6.86
18.398,2.67,-1.88,8.87
18.432,1.92,-3.06,14.16
18.468,0.51,-2.43,18.32
18.501,1.49,-2.08,14.87
18.534,2.82,-5.57,14.2
18.57,-2.67,-3.26,13.77
18.607,-5.06,-9.85,10.51
18.683,-3.53,-3.49,7.85
18.757,-1.92,-0.98,7.45
18.821,-1.33,-2.28,8.83
18.859,-2.35,-1.18,7.57
18.862,-0.39,-1.88,4.98
18.893,-1.45,-1.29,7.77
18.927,-1.53,-0.08,7.45
18.962,-3.41,0.04,9.1
18.996,-4.39,-1.84,12.12
19.028,-2,-4,13.42
19.052,-5.84,3.57,12.32
19.076,-5.45,1.65,14.28
19.111,-7.22,-4.47,15.1
19.183,-9.61,1.84,7.3
19.221,-4,-1.92,9.18
19.257,-2.55,-6.47,11.61
19.315,-3.26,-5.73,13.53
19.344,-0.24,-3.1,6.39
19.382,-0.59,-2.12,5.65
19.402,0.39,-3.3,5.06
19.448,0.43,-2.59,6.2
19.468,2.04,-2.12,7.3
19.505,2.16,-3.1,8.51
19.539,2.39,-1.96,14.55
19.578,-1.29,-1.61,18.36
19.601,5.49,-5.53,13.06
19.619,2,-6.2,14.83
19.648,-5.77,-4.79,12.04
19.683,-4.39,-9.14,9.53
19.721,-3.61,-2.55,9.57
19.753,-0.75,-0.31,8.51
19.785,-0.59,-2.43,7.53
19.82,-4.2,-1.49,9.77
19.847,-0.67,-1.65,5.06
19.884,-4.47,-1.18,6.35
19.922,-3.22,-0.12,7.41
19.952,-2.28,-0.71,7.77
19.987,-0.08,-1.53,6.75
20.02,-4.39,0.08,9.06
20.053,-4.31,-0.27,11.14
20.083,-4.75,-2.67,14.16
20.101,-1.29,-3.49,12.55
20.131,-4.2,1.88,12.36
20.167,-7.02,-0.9,16.04
20.201,-7.49,-2.04,13.14
20.233,-7.18,3.18,6.08
20.269,-6.59,-2.82,11.77
20.303,-1.92,-7.69,13.89
20.341,-4.59,-3.73,12.2
20.365,-3.33,-0.04,6.83
20.408,-1.53,-0.59,3.22
20.433,0.16,-3.02,4.75
20.484,-0.98,-2.51,6.75
20.551,0.16,-2.35,6.28
20.621,1.14,-2.2,6.75
20.686,2.39,-2.04,9.53
20.717,2.24,-1.92,15.1
20.76,-3.41,-1.96,18.75
20.833,5.33,-5.49,13.26
20.875,2.71,-2.31,16
20.891,-2.12,-2.94,8.16
20.916,-0.94,-2.16,6.24
20.949,-2.79,-0.12,4.75
20.985,-1.96,-0.51,7.02
21.015,-3.61,-0.08,7.85
21.033,-0.78,-1.02,8.32
21.063,-3.92,0.47,9.38
21.097,-3.22,0.59,8.32
21.127,-3.49,-2.04,11.49
21.164,-1.84,-4.28,13.53
21.504,-4.59,2.2,11.85
21.992,-4.51,1.45,15.06
22.126,-5.81,-4.35,14.36
22.169,-12.87,2.12,6.2
22.176,-2.59,0.04,7.22
22.192,-2.2,-0.47,8.55
22.195,-3.61,0.16,9.73
22.212,-3.3,-1.96,12.43
22.242,-1.88,-3.1,13.18
22.278,-4.51,1.22,12.4
22.31,-3.65,2.43,13.65
22.327,-4.75,-4.59,14.4
22.394,-11.22,1.26,8.59
22.46,-5.22,-2.39,10.43
22.532,-3.02,-7.37,12.08
22.582,-4.39,-5.92,14.75
22.612,-2.2,-0.31,8.67
22.615,-3.8,0.9,3.26
22.617,1.45,-2.79,4.71
22.619,0.59,-2.67,5.57
22.639,1.29,-2.82,7.45
22.675,1.53,-3.73,7.81
22.708,1.84,-2.28,9.34
22.736,2.08,-0.35,14.87
22.775,0.51,-1.92,19.46
22.808,4.71,-5.88,13.22
22.842,2.16,-1.84,15.38
22.878,-5.88,-9.18,10.75
22.91,-1.02,-6,5.88
22.946,-0.75,-1.92,11.22
22.979,-2.47,-0.39,8.43
23.051,-1.29,-1.57,6.51
23.119,-3.06,-1.41,6.9
23.162,-5.3,-1.73,6.94
23.164,-2.67,-1.18,9.02
23.179,-2.67,-0.31,8.43
23.18,-1.37,-0.39,8.67
23.198,-1.65,-0.24,7.92
23.232,-2.71,0.67,8.39
23.265,-4.43,-2.28,13.14
23.3,-2.94,-4.75,13.73
23.332,-4.63,1.26,12.32
23.367,-4.51,0.12,15.18
23.385,-5.92,-3.73,15.61
23.414,-10.63,3.14,7.45
23.447,-5.02,0.75,9.02
23.489,-4,-5.02,11.02
23.524,-2.63,-4.16,12.98
23.558,-2.08,-0.82,8.87
23.585,-3.45,0.12,4.98
23.625,1.14,-3.77,4.67
23.657,-0.24,-2.9,6.2
23.675,0.12,-2.35,5.26
23.698,0.59,-2.51,6.55
23.731,1.33,-3.14,7.73
23.764,1.49,-2.12,8.83
23.797,1.96,-1.1,13.57
23.833,0.59,-2.55,17.42
23.869,3.88,-5.06,13.34
23.912,4.47,-4.2,14.36
23.937,0.94,-1.33,11.45
23.957,-5.69,-8.16,9.34
23.987,-4.59,-3.02,14.51
24.023,1.14,-1.14,5.73
24.055,-1.8,-0.98,5.84
24.091,-0.75,-2,8.83
24.127,-2.24,-1.49,8.39
24.161,-2.63,-0.51,6.12
24.214,-2,-0.39,7.37
24.268,-3.06,-1.22,8.87
24.335,-1.61,-1.18,7.69
24.403,-2.31,-0.31,7.49
24.471,-2.82,-0.12,9.65
24.538,-5.3,-1.84,12.63
24.606,-4.86,-3.57,14.12
24.635,-3.53,0.35,11.57
24.638,-6.63,2.12,7.34
24.639,-4.28,-5.49,12.83
24.64,-3.33,-7.61,15.69
24.642,-7.14,-0.86,11.65
24.657,-3.22,1.18,5.18
24.689,0.59,-2.86,4.2
24.721,-0.86,-2.16,6.47
24.764,0.04,-3.06,6.12
24.8,1.14,-3.61,7.3
24.833,1.18,-3.53,7.34
24.864,1.29,-2.28,7.06
24.897,2.16,-0.39,9.96
24.931,-0.98,-1.69,17.42
24.963,0.35,-4.31,15.81
24.997,4.12,-2.67,13.85
25.032,1.92,-1.88,12.98
25.053,-5.61,-9.81,10.98
25.076,-4.47,-6.51,10.16
25.109,0.47,-1.41,8.98
25.142,-2.82,-0.55,6.32
25.18,-0.08,-2.24,7.65
25.219,-3.1,-1.65,9.65
25.25,-2.55,-2.24,5.1
25.284,-2.75,-0.39,7.77
25.318,-3.61,-0.04,8.04
25.35,-1.29,-0.63,8.9
25.383,-1.8,-0.35,8.83
25.401,-3.1,0.78,8.94
25.435,-2.79,-1.57,9.49
25.468,-2.9,-4,13.06
25.505,-4.12,0.55,11.85
25.538,-3.69,0.35,15.42
25.608,-3.26,-6,15.61
25.676,-9.14,1.06,12.12
25.711,-9.85,3.1,6.9
25.752,-3.8,-1.65,9.41
25.77,-2.75,-0.78,6.67
25.788,0.04,-2.59,4.08
25.82,-1.41,-2,7.34
25.854,0.31,-2.59,6
25.886,0.31,-2.86,5.57
25.918,0.86,-2.2,6.12
25.951,2.98,-1.8,7.81
25.987,2,-3.02,12.67
26.02,-1.8,-1.33,18.4
26.094,3.77,-4.31,14.91
26.161,4.71,-6.75,13.42
26.23,1.26,-1.33,13.96
26.302,-4.82,-2.55,12.55
26.335,-1.02,-0.78,7.96
26.337,-1.84,-0.75,6.04
26.356,-3.26,-1.61,5.92
26.382,-2.08,-0.51,7.22
26.413,-2.67,0,8.71
26.448,-1.65,-0.43,8.43
26.468,-2.94,0,8.08
26.505,-3.49,-0.31,9.06
26.539,-3.3,-2.86,11.02
26.563,-3.45,-5.1,13.81
26.583,-3.14,1.77,12.2
26.614,-5.77,2.24,16.63
26.651,-8.24,-0.39,13.14
26.685,-9.34,1.92,5.88
26.718,-2.82,-3.92,10.04
26.751,-2.04,-7.1,12.28
26.787,-3.61,-4.43,13.42
26.819,-2.43,-0.9,8.79
26.891,-3.37,0.24,5.18
26.933,0.75,-3.06,5.02
26.962,-0.35,-2.55,5.45
26.995,-0.08,-2.63,4.9
27.02,0.82,-1.84,7.18
27.352,2.94,-2.2,9.49
27.38,1.8,-2.59,14.55
27.853,-3.37,-1.14,18.51
27.895,5.57,-5.22,14
27.9,-6.79,-6.55,10.43
27.905,-2,2.79,6.67
27.927,-1.57,-0.59,3.26
27.971,0.47,-3.33,5.3
28.005,-0.51,-2.51,6.16
28.042,0.04,-2.51,5.18
28.11,1.26,-2.59,6.08
28.179,1.45,-2.55,7.1
28.244,2.82,-0.51,15.93
28.321,-1.65,-1.53,18.75
28.36,-2.94,-0.08,8.28
28.383,-1.1,-2.08,7.49
28.417,-3.14,-1.26,8
28.454,-2.39,-0.98,5.57
28.492,-2.94,-1.8,7.45
28.523,-3.53,0.16,8.12
28.555,-2.31,-0.78,8.83
28.589,-2.24,0.47,8.12
28.622,-2.94,0.59,9.3
28.641,-4.43,-2,11.92
28.666,-2.47,-4.63,13.73
28.702,-4.04,1.18,12.67
28.739,-3.73,0.31,14.55
28.768,-5.37,-4.08,15.1
28.806,-9.57,2.35,7.26
28.837,-4.51,-2.51,11.18
28.87,-2.35,-7.14,12.98
28.907,-4.75,-4.31,13.93
28.937,-1.37,-0.9,8.79
28.958,-3.77,0.35,4.59
28.987,0.43,-2.9,5.26
29.014,-1.14,-2.71,6.08
29.056,0,-2.63,5.06
29.089,0.82,-2.16,6.63
29.133,2.31,-3.3,8.36
29.172,2.75,-2.75,9.41
29.192,2.47,-0.55,14.95
29.213,-2.63,-1.77,19.5
29.238,5.65,-5.3,12.63
29.27,4.51,-1.29,14.67
29.304,-6.16,-9.22,11.02
29.339,-3.37,-5.37,9.92
29.373,1.1,-1.69,8.71
29.446,-2.9,-0.94,7.92
29.471,-0.86,-2.82,7.06
29.514,-3.06,-2.12,9.02
29.557,-1.73,-1.73,5.65
29.575,-1.77,-0.47,7.69
29.576,-2.55,-0.12,8.32
29.599,-0.51,-1.14,7.85
29.635,-1.84,0.04,7.26
29.658,-3.73,-0.12,9.1
29.694,-3.26,-1.18,11.14
29.727,-3.53,-3.92,14.2
29.761,-3.69,1.49,12.04
29.84,1.14,-0.2,12.43
29.909,-9.77,2.28,6.98
29.973,-5.81,0.51,9.92
30.01,-3.96,-5.41,12.63
30.034,-3.02,-5.33,13.38
30.036,-2.75,-1.57,11.45
30.068,0.67,-3.33,4.43
30.09,-0.94,-2.43,5.61
30.111,-0.24,-2.24,5.92
30.151,0.2,-2.9,6.12
30.174,1.8,-2.08,6.9
30.206,2.24,-2.71,8.51
30.237,1.41,-1.92,12.55
30.27,-4.2,-1.69,18.55
30.305,6.47,-5.69,13.65
30.342,4.94,-1.26,14.16
30.368,-5.14,-3.53,10.75
30.402,-4.63,-9.14,9.14
30.44,-6,-1.8,13.73
30.472,-2.12,0.31,8.55
30.504,-0.63,-2.47,7.26
30.539,-3.45,-2.31,8.32
30.564,-2.55,-2.12,6.79
30.588,-2.59,-0.08,7.02
30.617,-2.16,-0.2,7.69
30.65,-1.88,-0.71,7.73
30.724,-1.33,-0.63,6.16
30.793,-3.96,-0.2,9.38
30.835,-3.73,-0.82,10.75
30.855,-3.45,-4.24,13.02
30.857,-3.06,2.98,13.65
30.878,-5.69,-2.79,16.32
30.915,-9.53,1.37,11.77
30.942,-9.3,2.43,6.43
30.973,-4.43,-4.94,11.34
31.008,-2.24,-7.37,13.45
31.042,-6.08,-1.06,12.24
31.086,-5.1,1.73,5.69
31.113,0.31,-2.47,4.82
31.143,-0.27,-2.43,6.2
31.181,-0.67,-2.75,5.18
31.212,-0.35,-2.43,5.33
31.246,1.41,-2.51,6.98
31.28,1.88,-3.45,7.81
