NAME:,walk_1_1.csv,,
12.891,-2.51,-4.2,10.51
12.966,-3.53,-3.53,10.4
13.033,-2.79,-1.26,6.59
13.056,-3.06,-0.55,6.63
13.084,-3.88,-0.31,8.04
13.116,-1.57,0.9,7.92
13.148,-2.63,0.94,9.89
13.181,-4.67,-1.61,13.1
13.214,-0.47,-3.69,12.24
13.248,-2.51,2.59,12.63
13.282,-5.02,-5.22,14.98
13.315,-10.75,3.02,10.4
13.351,-5.84,0.12,9.73
13.383,-5.88,-6.75,12
13.416,0.12,-6.71,14.98
13.438,-4.43,-0.55,13.14
13.48,-5.06,0.12,7.26
13.512,1.57,-2,4.43
13.544,-0.82,-2.31,4.79
13.579,-0.86,-2.47,6.39
13.615,0.39,-2.47,5.77
13.647,0.16,-1.88,6.39
13.679,1.73,-2.08,6.51
13.712,2.08,-2.24,9.81
13.749,0.08,-1.22,17.14
13.767,3.41,-4.86,15.42
13.81,4.2,-4.35,12.91
13.837,0.08,-4.24,16.16
13.871,-6.08,-10.4,11.77
13.89,-2.67,-4.51,5.02
13.924,-3.14,-0.67,10.2
13.957,0.59,-3.1,11.38
13.991,-2.86,-3.69,10.47
14.059,-2.55,-1.61,8.39
14.128,-3.37,-0.78,6.55
14.196,-3.45,-0.59,8
14.264,-0.86,-0.35,7.41
14.336,-0.71,-0.78,5.88
14.381,-1.84,0,6.39
14.401,-4.35,-1.18,13.85
14.403,-3.88,3.8,12.71
14.405,-8.2,0.16,13.61
14.43,-3.65,-2.94,7.57
14.464,-4.98,-5.96,10.83
14.501,-0.16,-4.67,14
14.536,-6.39,0.04,13.1
14.567,-4.47,-0.08,7.22
14.603,-0.35,-2.47,6.32
14.638,-0.35,-3.53,5.96
14.67,-0.82,-2.55,5.77
14.707,0.27,-3.02,6.12
14.732,0.94,-2.24,5.45
14.76,1.22,-2.28,6.51
14.793,2.47,-2.43,10.32
14.828,0.71,-2.39,14.91
14.863,-3.33,-1.73,17.1
14.896,5.65,-4.39,13.69
14.929,-0.51,-4.28,15.85
14.963,-5.77,-8.67,11.65
14.983,-1.33,-5.45,5.65
15.004,-1.61,-0.27,9.53
15.038,-1.1,-1.45,11.18
15.084,-2.39,-4.04,9.45
15.117,-1.37,-2.82,8.28
15.134,-2.9,-1.41,7.14
15.171,-3.22,-0.2,7.14
15.203,-2.9,-0.27,7.49
15.237,-1.61,-0.75,6.28
15.273,-2.9,-0.63,8.55
15.306,-2.79,0.47,8.2
15.34,-4,0.98,11.49
15.373,-3.26,-0.55,12.36
15.407,-3.02,-2.35,12.24
15.441,-2.55,2.79,10.83
15.514,-2.51,-3.96,13.42
15.55,-6.35,-1.02,11.96
15.58,-8.71,2.47,7.06
15.637,-4.9,-4.35,11.49
15.666,-2.51,-7.88,13.22
16.469,-4.16,-5.22,16.4
16.935,2.94,-3.1,14.63
17.421,2.12,-4.63,13.89
17.446,-3.18,-4.39,15.69
17.918,0.14,-4,15.08
18.396,2,-3.69,8.16
18.884,2.43,-2.47,9.53
18.908,3.92,-2.47,9.73
18.916,10.12,2.31,4.63
18.917,-0.75,-3.06,12.47
18.936,-4.9,-0.12,10.4
18.943,1.49,-2.94,11.41
18.959,-5.49,-3.96,15.53
18.988,-1.61,5.69,10.51
19.018,-8.39,-2.35,13.42
19.041,-8.83,1.53,10.63
19.074,-11.57,-4.12,14.71
19.108,-4.39,-7.77,13.1
19.143,-4.55,-5.41,15.53
19.177,-1.61,-1.06,8.94
19.21,-5.69,1.37,6.47
19.247,-1.69,-2.39,4.47
19.28,1.41,-2.82,3.84
19.313,0,-2.12,4.63
19.38,1.1,-2.47,5.33
19.404,0.55,-2.82,5.69
19.454,1.84,-2.75,5.73
19.489,1.26,-2.39,12.55
19.491,-0.78,-2.43,16.83
19.517,4.08,-3.33,14.24
19.555,-0.24,-2.04,14.16
19.629,-4.59,-11.73,13.3
19.696,-1.41,-3.73,7.77
19.766,-3.53,0.43,8.71
19.811,0.08,-4.75,8.63
19.834,-1.53,0.27,6.24
19.848,-4.47,0.55,8.63
19.88,-1.84,-1.02,6.9
19.914,-1.77,-1.14,7.45
19.934,-2.9,-0.08,9.41
19.96,-3.92,-0.43,11.92
19.998,-2.82,-2.79,12.98
20.029,-0.9,-1.1,11.89
20.066,-2.39,3.77,11.81
20.104,-3.26,-2.75,14.24
20.133,-8.79,-0.59,12.04
20.168,-8.08,0.2,9.57
20.2,-1.92,-7.34,12.36
20.234,-4.94,-7.06,15.77
20.274,-6.83,-0.43,13.61
20.301,-3.92,1.53,6.51
20.334,-1.1,-2.39,5.33
20.367,-0.9,-2.35,5.22
20.397,-0.55,-2.59,5.1
20.417,0.16,-2.79,6.47
20.449,0.47,-2.35,6.75
20.484,2.31,-2.28,6.59
20.518,2.71,-2,10.4
20.557,-1.49,-1.57,16.95
20.587,-3.61,-3.77,17.65
20.662,6.83,-4.55,13.93
20.73,-0.78,-0.39,10.47
20.768,-6.75,-10.51,13.69
20.77,-6.2,-5.1,10.63
20.796,-2.55,-1.77,9.69
20.813,-3.14,-3.61,9.73
20.843,-1.8,-2.98,9.81
20.879,-2.24,-0.31,6.16
20.896,-3.37,-0.75,7.81
20.929,-2.98,-0.27,7.06
20.956,-2.24,-0.2,8.43
20.994,-0.43,-0.51,7.69
21.027,-2.43,0.35,8.2
21.06,-3.96,-0.39,11.73
21.097,-3.49,-1.73,13.26
21.134,-2.55,0.47,11.1
21.168,-3.1,2.39,13.22
21.199,-3.22,-5.26,14.71
21.233,-10.79,1.29,9.69
21.262,-6.59,-0.27,9.89
21.276,-2.43,-6.67,12.32
21.308,-4.12,-6.12,15.02
21.342,-5.77,-0.78,13.61
21.376,-3.45,0.04,4.94
21.411,-0.78,-2.86,6.59
21.487,-0.98,-1.84,4.86
21.515,0,-2.28,4.47
21.56,0.59,-3.41,6.47
21.626,0.12,-2.12,6
21.684,1.88,-1.65,6.83
21.718,2.31,-1.96,12.79
21.719,-0.35,-2.55,17.89
21.721,3.8,-4.86,14.4
21.739,2.55,-0.51,12.36
21.773,-5.3,-9.81,11.38
21.792,-6.28,-6.9,10.87
21.816,-1.49,-1.77,8.87
21.847,-2.67,-1.77,8.67
21.922,-3.33,-3.96,10.04
21.991,-2.39,-2.31,9.18
22.046,-2.9,-0.59,6.35
22.082,-2.94,0.24,7.65
22.097,0,-0.82,7.34
22.127,-2.98,0.78,9.85
22.163,-3.77,0.82,12.2
22.202,-2.24,-2.67,13.61
22.204,-3.1,-0.08,12.12
22.235,-2.94,2.16,12.79
22.269,-5.02,-4.98,16.36
22.307,-8.9,2.04,11.14
22.34,-3.96,-2.31,9.02
22.364,-3.1,-7.1,11.38
22.398,-2.31,-4.24,16.04
22.426,-2.94,0.82,12.28
22.46,-5.37,0.43,6.47
22.493,0.2,-3.06,5.3
22.524,-0.82,-2.86,5.49
22.569,0.16,-2.79,5.18
22.594,0.82,-2.67,6.67
22.617,0.67,-2.04,6.55
22.651,2.2,-3.06,7.57
22.682,2.12,-2.39,10.75
22.716,-0.27,-1.53,16.04
22.75,-3.69,-3.1,15.93
22.785,6.9,-4.75,13.42
22.819,-0.75,-0.47,13.1
22.85,-5.73,-10.63,11.85
22.884,-5.06,-4.28,9.81
22.922,-1.06,0.04,7.69
22.955,-4.24,-1.53,11.14
22.974,-4.2,-4.2,10
23.017,-1.69,-3.49,9.34
23.051,-2.28,-0.67,6.35
23.084,-2.86,0.12,7.81
23.118,-2.24,0,6.71
23.138,-1.26,-0.43,7.96
23.22,-1.37,-0.2,7.81
23.244,-3.1,-0.08,8.24
23.291,-4.51,-0.86,11.14
23.36,-3.92,-0.75,13.45
23.422,-0.31,-2.94,12.08
23.491,-3.22,3.18,10.83
23.494,-4.79,-3.65,15.69
23.56,-8.79,1.29,11.69
23.597,-3.26,-6.67,10.94
23.599,-2.94,-6.51,14.36
23.6,-5.45,-1.92,14.98
23.602,-5.18,0.78,7.53
23.604,0.16,-2.67,5.14
23.625,-1.26,-3.02,6
23.649,-0.2,-2.12,4.86
23.683,-0.47,-3.3,6.16
23.718,0.78,-2.16,5.88
23.75,1.65,-2.2,6.67
23.784,2.39,-2.12,10.28
23.818,1.45,-2.16,15.22
23.862,-4.79,-2.2,16.87
23.891,6.83,-4.63,13.77
23.908,3.49,-0.9,12.4
24.247,-5.88,-5.65,11.41
24.734,-4.9,-8.51,12.2
24.886,-0.9,-0.24,8.59
24.925,7.88,-1.8,5.6
24.928,0.75,-1.84,5.73
24.93,2.39,-1.8,11.14
24.947,-1.96,-2.82,16.59
24.972,7.88,-5.69,14.98
25.007,4.43,-2,13.45
25.043,-1.45,-0.43,10.04
25.076,-8.36,-10.51,13.26
25.11,-4.24,-4.35,12.28
25.145,-1.14,0.35,6.83
25.219,-1.02,-3.06,9.61
25.285,-4.39,-3.69,11.02
25.383,-2.12,-2.16,8.43
25.401,-2.35,-0.86,7.06
25.403,-2.71,-0.04,6.9
25.405,-2.71,-0.63,7.69
25.438,-3.06,0,8.04
25.467,-4.04,-1.14,11.14
25.499,-2.9,-1.41,13.06
25.536,-1.96,-1.37,11.53
25.567,-2.79,3.26,11.34
25.581,-2.71,-4.35,14.4
25.631,-8.98,-0.08,12.79
25.661,-9.53,0.9,9.34
25.689,-1.8,-7.22,10.4
25.763,-2.12,-5.41,14.4
25.831,-2.75,-0.2,14.47
25.875,-4.71,1.02,7.53
25.897,-0.71,-3.06,6.04
25.899,-0.43,-2.98,5.81
25.9,-0.43,-2.43,4.94
25.917,0.75,-2.79,7.34
25.946,0.63,-2.47,6.79
25.979,1.65,-2.43,6.2
26.012,1.8,-1.57,8.43
26.044,0.31,-1.06,13.93
26.064,-4.39,-3.37,16.79
26.097,6.47,-4.67,14
26.142,2.51,-3.22,14.87
26.164,-6.9,-9.34,13.73
26.196,-1.1,-5.22,7.85
26.218,-2.63,-0.12,8
26.255,-3.14,-1.88,12.83
26.287,-2.82,-4.67,10.16
26.321,-1.84,-3.22,9.34
26.355,-2.04,-2.12,7.3
26.392,-3.06,-0.31,7.18
26.426,-3.26,-0.55,7.53
26.462,-2.16,-0.31,7.88
26.5,-2.63,0,8.59
26.528,-0.98,0.16,6.98
26.55,-2.24,0.12,7.96
26.583,-4.9,-0.67,11.45
26.62,-2.43,-3.84,13.81
26.652,-4.04,3.61,11.65
26.685,-4.94,-1.02,16.55
26.714,-5.61,-1.96,12.87
26.747,-10.47,3.02,5.84
26.765,-5.22,-2.63,10.87
26.795,-1.57,-6.59,14.2
26.829,-3.57,-5.33,15.14
26.865,-2.51,-0.27,11.49
26.898,-0.78,-0.67,4.16
26.931,-2.28,-2.16,6.51
26.965,-0.47,-2.08,6.04
27.041,-0.39,-1.92,5.69
27.108,1.18,-2.43,6.32
27.177,1.26,-2.39,6.86
27.215,1.69,-2.24,7.1
27.252,2,-1.57,11.18
27.317,-2.55,-3.37,16.08
27.38,5.1,-2.43,12.94
27.415,-0.35,-0.86,9.65
27.433,-10.51,-11.81,13.3
27.435,-4.04,-4.43,11.73
27.457,-1.69,-2.39,9.89
27.479,-2.82,-0.39,6.71
27.516,-2.67,-0.51,6.59
27.551,-1.53,-0.67,6.63
27.578,-3.45,0.04,9.06
27.615,-2.24,-0.24,7.41
27.644,-3.49,0.2,9.22
27.677,-3.69,0.04,12.71
27.697,-2.9,-1.41,12.87
27.722,-2,-2,11.3
27.758,-3.02,3.41,12.28
27.8,-2.59,-3.49,14.2
27.834,-7.53,-0.51,12.12
27.867,-7.49,2.71,6.55
27.896,-4.75,-5.96,11.57
27.915,-2.9,-8.2,15.18
27.944,-5.14,-2.51,15.3
27.978,-3.65,0.51,9.1
28.01,0.47,-1.29,4.94
28.042,-1.84,-2.35,6.98
28.078,-1.29,-2.67,5.69
28.116,-0.51,-2.59,6.39
28.148,-0.31,-2.43,7.06
28.18,1.73,-2.12,7.18
28.212,2.82,-2.31,8.67
28.248,1.22,-1.57,13.26
28.323,-5.1,-2.63,16.2
28.391,10.87,-5.65,13.06
28.432,4.94,-0.82,12.2
28.455,-4.51,-5.77,13.22
28.477,-4.08,1.33,9.81
28.507,-1.8,-3.06,8.98
28.539,-2.51,-4.47,11.34
28.58,-1.26,-2.16,8.2
28.608,-1.77,-1.26,6.67
28.626,-2.79,-0.04,6.79
28.65,-2.24,-0.24,7.61
28.685,-1.8,-0.12,8.39
28.719,-1.37,0.04,7.3
28.753,-3.37,0,9.18
28.792,-4.39,-0.08,12.24
28.819,-2.16,-2.31,13.26
28.852,-1.84,3.3,10.71
28.927,-2.16,-2.39,13.85
28.994,-5.73,-3.02,13.61
29.076,-12.16,3.77,8.67
29.11,-5.69,-4.08,11.02
29.138,-3.14,-6.71,13.26
29.158,-1.65,-2.79,6.59
29.176,0.71,-3.06,5.3
29.21,-0.75,-1.92,5.45
29.247,1.06,-1.96,5.45
29.279,0.55,-1.88,6.79
29.306,1.88,-2.67,7.49
29.343,1.29,-2.94,10.87
29.374,-1.06,-0.98,17.46
29.405,4.39,-4.55,14.44
29.424,6.16,-1.8,14.47
29.458,1.49,0.71,9.45
29.498,-5.81,-8.79,10.12
29.532,-5.77,-7.85,13.14
29.604,0.39,-0.08,7.92
29.641,-2.86,-2.31,8.75
29.679,-4.04,-3.92,10.12
29.717,-1.41,-2.94,9.49
29.756,-2.63,-0.04,6.79
29.757,-2,-0.2,6.55
29.759,-2.94,-0.47,6.79
29.778,-2.24,-0.94,8.08
30.095,-1.61,-0.43,8.67
30.59,-3.49,-0.08,8.79
30.621,-3.18,-0.27,11.49
30.629,-3.37,-1.69,11.85
30.651,-2.39,-2.79,10.59
30.671,-1.8,0.31,7.61
30.703,-1.14,-3.37,9.3
30.783,-2.82,-3.92,10.04
30.821,-2.39,-0.67,6.98
30.856,-3.37,-0.24,6.59
30.921,-3.22,-0.75,6.86
30.993,-1.14,-1.61,6.32
31.055,-2.94,-1.02,9.49
31.124,-1.69,-0.67,8.39
31.16,-1.8,-3.06,13.06
31.162,-2.71,2.2,10.55
31.178,-4.39,-5.1,14.28
31.18,-5.92,-1.26,10.36
31.204,-3.61,-7.45,12.75
31.236,-5.61,-3.14,15.85
31.272,-1.73,-0.78,8.83
31.307,-2.9,-0.39,5.49
31.34,-1.61,-2.82,6.16
31.374,-0.47,-2.51,5.41
31.407,-1.14,-2.59,6.43
31.441,-0.39,-1.88,6.94
31.475,0.86,-2.16,6.32
31.498,1.84,-2.55,7.88
31.543,1.53,-1.49,12.51
31.562,0,-0.98,17.57
31.6,3.92,-4.16,13.18
31.62,4.9,-3.41,13.53
31.65,0.86,-0.24,12.4
31.694,-8.94,-12.16,13.77
31.733,-1.45,-1.73,8.59
31.763,-3.33,0.16,7.49
31.798,-1.8,-3.3,11.65
31.829,-4.67,-4.39,11.38
31.849,0.04,-2.47,6.98
31.871,-1.22,-0.63,5.37
31.905,-3.06,-0.27,7.53
31.942,-2.04,-0.27,7.1
31.976,-3.73,-0.31,9.22
32.017,-1.77,-0.63,7.3
32.049,-2.63,0,9.61
32.082,-2.98,-0.2,11.73
32.109,-2.28,-2.12,12.67
32.174,-3.49,-0.2,12.12
32.241,-4.31,2.51,12.79
32.281,-3.61,-4.98,15.22
32.31,-10.98,3.33,9.92
32.334,-2,-5.02,13.1
32.354,-3.88,-1.1,13.1
32.389,-6.71,1.1,8.28
32.42,1.69,-2.79,4.63
32.453,-0.16,-2.39,5.49
32.487,-0.51,-2.35,5.1
32.522,0.39,-2.12,6.32
32.555,0.82,-2.63,6.75
32.587,2.12,-2.43,6.39
32.66,2.31,-1.29,8.9
32.699,-1.06,-1.92,14.55
32.733,-6.12,-2.47,16.59
32.801,4.43,-2.9,16.55
32.83,2.04,0.86,10.4
32.832,1.1,-0.43,6.04
32.864,-5.49,0.35,9.38
32.9,-2.43,-5.22,9.14
32.934,-1.92,-4.31,11.02
