NAME:,yoniwal3.csv
EXPERIMENT TIME:,Tue May 24 16:53:25 GMT+03:00 2022
ACTIVITY TYPE:,Walking
COUNT OF ACTUAL STEPS:,77

Time [sec],ACC X,ACC Y,ACC Z
1051.02,1.10,8.32,1.22
1051.08,-0.55,8.67,2.71
1051.13,0.59,9.18,2.39
1051.18,0.90,8.67,2.12
1051.24,-0.75,9.02,2.2
1051.29,0.71,8.67,2.35
1051.35,1.02,9.38,1.18
1051.40,0.75,11.22,2.24
1051.45,-1.57,10.16,1.84
1051.51,1.65,11.85,0.98
1051.56,5.30,12.04,0.63
1051.61,2.55,7.77,1.84
1051.67,0.90,9.49,2.79
1051.72,2.04,8.98,1.26
1051.78,2.39,8.55,1.14
1051.83,3.18,8.04,2.04
1051.88,1.37,8.08,2.82
1051.94,0.35,6.71,3.8
1051.99,1.22,6.55,3.88
1052.05,2.43,7.65,4.63
1052.10,1.61,8.43,5.96
1052.15,1.18,10.40,5.81
1052.21,-0.27,9.61,10.08
1052.26,6.59,10.79,0.86
1052.32,7.34,11.57,-0.71
1052.37,2.31,4.20,2.82
1052.42,1.10,11.18,0.78
1052.48,1.61,6.94,1.84
1052.53,1.29,7.41,1.45
1052.59,-0.08,8.43,1.92
1052.64,-0.24,9.30,2.08
1052.69,-0.12,8.87,2.24
1052.75,0.43,8.75,2.28
1052.80,0.39,9.18,2.16
1052.86,1.69,9.30,3.18
1052.91,-0.75,10.43,3.73
1052.96,1.18,12.36,-0.82
1053.02,1.61,12.75,1.65
1053.07,3.61,9.10,0.27
1053.13,0.35,10.71,2.47
1053.18,2.75,8.12,-0.16
1053.23,1.18,8.71,1.22
1053.29,2.75,7.53,1.77
1053.34,1.69,7.73,3.77
1053.40,0.59,6.35,3.53
1053.45,0.71,6.04,4.35
1053.50,0.55,8.87,5.06
1053.56,1.88,10.67,4.0
1053.61,1.33,10.28,7.73
1053.67,1.29,9.73,9.26
1053.72,8.24,14.12,-1.92
1053.77,3.92,5.10,4.39
1053.82,2.24,8.59,-1.22
1053.88,3.49,9.10,1.61
1053.93,1.49,7.10,2.0
1053.98,0.04,7.49,2.0
1054.04,-1.14,8.55,2.75
1054.09,0.43,9.41,2.55
1054.15,0.75,8.83,2.0
1054.20,-0.20,8.94,2.31
1054.25,0.82,8.94,2.67
1054.31,1.26,10.83,1.29
1054.36,-1.80,9.81,3.1
1054.42,1.41,10.87,2.67
1054.47,1.65,11.61,2.51
1054.52,5.30,11.65,-0.51
1054.58,1.10,10.79,1.41
1054.63,0.98,8.94,2.0
1054.69,0.98,8.75,-0.16
1054.74,1.80,7.96,1.65
1054.79,2.67,8.28,2.31
1054.85,1.29,7.10,3.33
1054.90,0.55,5.84,3.73
1054.95,0.86,7.22,4.39
1055.01,1.73,9.49,4.9
1055.06,0.90,10.04,4.51
1055.12,1.18,10.43,7.18
1055.17,1.92,10.40,7.37
1055.22,8.16,12.08,-2.2
1055.28,4.63,5.37,3.02
1055.33,0.75,9.34,0.67
1055.38,2.04,9.96,1.02
1055.44,2.39,6.51,2.04
1055.49,1.22,8.39,1.77
1055.54,-0.78,9.18,2.16
1055.60,0.00,9.92,2.2
1055.65,0.20,8.90,2.04
1055.70,0.08,8.83,2.28
1055.76,1.18,9.06,2.08
1055.81,1.53,9.41,1.37
1055.86,-0.94,11.89,1.06
1055.92,-1.96,10.16,2.59
1055.97,1.88,9.38,2.43
1056.03,4.67,11.22,-0.67
1056.08,2.63,8.55,0.75
1056.13,0.39,10.94,3.77
1056.19,1.73,8.90,0.71
1056.24,0.24,8.47,1.37
1056.30,3.45,8.04,1.77
1056.35,2.04,8.04,3.02
1056.40,0.82,6.47,3.77
1056.46,1.10,6.35,4.0
1056.51,1.22,8.55,4.86
1056.56,1.96,10.32,5.22
1056.62,1.29,10.04,5.1
1056.67,0.39,9.34,10.08
1056.73,7.41,11.22,-1.45
1056.78,5.33,7.34,3.57
1056.83,0.55,7.22,2.12
1056.89,2.79,9.96,1.73
1056.94,3.41,6.55,-0.16
1057.00,0.59,8.04,1.57
1057.05,-0.78,8.47,2.67
1057.10,0.27,9.96,2.51
1057.16,0.39,9.06,2.24
1057.21,0.94,8.47,2.16
1057.27,1.41,9.10,1.73
1057.32,1.65,8.90,1.49
1057.37,0.51,10.75,2.51
1057.43,-1.53,10.71,0.39
1057.48,2.24,11.77,0.55
1057.54,3.37,12.79,-0.04
1057.59,3.06,7.37,0.78
1057.64,1.33,10.24,1.61
1057.70,1.84,9.61,1.14
1057.75,0.82,8.51,1.06
1057.80,2.63,8.24,1.65
1057.86,2.31,8.08,2.43
1057.91,0.51,6.28,3.53
1057.97,0.90,6.32,3.69
1058.02,0.98,7.57,4.51
1058.07,1.57,9.96,5.14
1058.13,1.37,10.32,5.1
1058.18,-0.63,10.08,9.18
1058.24,4.20,6.90,3.26
1058.29,8.36,15.57,1.02
1058.34,3.37,5.22,-0.39
1058.40,-1.77,16.20,-5.1
1058.45,1.84,7.22,2.82
1058.51,2.47,7.49,1.69
1058.56,1.84,7.41,2.79
1058.61,-0.20,9.77,2.28
1058.67,-0.12,8.83,2.55
1058.72,-0.43,8.94,2.43
1058.77,0.55,9.02,2.2
1058.83,0.47,9.45,1.14
1058.88,1.53,9.77,2.24
1058.94,-0.86,10.79,3.06
1058.99,-0.08,10.90,1.18
1059.04,1.45,11.89,1.77
1059.10,4.67,10.00,-0.35
1059.15,1.73,9.41,1.92
1059.21,1.53,10.28,2.04
1059.26,1.18,8.43,0.94
1059.31,1.37,8.36,1.84
1059.37,2.90,7.88,2.12
1059.42,1.77,7.65,2.55
1059.48,1.33,6.12,3.53
1059.53,0.78,7.22,4.04
1059.58,1.45,9.38,4.82
1059.64,1.14,9.81,5.02
1059.69,1.18,10.12,6.39
1059.74,2.75,10.36,7.1
1059.80,6.51,11.89,0.35
1059.85,6.83,5.37,5.37
1059.91,0.71,7.81,1.33
1059.96,2.86,10.20,0.63
1060.02,2.71,6.71,1.88
1060.07,1.88,8.24,1.57
1060.12,-0.27,8.98,2.63
1060.18,-0.98,9.38,2.47
1060.23,0.12,8.87,2.75
1060.29,0.24,8.87,2.31
1060.34,0.67,8.47,1.88
1060.39,1.57,9.34,1.73
1060.45,1.73,9.85,2.55
1060.50,-1.33,9.96,3.18
1060.56,1.61,11.77,0.39
1060.61,0.78,12.83,0.51
1060.66,3.53,8.04,-0.08
1060.72,1.14,9.69,1.18
1060.77,1.06,10.43,1.45
1060.82,0.27,9.10,1.02
1060.88,2.43,8.24,1.29
1060.93,2.71,8.16,2.24
1060.99,0.39,6.86,3.1
1061.04,0.82,6.35,3.92
1061.09,0.71,7.77,4.75
1061.15,1.57,9.49,4.94
1061.20,2.31,9.89,4.63
1061.26,1.14,11.18,8.0
1061.31,5.81,11.57,2.86
1061.36,5.69,8.90,5.06
1061.42,2.16,7.41,1.18
1061.47,2.20,10.08,0.31
1061.53,2.00,7.26,2.12
1061.58,1.33,7.53,1.96
1061.64,0.00,7.88,2.08
1061.69,-0.27,8.63,2.59
1061.74,1.73,9.45,1.92
1061.80,0.12,8.63,2.35
1061.85,0.00,8.83,2.16
1061.91,0.75,9.96,0.67
1061.96,1.49,10.98,2.2
1062.01,-1.73,10.75,2.9
1062.07,1.06,11.02,0.94
1062.12,0.67,11.41,2.43
1062.18,4.63,9.30,-0.2
1062.23,1.41,9.34,1.77
1062.28,1.45,10.47,1.65
1062.34,1.92,7.88,0.39
1062.39,2.35,8.32,1.33
1062.44,3.02,8.20,2.43
1062.50,0.90,7.53,3.1
1062.55,0.82,6.20,4.04
1062.61,0.75,7.41,4.59
1062.66,1.02,9.57,4.94
1062.71,1.49,9.53,4.59
1062.77,0.82,10.87,7.49
1062.82,4.31,9.65,6.0
1062.88,6.75,15.18,2.31
1062.93,3.02,3.73,0.27
1062.98,1.53,9.14,0.47
1063.04,2.51,7.61,2.16
1063.09,2.98,7.57,1.8
1063.15,0.63,8.36,1.61
1063.20,-0.47,8.59,2.86
1063.25,0.51,9.06,2.55
1063.31,0.59,9.18,2.28
1063.36,0.12,8.79,2.31
1063.42,0.63,8.63,2.59
1063.47,0.24,10.43,0.31
1063.52,0.67,10.59,2.43
1063.58,-1.49,9.89,2.94
1063.63,2.16,10.36,2.39
1063.69,3.26,11.85,0.27
1063.74,3.80,7.73,0.75
1063.79,1.41,11.06,1.53
1063.85,0.86,10.47,2.35
1063.90,0.71,7.69,1.1
1063.95,2.31,8.20,1.92
1064.01,3.10,8.36,2.31
1064.06,1.14,7.30,2.39
1064.12,1.18,6.08,3.92
1064.17,1.06,7.81,4.39
1064.22,1.61,9.53,5.37
1064.28,-0.04,10.20,4.16
1064.33,1.02,10.00,7.77
1064.39,4.98,10.32,4.47
1064.44,8.51,13.93,3.8
1064.50,4.67,4.00,0.27
1064.55,0.04,10.51,1.33
1064.60,0.86,12.43,-1.77
1064.66,2.08,7.18,1.65
1064.71,1.53,7.61,2.31
1064.77,1.18,7.92,2.43
1064.82,1.84,8.83,2.0
1064.87,-0.12,8.63,2.51
1064.93,0.08,8.51,2.59
1064.98,1.33,8.94,2.2
1065.04,1.37,8.75,1.92
1065.09,0.78,9.92,1.73
1065.14,-1.06,11.18,2.67
1065.20,0.55,11.18,1.96
1065.25,0.20,11.41,2.24
1065.31,6.20,10.59,-0.59
1065.36,2.00,9.30,1.65
1065.41,0.98,9.89,2.63
1065.47,0.16,9.02,0.47
1065.52,1.80,8.16,1.33
1065.57,3.10,7.88,2.43
1065.63,1.92,6.83,3.37
1065.68,1.02,6.32,3.57
1065.74,0.94,7.22,4.24
1065.79,1.61,9.10,4.94
1065.84,1.37,10.51,5.02
1065.90,0.86,11.34,6.94
1065.95,2.86,9.61,6.79
1066.01,6.16,14.55,2.43
1066.06,5.02,4.31,1.73
1066.11,1.22,9.57,1.1
1066.17,2.47,7.37,2.28
1066.22,2.75,7.02,2.31
1066.28,1.65,7.37,1.88
1066.33,-0.71,9.26,2.71
1066.39,0.12,9.18,2.9
1066.44,-0.24,8.71,2.63
1066.49,-0.43,8.67,2.67
1066.55,1.65,7.57,3.33
1066.60,1.57,9.69,1.65
1066.66,0.90,10.59,2.08
1066.71,-2.24,11.38,0.86
1066.76,0.86,11.77,2.28
1066.82,4.08,11.65,0.39
1066.87,3.69,7.06,0.63
1066.93,2.12,10.24,1.92
1066.98,1.49,9.73,1.33
1067.03,0.51,8.32,1.53
1067.09,2.63,8.59,1.65
1067.14,2.94,7.81,2.47
1067.19,1.22,6.35,3.22
1067.25,0.94,6.86,3.53
1067.30,1.02,8.16,4.28
1067.36,1.49,8.94,5.1
1067.41,1.06,9.57,5.02
1067.46,1.65,9.73,6.47
1067.52,4.08,11.61,6.04
1067.57,6.08,12.71,0.59
1067.63,6.67,6.08,2.94
1067.68,-0.12,7.41,-0.63
1067.73,2.51,9.69,0.43
1067.79,3.73,6.35,1.06
1067.84,2.98,9.26,1.22
1067.90,-1.33,8.12,2.08
1067.95,-0.43,9.26,2.51
1068.00,1.53,9.69,1.33
1068.06,0.71,9.02,2.08
1068.11,0.08,8.75,2.55
1068.16,0.71,9.14,1.22
1068.22,2.00,9.57,2.51
1068.27,0.35,10.28,3.65
1068.32,0.78,10.12,1.14
1068.38,0.82,12.28,1.22
1068.43,5.37,10.94,-0.59
1068.49,2.63,7.06,1.92
1068.54,1.77,9.49,2.79
1068.59,1.26,9.53,3.06
1068.65,1.26,8.16,1.22
1068.70,3.18,7.92,1.69
1068.76,2.63,7.73,2.75
1068.81,1.02,5.84,3.84
1068.86,1.26,6.86,4.12
1068.92,1.45,8.51,5.14
1068.97,1.80,10.08,4.9
1069.02,0.82,10.87,6.08
1069.08,0.90,10.55,9.85
1069.13,6.71,15.97,-2.51
1069.19,4.39,4.47,1.02
1069.24,2.35,7.88,-0.39
1069.29,2.75,9.77,1.53
1069.35,2.71,6.94,2.0
1069.40,1.22,7.37,1.92
1069.45,-0.63,8.90,2.55
1069.51,0.82,9.18,2.12
1069.56,0.27,9.02,2.31
1069.61,-0.31,8.75,2.43
1069.67,0.82,8.94,2.12
1069.72,2.16,9.85,2.08
1069.78,0.47,10.87,1.53
1069.83,-0.08,11.26,1.41
1069.88,1.33,12.51,2.51
1069.94,4.24,10.04,0.16
1069.99,1.88,7.45,0.94
1070.04,1.33,10.24,1.65
1070.10,1.06,10.20,0.04
1070.15,2.16,8.24,0.71
1070.20,3.30,8.24,2.2
1070.26,1.61,8.00,2.75
1070.31,0.67,6.67,4.31
1070.36,0.82,7.18,4.2
1070.42,1.69,7.92,4.75
1070.47,1.69,9.53,4.75
1070.53,-0.43,10.59,5.3
1070.58,1.18,10.71,6.71
1070.63,4.39,10.51,5.14
1070.69,6.98,13.02,1.53
1070.74,3.37,4.08,1.73
1070.79,-0.27,10.36,1.96
1070.85,2.28,7.88,2.43
1070.90,3.41,6.83,1.73
1070.95,1.10,8.47,1.8
1071.01,-0.35,9.10,2.12
1071.06,0.78,8.75,1.73
1071.11,0.47,9.65,1.49
1071.17,0.12,9.06,2.04
1071.22,0.82,8.43,1.65
1071.28,1.41,9.77,1.8
1071.33,-0.16,10.40,2.75
1071.38,-0.55,10.20,-0.08
1071.44,2.39,11.38,2.47
1071.49,4.00,12.08,-0.2
1071.54,1.84,8.79,0.82
1071.60,0.98,9.61,2.39
1071.65,1.77,9.92,0.55
1071.70,1.18,7.81,1.77
1071.76,2.86,8.32,1.57
1071.81,1.88,8.00,2.28
1071.87,0.59,6.08,3.45
1071.92,1.06,6.12,4.2
1071.97,1.18,8.67,4.75
1072.03,1.45,10.20,4.9
1072.08,2.20,10.20,5.18
1072.13,-0.67,9.92,11.26
1072.19,7.26,12.08,1.41
1072.24,6.00,7.06,2.47
1072.30,1.96,6.86,1.65
1072.35,5.10,13.42,4.75
1072.40,2.35,7.14,2.0
1072.46,1.29,7.73,1.61
1072.51,0.27,8.75,0.47
1072.56,-0.47,8.98,2.67
1072.62,0.51,9.14,2.47
1072.67,0.16,8.43,2.63
1072.72,0.71,8.90,1.84
1072.78,1.06,9.45,1.33
1072.83,1.49,10.79,2.04
1072.89,-1.80,11.26,2.75
1072.94,2.12,12.40,-0.43
1072.99,3.57,11.57,2.63
1073.05,1.92,8.04,0.86
1073.10,0.43,10.83,2.2
1073.16,1.77,9.45,1.37
1073.21,1.41,8.20,0.67
1073.26,2.82,8.59,1.41
1073.32,2.24,8.43,2.59
1073.37,1.06,6.35,3.49
1073.42,1.14,6.20,3.45
1073.48,1.06,7.53,4.67
1073.53,1.49,9.85,4.63
1073.58,1.33,9.92,5.14
1073.64,0.86,9.85,8.2
1073.69,3.49,7.41,4.39
1073.75,8.47,13.69,2.08
1073.80,2.75,6.43,2.39
1073.85,1.69,9.14,0.43
1073.91,1.88,8.08,1.77
1073.96,2.08,6.04,3.1
1074.01,0.67,8.75,2.12
1074.07,-0.31,8.20,2.63
1074.12,1.41,9.49,1.84
1074.18,-0.04,9.18,2.2
1074.23,0.39,9.06,2.16
1074.28,1.61,8.75,1.69
