NAME:,walk_2_1.csv,,
EXPERIMENT TIME:,24/05/2022 15:42,,
ACTIVITY TYPE:,Walking,,
Count of actual steps:,110,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
59.71,6.28,2.51,7.73
59.76,8.24,2.98,8
59.81,8.63,3.77,9.06
59.86,9.34,4.04,9.14
59.91,9.73,2.79,8.16
59.96,8.39,2.2,7.14
60.01,7.3,1.88,6.08
60.06,5.61,1.53,5.06
60.12,4.86,1.29,5.18
60.17,4.75,1.14,5.45
60.22,5.84,1.02,6.63
60.27,6.94,0.59,7.85
60.32,8.32,0.63,8.79
60.37,10.83,0.78,8.28
60.42,10.63,1.65,7.81
60.47,8.83,2.08,6.55
60.52,8.94,1.84,6.28
60.58,8.12,0.78,6.2
60.63,6.32,0.55,5.73
60.68,4.98,0.94,5.53
60.73,4.9,1.29,6
60.78,6.08,1.92,6.9
60.83,7.96,2.71,7.96
60.88,10.32,2.79,8.16
60.93,11.26,3.53,8.63
60.98,12.43,2.67,8.47
61.03,10.32,1.57,4.55
61.08,8.12,2.43,4.04
61.14,7.22,1.45,4.2
61.19,5.53,1.06,4.28
61.24,4.31,1.45,5.02
61.29,5.65,1.45,6.43
61.34,7.88,1.45,7.77
61.39,10.51,0.94,7.96
61.44,11.34,1.84,7.49
61.49,10.28,2,7.3
61.54,9.73,1.73,6.9
61.6,9.41,0.55,5.69
61.65,6.83,0.24,6.12
61.7,4.86,0.59,5.84
61.75,4.04,1.02,5.65
61.8,4.67,2.24,6.39
61.85,5.81,3.61,7.49
61.9,7.57,4.39,8.16
61.95,9.41,4.08,9.14
62,11.45,3.37,10.08
62.05,14.12,2.43,8.87
62.1,9.3,2.43,5.73
62.16,6.16,2.47,5.02
62.21,5.65,2.04,4.94
62.26,5.3,1.41,4.98
62.31,4.67,1.96,5.18
62.36,5.06,1.77,5.81
62.41,6.24,1.65,7.14
62.46,7.57,1.88,8.04
62.51,9.81,2.79,8.28
62.56,11.77,3.45,8.2
62.62,11.65,2.86,7.18
62.67,9.61,2.08,6.12
62.72,7.49,0.98,6.55
62.77,6.28,0.86,6.12
62.82,4.39,2.12,5.61
62.87,3.41,2.39,5.49
62.92,3.45,3.26,6.75
62.97,5.61,4.43,7.69
63.02,7.92,5.37,7.96
63.07,7.81,7.18,8.59
63.13,9.53,8.08,9.57
63.18,10.32,5.1,6.16
63.23,7.18,4.98,5.53
63.28,6.16,4.51,4.86
63.33,5.96,3.96,4.63
63.38,4.86,2.94,4.75
63.43,4.31,2.31,4.94
63.48,4.71,2.98,6.35
63.53,6.75,3.33,7.53
63.58,8.47,3.49,7.96
63.63,10.04,4.39,8.04
63.69,10.4,5.18,8.04
63.74,9.45,4.59,6.04
63.79,7.69,3.92,5.49
63.84,6.55,2.35,5.3
63.89,4.94,1.77,4.71
63.94,3.41,2.43,5.22
63.99,3.8,3.02,6.12
64.04,5.77,4.2,7.26
64.09,8.36,4.86,7.1
64.14,8.51,5.88,8.16
64.2,9.61,5.69,8.47
64.25,10.83,4.47,7.45
64.3,9.02,3.61,6.28
64.35,7.57,2.47,5.37
64.4,6.71,2.43,4.9
64.45,5.53,1.8,4.67
64.5,5.1,1.84,4.75
64.55,5.61,2.16,5.41
64.6,7.26,2.94,6.28
64.65,9.92,2.67,6.79
64.71,10.04,3.1,7.69
64.76,10.08,3.33,7.45
64.81,9.34,3.57,7.41
64.86,9.18,2.67,6.2
64.91,7.65,1.65,5.84
64.96,6.08,1.29,5.45
65.01,5.1,1.18,5.3
65.06,4.59,1.29,5.33
65.11,4.55,2.43,6.24
65.17,6.43,2.98,7.1
65.22,8.71,4.04,7.88
65.27,9.34,4,8.2
65.32,12.04,4.79,10.28
65.37,11.06,1.77,5.84
65.42,7.53,2.94,5.53
65.47,7.53,2.16,4.55
65.52,6.75,2.59,4.24
65.57,4.94,2.51,4.35
65.62,5.06,2.55,4.82
65.68,7.02,2.75,6.12
65.73,8.87,2.71,7.14
65.78,9.57,1.8,7.73
65.83,10.47,1.02,8.32
65.88,10.75,0.67,7.81
65.93,9.14,0.98,6.39
65.98,7.73,0.98,5.69
66.03,7.18,0.43,5.65
66.08,6.08,0.55,5.33
66.13,5.45,1.45,5.73
66.18,6.39,2.08,5.88
66.24,7.34,3.41,7.02
66.29,9.26,3.41,7.37
66.34,10.43,2.9,7.81
66.39,11.34,2.9,8.59
66.44,10.9,0.78,5.69
66.49,7.53,2.04,4.51
66.54,7.1,2.63,4.35
66.59,7.41,2.12,4.12
66.64,6,2.12,4.67
66.69,5.61,2.43,5.18
66.75,6.51,2.16,6.08
66.8,8.24,2,7.53
66.85,10,1.45,7.49
66.9,10.71,2.04,7.41
66.95,12.04,2.2,6.67
67,10.24,2.35,5.02
67.05,8.16,2.43,4.94
67.1,7.18,1.18,5.22
67.15,5.65,0.71,5.3
67.21,4.94,1.73,5.45
67.26,5.3,2.51,5.96
67.31,6.67,3.26,6.83
67.36,8.83,3.92,7.65
67.41,9.3,4.08,7.81
67.46,10.2,4.24,7.69
67.51,11.02,2.86,5.88
67.56,8.08,2.82,5.69
67.61,8.2,2.47,5.61
67.66,7.88,1.96,4.94
67.71,5.96,2.39,4.63
67.77,5.02,2.75,4.51
67.82,5.61,2.86,5.26
67.87,6.94,2.94,6.71
67.92,7.96,2.79,7.81
67.97,8.79,2.82,8.04
68.02,10,2.79,7.81
68.07,10.08,2.47,6.71
68.12,8.04,2.47,5.65
68.17,7.45,1.49,5.57
68.22,7.69,0.35,5.22
68.28,5.81,1.14,5.22
68.33,5.26,1.77,5.57
68.38,6.43,1.65,6
68.43,7.45,2.55,7.57
68.48,8.51,3.26,7.53
68.53,10.51,3.3,8.04
68.58,12.91,2.98,9.3
68.63,12.55,0.43,6.24
68.68,8,1.65,5.14
68.74,7.22,1.37,4.59
68.79,6.47,0.71,4.51
68.84,5.26,0.55,4.35
68.89,5.22,1.29,5.1
68.94,6.47,1.37,5.84
68.99,8.2,1.73,6.59
