NAME:,walk_4_1.csv,,
EXPERIMENT TIME:,24-05-2022_2349,,
ACTIVITY TYPE:,Walk,,
COUNT OF ACTUAL STEPS:,77,,
,,,
Time [sec],ACC X,ACC Y,ACC Z
0,-4.98,-8.67,-2.71
0.492641,-5.14,-8.87,-2.71
0.985783,-3.49,-9.02,0.2
1.479426,-2.2,-10.32,-3.53
1.97357,-0.86,-9.69,-1.88
2.468215,-2.24,-10.67,-1.88
2.963361,-1.65,-12.55,-0.86
3.459008,-1.45,-9.38,-1.06
3.955156,-2.31,-8.43,-3.02
4.451805,-2.47,-10.16,-0.04
4.948955,-1.73,-9.34,-2.16
5.446606,-2.67,-10.24,-2.04
5.944758,-0.71,-8.24,0.35
6.443411,-1.84,-9.57,-1.92
6.942565,-3.33,-9.49,-2.24
7.44222,-0.98,-9.57,0.24
7.942376,-1.96,-9.49,-1.61
8.443033,-2.31,-12,-2.08
8.944191,-0.04,-8.32,0.16
9.44585,-2.31,-9.22,-1.84
9.94801,-2.55,-9.49,-2.24
10.450671,-0.82,-9.06,0.04
10.953833,-2,-9.34,-2
11.457496,-3.02,-7.96,-2.63
11.96166,-2.24,-10,-0.04
12.466325,-1.57,-9.45,-2.04
12.971491,-2.08,-11.61,-1.77
13.477158,0.12,-8.83,-0.16
13.983326,-2.98,-9.14,-1.92
14.489995,0.12,-10.51,-2.43
14.997165,-1.1,-8.32,0
15.504836,-1.88,-9.92,-1.8
16.013008,-0.94,-11.26,-1.84
16.521681,-1.61,-8.43,-0.59
17.030855,-2.9,-9.34,-2.16
17.54053,-1.49,-9.49,-1.29
18.050706,-1.57,-8.83,-0.43
18.561383,-3.06,-10.04,-2.71
19.072561,-1.14,-9.61,-1.41
19.58424,-1.65,-9.57,-0.63
20.09642,-2.67,-10.04,0
20.609101,-0.94,-9.61,-0.98
21.122283,-2.51,-11.41,-1.65
21.635966,0.16,-10.63,0.67
22.15015,-0.9,-9.85,-1.37
22.664835,-2.28,-9.85,-1.73
23.180021,-1.14,-8.63,-0.31
23.695708,-2.63,-9.22,-1.37
24.211896,-1.49,-9.41,-0.86
24.728585,-1.37,-8.98,-0.31
25.245775,-2.28,-9.89,-2.31
25.763466,-0.98,-9.3,-1.22
26.281658,-1.29,-9.38,-0.43
26.800351,-2.98,-9.1,-1.77
27.319545,-1.22,-9.73,-1.18
27.83924,-2.71,-9.81,-1.69
28.359436,-3.53,-9.96,-0.04
28.880133,-0.86,-9.69,-1.33
29.401331,-2.31,-10.75,-1.96
29.92303,-0.27,-10.63,0.55
30.44523,-1.65,-9.69,-1.45
30.967931,-2.12,-8.2,-2.39
31.491133,-1.8,-9.96,0.12
32.014836,-2.28,-9.34,-2.12
32.53904,-0.63,-10.87,-2.55
33.063745,-1.73,-8.55,-0.55
33.588951,-3.14,-9.34,-2.43
34.114658,-0.31,-9.92,-1.77
34.640866,-1.69,-9.57,-0.78
35.167575,-2.39,-8.67,-0.55
35.694785,-1.37,-9.53,-1.57
36.222496,-2.35,-10.43,-1.96
36.750708,-1.88,-9.77,-0.31
37.279421,-1.69,-9.26,-2.04
37.808635,-0.71,-10.55,-2.75
38.33835,-1.57,-8.59,-0.35
38.868566,-3.37,-9.14,-2.67
39.399283,-0.71,-9.57,-1.02
39.930501,-2.04,-10.67,-1.69
40.46222,-2.35,-11.57,-1.06
40.99444,-1.37,-9.45,-1.57
41.527161,-1.26,-9.57,-1.8
42.060383,-0.78,-8.51,-0.39
42.594106,-2.43,-9.53,-1.73
43.12833,-1.65,-9.73,-0.78
43.663055,-1.37,-10.28,-1.18
44.198281,-2.94,-10.63,-0.39
44.734008,-0.9,-9.73,-1.18
45.270236,-2.67,-10.79,-1.8
45.806965,0.55,-10.4,0.59
46.344195,-1.06,-9.53,-1.57
46.881926,-3.3,-10.83,-2.43
47.420158,-0.16,-9.1,0.43
47.958891,-2.86,-9.22,-2.55
48.498125,-0.86,-9.69,-1.37
49.03786,-1.65,-8.75,-0.59
49.578096,-3.14,-8.9,-2.28
50.118833,-0.16,-9.73,-1.33
50.660071,-1.69,-9.41,-0.39
51.20181,-2.67,-8.75,-1.37
51.74405,-0.94,-9.77,-1.26
52.286791,-2.16,-9.41,-1.22
52.830033,-2.39,-8.12,-1.1
53.373776,-1.37,-9.61,-1.41
53.91802,-2.16,-11.18,-1.8
54.462765,-2.9,-12.75,-1.65
55.008011,-1.73,-9.61,-1.37
55.553758,-3.33,-8.55,-2.98
56.100006,-1.22,-9.69,-0.71
56.646755,-2.63,-9.3,-2.08
57.194005,-0.59,-9.49,-1.14
57.741756,-2.16,-9.06,-1.18
58.290008,-2.82,-9.61,-1.02
58.838761,-1.06,-9.65,-0.94
59.388015,-2.63,-10.32,-2.59
59.93777,-1.45,-12.47,-1.26
60.488026,-1.57,-9.73,-1.53
61.038783,-2.9,-8.47,-2.79
61.590041,-1.77,-9.73,0.24
62.1418,-1.96,-9.26,-2.08
62.69406,-3.77,-12.47,-2.82
63.246821,-0.75,-8.71,0.35
63.800083,-3.02,-9.22,-1.88
64.353846,-1.41,-10.08,-1.02
64.90811,-2.04,-8.32,-0.67
65.462875,-4.75,-9.3,-2.28
66.018141,-2.55,-9.73,-1.29
66.573908,-5.33,-8.94,-1.8
67.130176,-5.81,-8.16,-3.26
67.686945,-6,-8.04,-3.14
68.244215,-5.92,-7.96,-3.18
